no,timestamp,type,times,amount
145,2019-01-14 09:14:11,RB,90,95
145,2019-01-14 09:46:29,BB,247,225
145,2019-01-14 09:52:16,BB,6,209
145,2019-01-14 09:58:26,BB,3,201
145,2019-01-14 10:05:15,BB,0,199
145,2019-01-14 11:08:54,BB,458,205
145,2019-01-14 11:14:42,BB,1,185
145,2019-01-14 11:20:19,BB,1,207
145,2019-01-14 11:26:38,BB,7,226
145,2019-01-14 11:38:01,BB,32,214
145,2019-01-14 11:48:41,BB,56,204
145,2019-01-14 12:24:37,BB,286,203
145,2019-01-14 12:41:31,RB,101,101
145,2019-01-14 12:47:11,BB,37,210
145,2019-01-14 13:01:04,RB,80,91
145,2019-01-14 13:04:40,BB,19,199
145,2019-01-14 13:11:35,BB,21,210
145,2019-01-14 13:17:30,BB,1,194
145,2019-01-14 13:23:55,BB,1,225
145,2019-01-14 13:32:09,RB,26,95
145,2019-01-14 13:35:48,BB,17,228
145,2019-01-14 13:46:38,RB,53,111
145,2019-01-14 14:06:47,BB,157,202
145,2019-01-14 14:13:48,BB,16,205
145,2019-01-14 14:20:22,BB,6,223
145,2019-01-14 14:27:11,BB,2,217
145,2019-01-14 14:33:30,RB,5,85
145,2019-01-14 14:45:08,BB,92,198
145,2019-01-14 14:51:21,BB,10,201
145,2019-01-14 15:59:28,RB,543,91
145,2019-01-14 16:04:33,RB,35,89
145,2019-01-14 16:36:29,BB,238,209
145,2019-01-14 16:41:39,BB,1,219
145,2019-01-14 16:47:16,BB,1,210
145,2019-01-14 16:53:38,BB,4,218
145,2019-01-14 17:00:48,RB,29,88
145,2019-01-14 17:18:26,RB,217,88
145,2019-01-14 17:23:57,RB,48,99
145,2019-01-14 17:38:47,RB,180,98
145,2019-01-14 17:41:39,BB,9,221
145,2019-01-14 17:46:54,BB,1,241
145,2019-01-14 17:52:19,BB,2,197
145,2019-01-14 17:57:47,BB,3,215
145,2019-01-14 18:04:57,BB,29,195
145,2019-01-14 18:30:46,RB,287,98
145,2019-01-14 18:46:51,BB,70,227
145,2019-01-14 19:27:18,RB,459,105
145,2019-01-14 19:30:49,BB,1,195
145,2019-01-14 19:38:20,BB,28,217
145,2019-01-14 19:59:11,BB,209,211
145,2019-01-14 20:05:00,RB,8,100
145,2019-01-14 20:07:28,BB,3,190
145,2019-01-14 20:14:50,BB,27,212
145,2019-01-14 20:20:12,BB,2,230
145,2019-01-14 20:25:24,BB,1,205
145,2019-01-14 20:32:24,BB,26,200
145,2019-01-14 20:43:08,BB,72,184
145,2019-01-14 20:49:09,BB,12,214
145,2019-01-14 20:54:49,BB,1,195
146,2019-01-14 09:20:21,BB,100,200
146,2019-01-14 09:25:25,BB,1,199
146,2019-01-14 12:36:51,RB,404,93
146,2019-01-14 12:40:16,BB,8,209
146,2019-01-14 13:55:48,RB,690,92
146,2019-01-14 14:12:24,RB,189,103
146,2019-01-14 14:14:57,BB,2,201
146,2019-01-14 14:23:08,BB,32,201
146,2019-01-14 14:29:23,BB,3,189
146,2019-01-14 14:35:27,RB,3,92
146,2019-01-14 14:45:32,BB,93,221
146,2019-01-14 14:59:34,BB,114,223
146,2019-01-14 15:06:47,RB,26,107
146,2019-01-14 15:10:50,RB,24,111
146,2019-01-14 15:17:06,RB,53,103
146,2019-01-14 15:48:32,BB,239,233
146,2019-01-14 16:10:55,BB,219,205
146,2019-01-14 16:16:41,BB,4,202
146,2019-01-14 16:22:24,BB,1,215
146,2019-01-14 16:29:25,RB,23,110
146,2019-01-14 16:32:10,RB,4,102
146,2019-01-14 16:34:44,BB,5,217
146,2019-01-14 16:42:15,BB,18,206
146,2019-01-14 16:48:07,RB,8,89
146,2019-01-14 16:50:46,RB,5,107
146,2019-01-14 16:53:20,BB,4,225
146,2019-01-14 16:58:59,BB,0,216
146,2019-01-14 17:04:36,BB,4,176
146,2019-01-14 17:11:25,RB,20,95
146,2019-01-14 17:22:15,BB,111,202
146,2019-01-14 17:38:41,BB,152,208
146,2019-01-14 17:44:09,BB,3,222
146,2019-01-14 17:49:43,RB,2,106
146,2019-01-14 17:52:04,BB,2,197
146,2019-01-14 18:07:54,BB,112,214
146,2019-01-14 20:40:02,BB,953,215
146,2019-01-14 21:50:46,BB,151,207
146,2019-01-14 22:19:50,RB,286,103
