no,timestamp,type,times,amount
185,2019-01-08 11:52:49,RB,215,90
185,2019-01-08 11:56:56,RB,27,90
185,2019-01-08 12:12:40,BB,96,210
185,2019-01-08 12:28:57,BB,71,210
185,2019-01-08 12:34:25,BB,4,210
185,2019-01-08 12:44:23,BB,9,210
185,2019-01-08 12:50:39,BB,1,210
185,2019-01-08 12:56:49,BB,11,210
185,2019-01-08 13:12:48,RB,122,90
185,2019-01-08 13:19:58,BB,69,210
185,2019-01-08 14:48:05,BB,538,210
185,2019-01-08 15:16:31,BB,217,210
185,2019-01-08 15:22:38,BB,1,210
185,2019-01-08 15:30:42,RB,32,90
185,2019-01-08 15:34:31,BB,23,210
185,2019-01-08 16:03:44,BB,199,210
185,2019-01-08 16:09:38,BB,1,210
185,2019-01-08 16:15:51,BB,5,210
185,2019-01-08 16:21:16,BB,2,210
185,2019-01-08 16:27:56,BB,9,210
185,2019-01-08 16:34:09,BB,1,210
185,2019-01-08 16:39:28,BB,2,210
185,2019-01-08 16:45:45,BB,5,210
185,2019-01-08 16:51:50,BB,2,210
185,2019-01-08 17:01:58,BB,32,210
185,2019-01-08 17:08:31,BB,2,210
185,2019-01-08 17:14:53,BB,6,210
185,2019-01-08 17:21:15,RB,7,90
185,2019-01-08 17:23:37,BB,2,210
185,2019-01-08 17:30:29,BB,9,210
186,2019-01-08 10:08:32,BB,11,210
186,2019-01-08 10:15:12,BB,23,210
186,2019-01-08 10:21:25,RB,13,90
186,2019-01-08 10:24:40,RB,17,90
186,2019-01-08 10:28:02,RB,17,90
186,2019-01-08 10:31:02,BB,11,210
186,2019-01-08 10:37:06,BB,11,210
186,2019-01-08 10:43:55,BB,26,210
186,2019-01-08 10:54:45,BB,56,210
186,2019-01-08 11:04:15,BB,63,210
186,2019-01-08 13:25:23,BB,508,210
186,2019-01-08 16:19:25,BB,717,210
186,2019-01-08 16:42:07,BB,244,210
186,2019-01-08 16:47:19,BB,5,210
186,2019-01-08 16:52:59,BB,6,210
186,2019-01-08 17:04:34,BB,51,210
186,2019-01-08 17:09:32,BB,2,210
187,2019-01-08 11:59:50,BB,129,210
187,2019-01-08 12:04:57,BB,1,210
187,2019-01-08 14:13:40,BB,261,210
187,2019-01-08 14:57:22,BB,329,210
187,2019-01-08 15:39:16,BB,264,210
