no,timestamp,type,times,amount
185,2019-01-20 09:19:05,BB,23,220
185,2019-01-20 09:26:03,RB,16,99
185,2019-01-20 09:35:12,BB,91,220
185,2019-01-20 09:41:28,BB,11,240
185,2019-01-20 10:00:49,BB,188,232
185,2019-01-20 10:43:25,BB,476,216
185,2019-01-20 10:49:32,BB,11,201
185,2019-01-20 10:55:21,BB,2,227
185,2019-01-20 11:01:07,RB,8,98
185,2019-01-20 13:42:03,BB,527,214
185,2019-01-20 13:48:13,BB,11,230
185,2019-01-20 13:54:38,BB,11,235
185,2019-01-20 14:00:30,BB,3,182
185,2019-01-20 14:06:19,BB,1,194
185,2019-01-20 14:12:59,BB,17,219
185,2019-01-20 14:19:36,BB,13,213
185,2019-01-20 14:26:01,BB,13,235
185,2019-01-20 14:31:47,BB,1,213
185,2019-01-20 14:44:06,RB,5,83
185,2019-01-20 14:59:27,RB,130,102
185,2019-01-20 17:16:04,RB,537,97
185,2019-01-20 17:18:49,RB,8,83
185,2019-01-20 17:22:06,BB,16,184
185,2019-01-20 17:28:20,RB,6,87
185,2019-01-20 17:32:27,BB,22,219
185,2019-01-20 17:38:10,BB,6,237
185,2019-01-20 17:43:26,BB,1,230
185,2019-01-20 17:48:50,BB,1,213
185,2019-01-20 17:54:45,BB,7,242
185,2019-01-20 18:00:31,RB,2,89
185,2019-01-20 18:04:02,BB,10,197
185,2019-01-20 18:16:18,BB,73,220
185,2019-01-20 19:44:59,BB,349,206
185,2019-01-20 19:53:01,RB,38,96
185,2019-01-20 20:16:19,BB,186,214
185,2019-01-20 20:22:02,BB,4,228
185,2019-01-20 20:27:45,BB,4,200
185,2019-01-20 20:41:01,BB,102,217
185,2019-01-20 23:04:44,BB,158,221
186,2019-01-20 09:42:04,BB,58,217
186,2019-01-20 09:47:05,BB,1,207
186,2019-01-20 09:53:30,BB,22,208
186,2019-01-20 10:00:37,BB,31,203
186,2019-01-20 10:05:53,BB,5,211
186,2019-01-20 10:13:27,BB,2,237
186,2019-01-20 10:18:28,BB,1,213
186,2019-01-20 10:24:59,BB,8,217
186,2019-01-20 10:32:15,BB,32,166
186,2019-01-20 10:37:42,RB,6,77
186,2019-01-20 10:39:58,BB,2,201
186,2019-01-20 10:45:32,BB,6,212
186,2019-01-20 10:50:44,BB,4,207
186,2019-01-20 11:11:15,BB,11,189
186,2019-01-20 11:23:25,RB,100,95
186,2019-01-20 11:29:20,BB,56,221
186,2019-01-20 11:35:24,RB,16,92
186,2019-01-20 11:37:33,BB,2,222
186,2019-01-20 11:49:05,BB,93,217
186,2019-01-20 12:04:10,BB,91,243
186,2019-01-20 12:25:40,BB,209,259
186,2019-01-20 12:31:44,RB,16,95
186,2019-01-20 12:39:45,BB,84,199
186,2019-01-20 15:36:44,BB,759,193
186,2019-01-20 16:34:55,RB,662,98
186,2019-01-20 16:38:43,BB,21,197
186,2019-01-20 16:45:57,BB,25,237
186,2019-01-20 18:44:30,BB,1062,236
186,2019-01-20 18:51:30,BB,22,214
186,2019-01-20 19:00:41,RB,41,80
187,2019-01-20 15:37:56,RB,676,89
187,2019-01-20 16:01:09,BB,197,229
187,2019-01-20 16:06:19,BB,2,197
187,2019-01-20 16:12:11,BB,1,231
187,2019-01-20 16:17:37,BB,3,193
187,2019-01-20 16:27:54,BB,70,201
187,2019-01-20 16:44:56,RB,41,101
187,2019-01-20 16:47:36,RB,7,99
187,2019-01-20 16:49:48,BB,2,219
187,2019-01-20 16:55:44,BB,8,221
187,2019-01-20 17:05:23,BB,66,211
187,2019-01-20 17:47:29,RB,249,94
187,2019-01-20 17:55:09,RB,55,111
187,2019-01-20 19:49:48,RB,503,87
187,2019-01-20 20:11:33,RB,278,85
187,2019-01-20 20:34:43,RB,292,90
187,2019-01-20 20:37:28,RB,9,90
187,2019-01-20 20:39:49,BB,4,218
187,2019-01-20 20:47:50,BB,2,221
187,2019-01-20 20:52:57,BB,0,227
187,2019-01-20 20:58:10,BB,4,208
188,2019-01-20 09:14:40,BB,25,233
188,2019-01-20 09:20:35,BB,0,205
188,2019-01-20 11:21:37,RB,270,90
188,2019-01-20 11:33:39,BB,128,224
188,2019-01-20 11:40:43,BB,23,197
188,2019-01-20 11:46:56,BB,10,205
188,2019-01-20 11:54:51,RB,31,93
188,2019-01-20 13:29:10,BB,181,225
188,2019-01-20 15:30:13,BB,272,233
188,2019-01-20 17:57:13,BB,640,178
188,2019-01-20 18:04:20,RB,32,72
188,2019-01-20 18:12:00,RB,81,81
188,2019-01-20 18:17:03,RB,42,102
188,2019-01-20 20:46:35,RB,248,72
188,2019-01-20 20:49:33,BB,10,224
188,2019-01-20 20:58:52,BB,18,201
188,2019-01-20 21:15:24,RB,103,71
188,2019-01-20 21:17:58,BB,1,218
188,2019-01-20 21:23:53,BB,1,215
188,2019-01-20 21:29:54,BB,11,202
188,2019-01-20 21:35:58,RB,14,95
188,2019-01-20 21:39:28,BB,20,219
188,2019-01-20 21:44:41,BB,0,185
188,2019-01-20 21:50:15,BB,9,200
188,2019-01-20 21:55:37,BB,1,232
188,2019-01-20 22:01:50,RB,15,87
189,2019-01-20 12:08:29,BB,141,259
189,2019-01-20 12:36:17,BB,194,198
189,2019-01-20 12:45:43,BB,50,199
189,2019-01-20 13:01:09,RB,85,99
189,2019-01-20 13:03:28,BB,2,199
189,2019-01-20 13:11:20,RB,26,71
189,2019-01-20 13:15:08,RB,4,74
189,2019-01-20 13:24:16,RB,66,88
189,2019-01-20 13:32:47,RB,53,95
189,2019-01-20 13:35:14,BB,1,194
189,2019-01-20 13:43:48,RB,27,83
189,2019-01-20 13:50:17,BB,55,186
189,2019-01-20 14:10:59,BB,190,212
189,2019-01-20 14:17:29,BB,1,194
189,2019-01-20 14:29:25,RB,72,89
189,2019-01-20 14:32:38,BB,12,200
189,2019-01-20 18:27:32,BB,711,213
189,2019-01-20 18:40:15,BB,96,201
189,2019-01-20 18:49:37,RB,53,99
189,2019-01-20 18:53:43,BB,24,210
189,2019-01-20 18:58:47,BB,1,183
189,2019-01-20 19:03:57,BB,0,227
189,2019-01-20 19:09:03,RB,1,87
190,2019-01-20 13:27:22,RB,77,89
190,2019-01-20 13:36:53,BB,106,188
190,2019-01-20 13:41:54,BB,0,197
190,2019-01-20 13:47:19,BB,5,199
190,2019-01-20 13:52:56,BB,7,198
190,2019-01-20 14:02:00,BB,29,199
190,2019-01-20 14:09:16,BB,32,233
190,2019-01-20 14:25:58,BB,167,239
190,2019-01-20 14:31:05,BB,2,224
190,2019-01-20 14:36:32,BB,5,237
190,2019-01-20 14:42:03,BB,2,212
190,2019-01-20 14:47:10,BB,1,192
190,2019-01-20 14:52:53,BB,7,195
