no,timestamp,type,times,amount
185,2019-01-30 19:26:15,BB,134,209
185,2019-01-30 19:10:06,BB,20,201
185,2019-01-30 19:03:32,BB,12,205
185,2019-01-30 18:57:40,BB,178,214
185,2019-01-30 16:58:08,BB,16,218
185,2019-01-30 16:51:46,BB,1,196
185,2019-01-30 16:45:39,BB,28,191
185,2019-01-30 16:41:05,RB,4,65
185,2019-01-30 16:34:04,BB,140,213
185,2019-01-30 15:44:03,RB,64,92
185,2019-01-30 15:28:06,BB,2,207
185,2019-01-30 15:21:26,BB,1,193
185,2019-01-30 15:18:08,RB,3,98
185,2019-01-30 15:11:01,BB,72,208
185,2019-01-30 14:57:05,BB,11,221
185,2019-01-30 14:50:10,BB,169,205
185,2019-01-30 14:24:21,RB,622,99
186,2019-01-30 22:32:02,RB,310,100
186,2019-01-30 21:54:39,RB,395,70
186,2019-01-30 21:14:30,RB,240,78
186,2019-01-30 20:41:26,BB,80,217
186,2019-01-30 20:28:54,BB,13,209
186,2019-01-30 20:25:47,RB,615,102
186,2019-01-30 19:08:57,BB,343,219
186,2019-01-30 16:41:50,RB,48,106
186,2019-01-30 16:35:40,RB,12,75
186,2019-01-30 16:30:46,RB,69,90
186,2019-01-30 16:20:32,BB,289,209
186,2019-01-30 13:59:09,BB,5,230
186,2019-01-30 13:56:35,RB,5,83
186,2019-01-30 13:51:11,BB,161,174
186,2019-01-30 13:26:34,BB,8,217
186,2019-01-30 13:23:42,RB,9,82
186,2019-01-30 13:17:51,BB,1,219
186,2019-01-30 13:12:35,BB,12,213
186,2019-01-30 13:09:29,RB,20,99
186,2019-01-30 13:05:52,RB,3,92
186,2019-01-30 13:00:15,BB,6,206
186,2019-01-30 12:57:36,RB,0,86
186,2019-01-30 12:55:12,RB,2,110
186,2019-01-30 12:52:53,RB,10,91
186,2019-01-30 12:46:25,BB,2,205
186,2019-01-30 12:40:12,BB,154,229
187,2019-01-30 22:39:27,RB,923,85
187,2019-01-30 20:09:45,RB,281,96
187,2019-01-30 19:45:17,BB,27,211
187,2019-01-30 19:38:22,BB,2,201
187,2019-01-30 19:36:10,RB,35,96
187,2019-01-30 19:28:36,BB,31,198
187,2019-01-30 19:21:23,BB,2,225
187,2019-01-30 19:16:19,BB,69,199
187,2019-01-30 18:46:03,BB,12,219
187,2019-01-30 18:40:11,BB,7,189
187,2019-01-30 18:34:40,BB,3,212
187,2019-01-30 18:29:28,BB,1,197
187,2019-01-30 18:24:24,BB,11,204
187,2019-01-30 18:21:33,RB,8,99
187,2019-01-30 18:16:02,BB,25,231
187,2019-01-30 18:09:01,BB,12,222
187,2019-01-30 18:03:12,BB,195,235
187,2019-01-30 16:57:10,BB,528,235
187,2019-01-30 13:40:03,RB,127,101
187,2019-01-30 13:25:07,BB,1,200
187,2019-01-30 13:19:42,BB,161,189
187,2019-01-30 12:55:09,RB,186,105
187,2019-01-30 12:40:00,RB,199,102
187,2019-01-30 12:07:50,BB,15,201
187,2019-01-30 12:01:16,BB,5,216
187,2019-01-30 11:55:24,BB,1,227
187,2019-01-30 11:49:17,BB,3,214
187,2019-01-30 11:46:52,RB,4,97
187,2019-01-30 11:44:13,RB,4,79
187,2019-01-30 11:38:27,BB,1,203
187,2019-01-30 11:33:17,BB,163,208
187,2019-01-30 11:11:38,RB,80,92
187,2019-01-30 10:58:39,RB,13,92
187,2019-01-30 10:52:47,BB,1,209
187,2019-01-30 10:47:41,BB,12,186
187,2019-01-30 10:39:00,BB,10,243
187,2019-01-30 10:36:15,RB,412,87
187,2019-01-30 09:23:09,RB,52,94
187,2019-01-30 09:14:22,BB,4,235
188,2019-01-30 17:36:32,BB,112,183
188,2019-01-30 17:21:23,BB,3,225
188,2019-01-30 17:15:55,BB,123,219
188,2019-01-30 16:46:21,RB,3,71
188,2019-01-30 16:40:32,BB,1,232
188,2019-01-30 16:34:55,BB,2,214
188,2019-01-30 16:29:03,BB,3,206
188,2019-01-30 16:23:06,BB,3,225
188,2019-01-30 16:17:08,BB,3,215
188,2019-01-30 16:11:28,BB,1,211
188,2019-01-30 16:06:00,BB,17,201
188,2019-01-30 16:02:24,RB,16,82
188,2019-01-30 15:55:56,BB,3,192
188,2019-01-30 15:50:40,BB,1,190
188,2019-01-30 15:44:33,BB,8,207
188,2019-01-30 15:38:29,BB,0,237
188,2019-01-30 15:36:01,RB,4,95
188,2019-01-30 15:29:58,BB,2,236
188,2019-01-30 15:27:30,RB,12,76
188,2019-01-30 15:24:18,RB,4,98
188,2019-01-30 15:21:38,RB,10,99
188,2019-01-30 15:15:19,BB,2,212
188,2019-01-30 15:09:45,BB,3,243
188,2019-01-30 15:07:09,RB,33,84
188,2019-01-30 15:02:29,RB,5,103
188,2019-01-30 14:56:31,BB,5,234
188,2019-01-30 14:53:55,RB,7,83
188,2019-01-30 14:48:03,BB,7,215
188,2019-01-30 14:42:04,BB,32,193
188,2019-01-30 14:34:44,BB,1,223
188,2019-01-30 14:29:04,BB,4,218
188,2019-01-30 14:25:49,RB,16,87
188,2019-01-30 14:19:39,BB,1,223
188,2019-01-30 14:13:56,BB,1,213
188,2019-01-30 14:08:28,BB,353,188
188,2019-01-30 13:01:18,BB,159,209
188,2019-01-30 12:46:34,RB,62,93
188,2019-01-30 12:37:24,BB,149,217
