no,timestamp,type,times,amount
185,2019-01-10 09:28:40,BB,9,210
185,2019-01-10 09:36:39,BB,19,210
185,2019-01-10 11:59:08,BB,338,210
185,2019-01-10 12:10:19,RB,81,90
185,2019-01-10 12:30:52,RB,244,90
185,2019-01-10 13:21:14,BB,437,210
185,2019-01-10 13:46:27,RB,207,90
185,2019-01-10 14:21:56,BB,338,210
185,2019-01-10 14:27:29,BB,6,210
185,2019-01-10 14:33:46,RB,3,90
185,2019-01-10 14:38:46,BB,23,210
185,2019-01-10 14:45:29,BB,5,210
185,2019-01-10 14:52:15,BB,1,210
185,2019-01-10 14:58:28,BB,1,210
185,2019-01-10 15:05:05,BB,21,210
185,2019-01-10 15:24:11,BB,120,210
185,2019-01-10 15:34:21,BB,56,210
185,2019-01-10 16:50:44,BB,698,210
185,2019-01-10 17:06:45,BB,143,210
185,2019-01-10 17:14:46,RB,40,90
185,2019-01-10 17:17:10,BB,3,210
185,2019-01-10 17:22:44,RB,7,90
185,2019-01-10 17:25:30,BB,1,210
185,2019-01-10 17:31:09,BB,9,210
185,2019-01-10 17:36:34,RB,5,90
186,2019-01-10 10:03:02,BB,106,210
186,2019-01-10 10:14:25,RB,86,90
186,2019-01-10 10:17:02,RB,5,90
186,2019-01-10 10:19:20,BB,3,210
186,2019-01-10 10:25:30,BB,15,210
186,2019-01-10 10:31:04,BB,4,210
186,2019-01-10 10:40:38,BB,57,210
186,2019-01-10 10:47:57,BB,29,210
186,2019-01-10 10:55:43,BB,33,210
186,2019-01-10 11:03:12,RB,30,90
186,2019-01-10 11:06:18,BB,14,210
186,2019-01-10 11:16:19,BB,7,210
186,2019-01-10 11:21:39,BB,5,210
186,2019-01-10 11:26:51,BB,1,210
186,2019-01-10 12:08:48,RB,148,90
186,2019-01-10 14:21:23,BB,888,210
186,2019-01-10 15:28:08,RB,545,90
186,2019-01-10 15:30:33,BB,4,210
186,2019-01-10 15:35:42,BB,1,210
186,2019-01-10 15:55:15,BB,195,210
186,2019-01-10 16:07:05,BB,38,210
186,2019-01-10 16:17:48,RB,82,90
186,2019-01-10 16:25:44,RB,81,90
186,2019-01-10 16:38:24,RB,144,90
186,2019-01-10 16:42:57,BB,36,210
186,2019-01-10 16:48:19,RB,5,90
186,2019-01-10 16:50:38,BB,2,210
186,2019-01-10 16:58:00,BB,4,210
186,2019-01-10 17:03:42,RB,5,90
186,2019-01-10 17:06:00,BB,1,210
186,2019-01-10 17:12:39,RB,17,90
186,2019-01-10 17:16:04,BB,19,210
186,2019-01-10 17:34:07,BB,178,210
187,2019-01-10 13:12:54,BB,295,210
187,2019-01-10 13:44:47,BB,275,210
187,2019-01-10 13:50:27,BB,9,210
187,2019-01-10 13:56:52,RB,20,90
187,2019-01-10 14:00:32,RB,22,90
187,2019-01-10 14:04:14,BB,23,210
187,2019-01-10 14:09:36,BB,3,210
187,2019-01-10 14:15:19,RB,7,90
187,2019-01-10 14:17:37,BB,3,210
187,2019-01-10 14:35:40,RB,153,90
187,2019-01-10 16:05:47,RB,935,90
187,2019-01-10 16:09:12,BB,11,210
187,2019-01-10 16:28:55,BB,167,210
187,2019-01-10 16:49:46,BB,167,210
187,2019-01-10 17:23:17,BB,235,210
188,2019-01-10 09:12:32,BB,135,210
188,2019-01-10 09:17:41,BB,1,210
188,2019-01-10 09:23:33,BB,14,210
188,2019-01-10 09:29:25,BB,10,210
188,2019-01-10 09:35:11,BB,1,210
188,2019-01-10 09:40:50,BB,8,210
188,2019-01-10 09:46:03,BB,4,210
188,2019-01-10 09:51:07,BB,0,210
188,2019-01-10 09:56:32,RB,5,90
188,2019-01-10 09:59:48,BB,3,210
188,2019-01-10 10:34:58,RB,3,90
188,2019-01-10 10:37:14,BB,3,210
188,2019-01-10 10:44:00,BB,7,210
188,2019-01-10 11:29:46,BB,573,210
188,2019-01-10 11:36:56,RB,32,90
188,2019-01-10 11:41:57,BB,43,210
188,2019-01-10 11:46:57,BB,1,210
188,2019-01-10 11:58:38,BB,82,210
188,2019-01-10 12:04:09,BB,7,210
188,2019-01-10 12:09:30,RB,6,90
188,2019-01-10 12:12:19,BB,10,210
188,2019-01-10 12:17:35,RB,5,90
188,2019-01-10 12:26:57,BB,106,210
188,2019-01-10 13:19:07,BB,645,210
188,2019-01-10 13:24:08,BB,1,210
188,2019-01-10 13:45:17,BB,236,210
188,2019-01-10 13:51:15,BB,15,210
188,2019-01-10 14:47:47,BB,7,210
188,2019-01-10 14:52:51,BB,2,210
188,2019-01-10 14:57:55,BB,1,210
