no,timestamp,type,times,amount
185,2019-01-09 14:47:40,BB,306,210
185,2019-01-09 15:02:43,BB,136,210
185,2019-01-09 15:09:11,BB,4,210
185,2019-01-09 15:20:57,RB,60,90
185,2019-01-09 15:26:04,RB,34,90
185,2019-01-09 15:28:38,RB,5,90
185,2019-01-09 15:32:05,BB,15,210
185,2019-01-09 15:39:09,RB,18,90
185,2019-01-09 15:41:43,BB,4,210
185,2019-01-09 15:46:46,BB,0,210
185,2019-01-09 15:52:08,BB,5,210
185,2019-01-09 15:57:36,BB,5,210
185,2019-01-09 16:37:30,BB,116,210
185,2019-01-09 16:43:37,RB,15,90
185,2019-01-09 16:46:04,BB,1,210
185,2019-01-09 16:51:56,BB,9,210
186,2019-01-09 12:02:01,RB,235,90
186,2019-01-09 12:04:28,RB,2,90
186,2019-01-09 15:18:24,BB,477,210
186,2019-01-09 15:43:07,BB,238,210
186,2019-01-09 15:52:11,BB,11,210
186,2019-01-09 15:58:06,BB,2,210
186,2019-01-09 16:04:16,BB,9,210
186,2019-01-09 16:12:11,BB,32,210
186,2019-01-09 16:27:31,RB,114,90
187,2019-01-09 09:41:26,RB,64,90
187,2019-01-09 09:44:15,RB,6,90
187,2019-01-09 09:47:00,BB,5,210
187,2019-01-09 09:52:43,BB,5,210
187,2019-01-09 09:59:26,BB,14,210
187,2019-01-09 10:05:03,BB,3,210
187,2019-01-09 10:11:06,RB,8,90
187,2019-01-09 10:13:36,BB,1,210
187,2019-01-09 10:19:49,RB,8,90
187,2019-01-09 10:23:14,BB,13,210
187,2019-01-09 10:29:06,BB,1,210
187,2019-01-09 10:35:06,BB,1,210
187,2019-01-09 10:40:30,BB,3,210
187,2019-01-09 11:07:10,RB,241,90
187,2019-01-09 11:19:18,RB,116,90
187,2019-01-09 11:26:28,BB,60,210
187,2019-01-09 11:32:38,RB,10,90
187,2019-01-09 11:39:54,RB,55,90
187,2019-01-09 12:10:59,BB,323,210
187,2019-01-09 12:18:27,BB,26,210
187,2019-01-09 12:35:15,BB,129,210
187,2019-01-09 12:40:36,BB,2,210
187,2019-01-09 12:47:16,RB,13,90
187,2019-01-09 13:37:24,RB,514,90
187,2019-01-09 13:45:49,BB,50,210
187,2019-01-09 14:00:21,BB,104,210
187,2019-01-09 14:08:40,BB,34,210
187,2019-01-09 14:59:09,RB,486,90
187,2019-01-09 15:01:49,BB,3,210
187,2019-01-09 15:08:13,BB,11,210
187,2019-01-09 15:14:23,BB,10,210
187,2019-01-09 15:20:18,BB,1,210
187,2019-01-09 15:25:49,RB,3,90
187,2019-01-09 15:31:41,RB,37,90
187,2019-01-09 15:46:22,BB,115,210
187,2019-01-09 16:27:16,BB,350,210
187,2019-01-09 16:38:03,BB,59,210
187,2019-01-09 16:44:55,BB,18,210
187,2019-01-09 16:51:08,RB,9,90
187,2019-01-09 17:19:34,RB,278,90
187,2019-01-09 17:22:12,RB,3,90
187,2019-01-09 17:24:58,BB,1,210
187,2019-01-09 17:30:32,BB,5,210
187,2019-01-09 17:36:51,BB,1,210
187,2019-01-09 17:42:28,BB,5,210
188,2019-01-09 09:07:57,RB,7,90
188,2019-01-09 09:12:58,BB,42,210
188,2019-01-09 09:18:31,BB,9,210
188,2019-01-09 09:23:54,BB,5,210
188,2019-01-09 09:35:49,BB,94,210
188,2019-01-09 09:41:59,BB,15,210
188,2019-01-09 10:14:09,BB,357,210
188,2019-01-09 10:57:48,BB,54,210
188,2019-01-09 11:03:01,RB,5,90
188,2019-01-09 11:05:16,BB,3,210
188,2019-01-09 11:10:20,BB,0,210
188,2019-01-09 11:15:23,RB,3,90
188,2019-01-09 11:17:42,BB,3,210
188,2019-01-09 11:22:49,RB,1,90
188,2019-01-09 11:38:45,RB,203,90
188,2019-01-09 11:42:34,BB,24,210
188,2019-01-09 11:58:24,BB,158,210
188,2019-01-09 12:48:55,BB,295,210
188,2019-01-09 13:05:49,BB,156,210
188,2019-01-09 13:12:02,BB,12,210
188,2019-01-09 13:18:33,BB,1,210
