no,timestamp,type,times,amount
189,2019-01-22 17:24:11,BB,100,198
189,2019-01-22 17:29:39,BB,1,225
189,2019-01-22 17:35:16,BB,7,181
189,2019-01-22 17:47:03,BB,92,191
190,2019-01-22 13:42:19,BB,243,191
190,2019-01-22 13:55:19,BB,85,223
190,2019-01-22 14:14:21,BB,153,207
190,2019-01-22 14:20:52,BB,6,198
190,2019-01-22 14:27:16,BB,1,190
190,2019-01-22 14:42:34,BB,112,198
190,2019-01-22 15:03:01,BB,127,213
190,2019-01-22 15:09:19,BB,1,215
190,2019-01-22 15:19:12,RB,49,104
190,2019-01-22 15:34:14,RB,144,83
190,2019-01-22 15:46:16,RB,111,92
191,2019-01-22 09:07:34,BB,24,222
191,2019-01-22 09:14:34,BB,3,204
191,2019-01-22 09:27:54,BB,63,189
191,2019-01-22 14:22:22,RB,1005,87
191,2019-01-22 14:24:49,RB,3,100
191,2019-01-22 14:27:13,BB,3,224
191,2019-01-22 14:56:12,BB,300,221
191,2019-01-22 15:01:43,RB,7,80
191,2019-01-22 15:04:01,BB,1,173
191,2019-01-22 15:09:13,BB,1,247
191,2019-01-22 15:14:38,BB,1,185
191,2019-01-22 15:20:27,RB,11,92
191,2019-01-22 15:22:45,BB,1,249
191,2019-01-22 15:27:49,BB,1,206
191,2019-01-22 15:33:35,RB,10,80
191,2019-01-22 15:35:47,BB,1,215
191,2019-01-22 15:41:30,BB,5,233
191,2019-01-22 15:48:19,RB,10,102
191,2019-01-22 15:53:37,BB,44,233
191,2019-01-22 15:59:05,RB,7,78
191,2019-01-22 16:01:35,BB,5,209
191,2019-01-22 16:07:05,BB,1,231
191,2019-01-22 16:13:04,RB,14,102
191,2019-01-22 16:15:28,RB,3,66
191,2019-01-22 16:22:41,RB,65,91
191,2019-01-22 17:32:00,RB,672,103
191,2019-01-22 17:34:19,BB,1,189
191,2019-01-22 17:43:32,BB,59,206
192,2019-01-22 09:46:22,BB,42,245
192,2019-01-22 09:58:22,RB,102,86
192,2019-01-22 10:30:17,BB,202,201
192,2019-01-22 11:06:55,RB,215,81
192,2019-01-22 11:31:58,BB,213,212
192,2019-01-22 11:37:41,BB,11,240
192,2019-01-22 11:42:42,BB,0,222
192,2019-01-22 11:54:40,RB,73,108
192,2019-01-22 17:03:59,RB,368,82
192,2019-01-22 17:06:20,RB,3,88
192,2019-01-22 17:17:01,BB,101,217
192,2019-01-22 17:34:01,BB,150,199
192,2019-01-22 17:39:25,BB,3,209
192,2019-01-22 17:44:47,BB,1,210
192,2019-01-22 17:50:30,BB,3,220
192,2019-01-22 17:56:34,BB,5,186
192,2019-01-22 18:02:14,RB,4,80
192,2019-01-22 18:04:47,BB,5,227
192,2019-01-22 18:10:18,BB,1,225
192,2019-01-22 18:20:58,BB,70,209
193,2019-01-22 11:04:48,RB,118,107
193,2019-01-22 11:31:13,RB,116,96
193,2019-01-22 11:36:38,BB,50,225
193,2019-01-22 11:42:03,BB,5,221
193,2019-01-22 11:47:10,BB,1,220
193,2019-01-22 13:19:20,RB,199,70
194,2019-01-22 12:23:45,RB,128,94
194,2019-01-22 12:29:45,BB,40,234
194,2019-01-22 13:28:59,RB,351,98
194,2019-01-22 13:39:22,BB,73,221
194,2019-01-22 14:18:42,BB,429,238
194,2019-01-22 14:24:04,RB,3,87
194,2019-01-22 14:28:23,BB,28,219
194,2019-01-22 14:34:14,BB,6,219
194,2019-01-22 14:41:04,RB,16,107
194,2019-01-22 14:43:34,BB,5,173
194,2019-01-22 14:49:32,BB,6,203
194,2019-01-22 14:55:48,BB,16,194
194,2019-01-22 15:01:19,BB,1,215
194,2019-01-22 15:12:32,BB,77,221
194,2019-01-22 15:36:08,RB,243,101
194,2019-01-22 15:39:39,BB,17,227
194,2019-01-22 15:44:52,BB,1,213
194,2019-01-22 15:52:15,BB,30,210
194,2019-01-22 15:58:02,BB,10,201
194,2019-01-22 16:12:12,RB,32,89
194,2019-01-22 16:16:25,RB,30,101
194,2019-01-22 16:25:14,BB,72,217
194,2019-01-22 16:35:16,BB,72,202
194,2019-01-22 16:40:29,BB,1,210
194,2019-01-22 16:49:45,RB,43,100
194,2019-01-22 16:52:15,BB,5,207
194,2019-01-22 16:58:25,RB,8,85
194,2019-01-22 17:00:44,RB,2,87
194,2019-01-22 17:03:20,RB,4,94
194,2019-01-22 17:05:47,BB,1,189
194,2019-01-22 17:11:48,BB,6,219
194,2019-01-22 17:17:22,BB,1,213
194,2019-01-22 17:23:11,BB,9,236
194,2019-01-22 17:30:18,BB,24,241
194,2019-01-22 17:35:49,BB,5,217
194,2019-01-22 17:42:02,BB,16,204
194,2019-01-22 17:48:48,BB,21,230
194,2019-01-22 17:55:28,RB,7,90
194,2019-01-22 17:57:49,BB,2,229
194,2019-01-22 18:03:44,RB,12,76
194,2019-01-22 18:06:05,BB,1,213
194,2019-01-22 18:11:57,BB,8,227
194,2019-01-22 18:17:49,BB,8,228
194,2019-01-22 18:24:11,RB,18,82
195,2019-01-22 09:38:28,RB,120,82
195,2019-01-22 09:50:42,RB,139,101
195,2019-01-22 09:53:18,BB,6,221
195,2019-01-22 09:59:22,BB,16,183
195,2019-01-22 10:04:26,BB,1,228
195,2019-01-22 10:10:00,BB,8,194
195,2019-01-22 10:15:15,RB,3,100
195,2019-01-22 10:17:33,BB,3,214
195,2019-01-22 10:32:17,RB,137,93
195,2019-01-22 10:44:40,RB,144,107
195,2019-01-22 10:49:01,BB,32,226
195,2019-01-22 11:07:07,BB,176,212
195,2019-01-22 11:13:20,BB,11,192
195,2019-01-22 11:19:50,BB,6,199
195,2019-01-22 11:25:24,BB,5,209
195,2019-01-22 12:14:25,BB,478,215
195,2019-01-22 12:25:57,BB,68,184
195,2019-01-22 12:34:16,RB,6,96
195,2019-01-22 12:36:55,BB,5,229
195,2019-01-22 12:42:32,RB,5,97
195,2019-01-22 12:45:30,BB,1,202
195,2019-01-22 12:51:55,BB,13,217
195,2019-01-22 12:57:28,BB,4,241
195,2019-01-22 13:05:33,BB,29,206
195,2019-01-22 13:13:46,BB,30,187
195,2019-01-22 13:21:27,RB,28,95
195,2019-01-22 13:24:04,BB,1,224
195,2019-01-22 13:29:47,BB,6,196
195,2019-01-22 13:35:21,BB,2,208
195,2019-01-22 13:41:01,RB,4,100
195,2019-01-22 13:44:44,BB,16,199
195,2019-01-22 13:50:30,BB,1,183
195,2019-01-22 13:56:04,BB,1,196
195,2019-01-22 14:02:34,BB,16,194
195,2019-01-22 14:10:11,BB,24,231
195,2019-01-22 14:24:13,RB,78,71
195,2019-01-22 14:27:13,RB,10,89
195,2019-01-22 14:30:29,BB,13,213
195,2019-01-22 14:36:33,RB,5,94
195,2019-01-22 14:41:10,BB,24,239
195,2019-01-22 14:58:42,BB,167,199
195,2019-01-22 16:51:42,RB,281,93
195,2019-01-22 16:58:55,RB,70,70
196,2019-01-22 09:21:53,BB,123,203
196,2019-01-22 12:13:52,BB,509,201
196,2019-01-22 12:19:29,RB,9,88
196,2019-01-22 12:21:44,RB,3,89
196,2019-01-22 12:24:12,BB,6,240
196,2019-01-22 12:29:58,BB,9,205
196,2019-01-22 12:35:07,BB,2,214
196,2019-01-22 12:40:23,BB,3,203
196,2019-01-22 12:46:03,RB,10,101
196,2019-01-22 12:48:39,BB,7,216
196,2019-01-22 12:53:49,BB,2,196
196,2019-01-22 12:59:05,BB,4,195
196,2019-01-22 13:04:26,BB,6,223
196,2019-01-22 13:11:00,BB,23,210
196,2019-01-22 13:16:01,BB,0,221
196,2019-01-22 13:21:03,BB,1,221
196,2019-01-22 13:26:05,BB,1,212
197,2019-01-22 09:16:40,RB,66,95
197,2019-01-22 12:13:07,BB,844,181
197,2019-01-22 12:23:12,BB,63,226
197,2019-01-22 12:28:45,BB,2,217
197,2019-01-22 12:34:46,BB,9,204
197,2019-01-22 12:41:11,BB,2,220
197,2019-01-22 12:46:42,BB,3,241
197,2019-01-22 12:53:19,RB,9,80
197,2019-01-22 13:39:25,RB,196,107
197,2019-01-22 15:19:30,BB,215,200
197,2019-01-22 16:02:15,BB,211,231
197,2019-01-22 16:18:40,BB,123,239
197,2019-01-22 16:24:50,BB,3,188
197,2019-01-22 16:30:48,BB,1,228
197,2019-01-22 16:39:28,BB,38,196
197,2019-01-22 16:55:40,BB,126,174
197,2019-01-22 17:08:09,RB,80,77
197,2019-01-22 17:10:51,BB,3,234
197,2019-01-22 17:16:55,BB,4,219
197,2019-01-22 17:22:56,BB,5,195
198,2019-01-22 09:10:41,RB,104,93
198,2019-01-22 09:22:59,RB,143,83
198,2019-01-22 09:32:49,BB,102,248
198,2019-01-22 09:38:44,BB,13,205
198,2019-01-22 09:43:47,BB,0,199
198,2019-01-22 09:49:42,BB,13,235
198,2019-01-22 09:56:43,BB,29,214
198,2019-01-22 10:05:29,BB,49,204
198,2019-01-22 10:20:52,BB,5,205
198,2019-01-22 10:26:41,BB,11,216
198,2019-01-22 10:34:03,RB,33,97
198,2019-01-22 10:36:21,BB,3,217
198,2019-01-22 10:42:04,BB,11,211
198,2019-01-22 11:00:15,RB,180,96
198,2019-01-22 11:23:18,RB,287,90
198,2019-01-22 11:25:30,RB,2,82
198,2019-01-22 11:27:52,BB,3,207
198,2019-01-22 11:33:29,BB,8,209
198,2019-01-22 11:38:53,RB,8,94
198,2019-01-22 11:42:51,BB,24,211
198,2019-01-22 11:47:55,BB,2,204
198,2019-01-22 11:53:37,BB,7,218
198,2019-01-22 11:58:41,BB,2,205
198,2019-01-22 12:05:03,BB,18,232
198,2019-01-22 12:10:13,BB,3,196
198,2019-01-22 12:15:50,BB,9,226
198,2019-01-22 12:20:59,BB,1,232
198,2019-01-22 12:26:12,BB,3,225
198,2019-01-22 12:31:19,BB,1,203
198,2019-01-22 12:36:28,BB,3,193
198,2019-01-22 12:41:35,BB,0,235
198,2019-01-22 12:46:39,BB,1,207
198,2019-01-22 12:51:43,BB,2,215
198,2019-01-22 12:56:52,RB,2,102
198,2019-01-22 13:00:50,BB,26,221
198,2019-01-22 13:17:01,BB,154,195
198,2019-01-22 16:19:28,BB,623,185
198,2019-01-22 16:25:17,BB,7,195
198,2019-01-22 16:30:27,BB,1,227
198,2019-01-22 16:36:04,BB,7,197
198,2019-01-22 16:41:29,BB,0,182
198,2019-01-22 16:52:09,RB,74,90
198,2019-01-22 17:08:09,BB,185,221
198,2019-01-22 17:13:40,BB,5,226
198,2019-01-22 17:19:19,RB,9,92
198,2019-01-22 17:22:35,RB,13,102
198,2019-01-22 17:25:05,RB,5,85
198,2019-01-22 17:27:51,BB,3,221
198,2019-01-22 17:54:16,BB,269,185
227,2019-01-22 09:02:39,RB,5,80
227,2019-01-22 09:04:54,BB,2,224
227,2019-01-22 09:10:14,BB,4,211
227,2019-01-22 09:17:34,BB,21,209
227,2019-01-22 09:22:44,BB,2,204
227,2019-01-22 09:29:15,BB,22,234
227,2019-01-22 09:35:46,RB,10,79
227,2019-01-22 09:38:32,BB,9,223
227,2019-01-22 09:45:00,BB,13,183
227,2019-01-22 09:50:18,BB,3,197
227,2019-01-22 09:55:37,RB,3,84
227,2019-01-22 10:05:26,RB,111,77
227,2019-01-22 10:11:19,BB,38,246
227,2019-01-22 10:16:45,BB,1,191
227,2019-01-22 10:22:19,BB,9,205
227,2019-01-22 10:27:38,BB,4,214
227,2019-01-22 10:32:41,BB,1,245
227,2019-01-22 10:38:36,BB,13,229
227,2019-01-22 14:10:08,BB,839,212
227,2019-01-22 14:15:48,BB,5,207
227,2019-01-22 14:22:07,BB,1,180
227,2019-01-22 14:27:59,BB,1,199
227,2019-01-22 14:34:27,BB,15,242
227,2019-01-22 14:40:40,BB,10,190
227,2019-01-22 14:46:25,BB,2,204
227,2019-01-22 14:52:17,BB,7,209
227,2019-01-22 14:58:03,BB,1,213
227,2019-01-22 15:05:32,RB,30,83
227,2019-01-22 15:08:13,BB,1,218
227,2019-01-22 15:13:35,BB,3,216
227,2019-01-22 15:20:15,BB,8,213
227,2019-01-22 15:26:10,BB,4,201
227,2019-01-22 15:38:48,BB,94,192
227,2019-01-22 16:00:26,BB,209,192
227,2019-01-22 16:57:22,BB,611,231
227,2019-01-22 17:03:17,BB,2,217
227,2019-01-22 17:29:42,BB,264,211
227,2019-01-22 17:35:28,BB,1,195
227,2019-01-22 17:41:02,BB,5,201
227,2019-01-22 17:48:45,BB,22,194
227,2019-01-22 17:55:37,BB,12,196
228,2019-01-22 12:23:24,BB,375,186
228,2019-01-22 12:56:16,BB,50,232
228,2019-01-22 13:30:45,BB,286,227
228,2019-01-22 13:38:19,RB,7,92
228,2019-01-22 13:40:49,BB,2,175
228,2019-01-22 13:48:44,BB,31,213
228,2019-01-22 13:54:36,BB,12,238
228,2019-01-22 14:00:13,BB,0,204
228,2019-01-22 14:06:01,BB,7,229
228,2019-01-22 14:12:05,BB,3,198
228,2019-01-22 14:18:12,BB,1,212
228,2019-01-22 14:24:10,BB,9,222
228,2019-01-22 14:32:29,RB,26,93
228,2019-01-22 14:35:09,BB,4,183
228,2019-01-22 14:42:19,BB,2,194
228,2019-01-22 14:48:41,BB,10,199
228,2019-01-22 14:56:30,RB,32,107
228,2019-01-22 14:59:36,BB,7,232
228,2019-01-22 15:05:29,BB,5,213
228,2019-01-22 15:11:50,RB,8,104
228,2019-01-22 15:14:23,BB,1,200
228,2019-01-22 15:22:39,BB,29,207
228,2019-01-22 15:29:28,BB,1,204
228,2019-01-22 15:35:23,BB,1,229
228,2019-01-22 15:41:15,BB,2,235
228,2019-01-22 15:47:07,BB,1,195
228,2019-01-22 15:52:46,RB,1,88
228,2019-01-22 15:55:14,BB,1,207
228,2019-01-22 16:00:47,BB,1,228
228,2019-01-22 16:09:27,BB,30,171
228,2019-01-22 16:15:22,BB,5,189
228,2019-01-22 16:20:32,BB,1,204
228,2019-01-22 16:26:18,RB,3,65
228,2019-01-22 16:28:51,BB,1,199
228,2019-01-22 16:34:52,BB,7,232
228,2019-01-22 16:40:29,RB,2,70
228,2019-01-22 16:42:50,BB,1,209
228,2019-01-22 16:49:00,BB,1,211
228,2019-01-22 16:54:43,BB,3,179
228,2019-01-22 17:00:53,BB,9,164
228,2019-01-22 17:06:45,RB,2,101
228,2019-01-22 17:10:21,BB,16,228
228,2019-01-22 17:16:13,RB,7,93
228,2019-01-22 17:19:01,BB,4,217
228,2019-01-22 17:25:29,BB,16,237
228,2019-01-22 17:31:24,BB,7,214
228,2019-01-22 17:37:34,RB,10,99
228,2019-01-22 17:39:50,BB,1,199
228,2019-01-22 17:46:24,BB,16,217
228,2019-01-22 17:51:36,BB,0,201
228,2019-01-22 17:57:10,BB,5,206
228,2019-01-22 18:03:38,RB,20,76
228,2019-01-22 18:05:56,BB,3,197
228,2019-01-22 18:11:30,RB,9,108
229,2019-01-22 09:53:51,BB,50,219
229,2019-01-22 12:17:20,RB,549,100
229,2019-01-22 12:29:58,RB,140,110
229,2019-01-22 12:33:46,RB,11,87
229,2019-01-22 12:36:28,BB,6,241
229,2019-01-22 12:44:06,RB,33,107
230,2019-01-22 10:42:40,BB,76,239
230,2019-01-22 10:57:13,RB,129,83
230,2019-01-22 11:28:31,BB,389,251
230,2019-01-22 11:44:06,BB,139,215
230,2019-01-22 11:49:34,BB,2,187
230,2019-01-22 11:55:08,BB,3,248
231,2019-01-22 09:15:55,RB,175,95
231,2019-01-22 09:18:10,BB,2,211
231,2019-01-22 09:23:56,BB,12,202
231,2019-01-22 09:37:31,BB,110,220
231,2019-01-22 09:46:10,RB,53,86
231,2019-01-22 09:53:51,BB,2,215
231,2019-01-22 10:10:36,BB,148,223
231,2019-01-22 10:30:20,RB,190,90
231,2019-01-22 10:33:14,BB,10,235
231,2019-01-22 10:38:33,RB,3,86
231,2019-01-22 11:32:07,BB,721,222
231,2019-01-22 11:38:17,RB,5,102
231,2019-01-22 11:40:45,BB,1,231
231,2019-01-22 11:45:55,BB,2,196
231,2019-01-22 11:50:59,BB,0,218
231,2019-01-22 11:56:35,RB,2,73
231,2019-01-22 11:58:53,BB,1,183
231,2019-01-22 12:04:12,RB,4,93
231,2019-01-22 12:06:42,BB,1,220
231,2019-01-22 12:13:28,BB,21,203
231,2019-01-22 12:29:03,RB,149,97
231,2019-01-22 12:31:25,BB,2,211
231,2019-01-22 12:36:43,BB,0,216
231,2019-01-22 13:17:37,BB,2,210
231,2019-01-22 13:43:37,BB,10,193
231,2019-01-22 13:59:27,BB,80,235
231,2019-01-22 14:10:20,BB,83,224
231,2019-01-22 14:16:39,BB,1,243
231,2019-01-22 14:23:46,BB,12,225
231,2019-01-22 14:32:44,BB,55,213
231,2019-01-22 14:42:25,RB,68,90
231,2019-01-22 14:53:39,BB,132,221
231,2019-01-22 14:59:06,RB,4,94
231,2019-01-22 15:01:22,BB,1,184
231,2019-01-22 15:07:06,BB,10,205
231,2019-01-22 15:14:50,RB,40,75
231,2019-01-22 15:24:27,RB,76,85
231,2019-01-22 15:38:30,RB,172,89
231,2019-01-22 16:19:59,RB,510,92
231,2019-01-22 16:49:06,RB,370,99
231,2019-01-22 17:02:41,BB,165,177
231,2019-01-22 17:07:45,BB,2,223
231,2019-01-22 17:13:46,BB,0,217
231,2019-01-22 17:19:19,BB,6,208
231,2019-01-22 17:24:56,BB,1,203
231,2019-01-22 17:31:45,BB,26,208
231,2019-01-22 17:38:01,RB,19,96
231,2019-01-22 17:40:38,BB,7,219
231,2019-01-22 17:46:18,RB,4,106
231,2019-01-22 17:48:45,RB,5,58
231,2019-01-22 18:01:02,BB,145,203
231,2019-01-22 18:22:38,BB,223,231
232,2019-01-22 11:28:04,BB,181,190
232,2019-01-22 12:56:04,BB,288,210
232,2019-01-22 13:42:46,BB,283,214
232,2019-01-22 13:48:17,BB,1,221
232,2019-01-22 13:56:41,BB,27,233
232,2019-01-22 14:04:43,BB,15,215
232,2019-01-22 14:10:59,RB,2,87
232,2019-01-22 14:14:51,BB,10,224
232,2019-01-22 14:21:46,RB,9,89
232,2019-01-22 14:24:52,BB,2,206
232,2019-01-22 14:32:26,RB,19,101
232,2019-01-22 14:36:36,BB,4,208
232,2019-01-22 14:43:34,BB,13,213
232,2019-01-22 14:50:20,BB,5,232
232,2019-01-22 14:58:36,BB,19,185
232,2019-01-22 15:04:52,RB,2,98
232,2019-01-22 15:08:55,BB,8,223
232,2019-01-22 15:15:29,RB,6,89
232,2019-01-22 15:40:12,RB,192,87
232,2019-01-22 15:44:46,BB,15,222
232,2019-01-22 15:50:26,RB,2,68
232,2019-01-22 15:55:08,BB,17,174
232,2019-01-22 16:00:56,BB,1,208
232,2019-01-22 16:06:16,BB,1,199
232,2019-01-22 16:13:07,RB,6,92
232,2019-01-22 16:18:25,BB,29,229
232,2019-01-22 16:54:58,RB,76,107
232,2019-01-22 16:58:01,BB,1,208
232,2019-01-22 17:04:50,BB,11,217
232,2019-01-22 17:11:54,BB,9,183
232,2019-01-22 17:19:01,BB,15,194
232,2019-01-22 17:25:44,BB,4,211
232,2019-01-22 17:32:31,BB,1,196
232,2019-01-22 17:44:53,RB,70,102
233,2019-01-22 10:42:28,BB,273,208
233,2019-01-22 13:30:51,RB,219,75
233,2019-01-22 13:41:16,BB,59,221
233,2019-01-22 13:47:56,BB,7,221
233,2019-01-22 14:47:56,BB,5,214
233,2019-01-22 15:09:49,BB,111,221
233,2019-01-22 15:17:51,BB,2,207
233,2019-01-22 15:25:31,BB,2,198
233,2019-01-22 15:37:38,BB,47,231
233,2019-01-22 16:09:21,BB,177,228
233,2019-01-22 16:54:19,RB,147,90
233,2019-01-22 17:00:26,RB,35,80
234,2019-01-22 09:17:13,RB,2,70
234,2019-01-22 09:43:32,BB,267,201
234,2019-01-22 10:16:33,BB,271,176
234,2019-01-22 10:34:12,BB,137,201
234,2019-01-22 10:40:58,BB,1,235
234,2019-01-22 10:50:44,BB,30,216
234,2019-01-22 10:58:32,BB,1,230
234,2019-01-22 11:05:06,BB,8,218
234,2019-01-22 11:11:10,BB,1,182
234,2019-01-22 11:21:09,BB,46,196
234,2019-01-22 11:29:46,RB,34,108
234,2019-01-22 11:33:05,BB,14,194
234,2019-01-22 12:24:15,BB,223,189
234,2019-01-22 12:33:04,RB,2,91
234,2019-01-22 12:35:55,BB,1,227
234,2019-01-22 12:59:26,RB,106,83
234,2019-01-22 13:11:49,BB,100,215
234,2019-01-22 13:24:44,BB,72,229
234,2019-01-22 13:33:15,BB,24,207
234,2019-01-22 13:39:40,RB,6,83
234,2019-01-22 13:42:40,BB,5,251
234,2019-01-22 13:50:02,BB,12,233
234,2019-01-22 13:58:06,BB,16,217
234,2019-01-22 14:04:19,BB,1,216
234,2019-01-22 14:26:22,RB,156,96
234,2019-01-22 16:12:09,BB,196,200
234,2019-01-22 16:17:52,RB,4,95
234,2019-01-22 16:21:23,BB,13,214
234,2019-01-22 16:30:27,BB,34,183
234,2019-01-22 16:37:46,RB,24,99
235,2019-01-22 13:17:49,RB,395,86
235,2019-01-22 13:24:23,RB,40,111
235,2019-01-22 13:26:56,BB,5,218
235,2019-01-22 13:32:09,BB,1,195
235,2019-01-22 13:37:34,BB,2,211
235,2019-01-22 13:42:58,RB,4,91
235,2019-01-22 13:45:17,BB,1,203
235,2019-01-22 14:04:10,BB,187,222
235,2019-01-22 15:17:54,BB,462,228
235,2019-01-22 15:31:53,RB,99,96
235,2019-01-22 15:41:03,RB,66,83
235,2019-01-22 15:48:16,RB,60,91
235,2019-01-22 15:50:38,BB,1,198
235,2019-01-22 16:08:20,BB,125,216
235,2019-01-22 16:14:49,BB,1,201
235,2019-01-22 16:21:23,BB,17,213
235,2019-01-22 16:27:24,BB,1,193
235,2019-01-22 16:32:54,BB,1,207
235,2019-01-22 16:39:13,BB,8,205
235,2019-01-22 16:46:14,RB,20,99
235,2019-01-22 16:49:21,BB,9,205
235,2019-01-22 17:21:20,BB,213,219
235,2019-01-22 17:29:39,BB,18,215
235,2019-01-22 17:35:19,BB,1,241
235,2019-01-22 17:41:35,BB,9,236
235,2019-01-22 17:47:27,BB,1,214
236,2019-01-22 14:33:29,RB,548,106
236,2019-01-22 14:35:48,BB,3,202
237,2019-01-22 10:42:10,RB,103,98
237,2019-01-22 10:44:47,BB,3,239
237,2019-01-22 10:49:58,BB,2,197
237,2019-01-22 10:55:06,BB,1,205
237,2019-01-22 11:00:06,BB,1,209
237,2019-01-22 11:05:15,BB,1,245
237,2019-01-22 11:10:19,BB,1,193
237,2019-01-22 11:16:26,BB,14,184
237,2019-01-22 11:21:27,BB,1,225
237,2019-01-22 11:26:57,BB,8,215
237,2019-01-22 11:32:34,BB,7,223
237,2019-01-22 11:37:44,RB,2,85
237,2019-01-22 11:40:06,RB,2,88
237,2019-01-22 11:42:45,BB,9,214
237,2019-01-22 11:47:46,BB,1,225
237,2019-01-22 11:55:11,RB,34,90
237,2019-01-22 11:57:59,BB,9,218
237,2019-01-22 12:14:07,RB,162,89
238,2019-01-22 12:50:43,RB,224,97
238,2019-01-22 14:01:58,BB,108,232
238,2019-01-22 14:14:57,BB,84,219
238,2019-01-22 14:26:52,RB,81,100
238,2019-01-22 14:30:02,BB,11,207
238,2019-01-22 14:36:39,BB,5,210
238,2019-01-22 14:42:40,RB,4,108
238,2019-01-22 14:45:46,BB,7,219
238,2019-01-22 14:52:35,RB,13,100
239,2019-01-22 09:54:24,RB,24,79
239,2019-01-22 09:57:34,BB,1,229
239,2019-01-22 10:03:10,BB,1,194
239,2019-01-22 10:08:17,BB,1,201
239,2019-01-22 13:05:27,BB,374,232
239,2019-01-22 13:12:10,BB,6,198
239,2019-01-22 13:18:31,RB,6,99
239,2019-01-22 13:21:48,BB,8,209
239,2019-01-22 13:28:02,BB,5,195
239,2019-01-22 13:45:17,BB,150,228
240,2019-01-22 09:22:38,BB,17,223
240,2019-01-22 09:33:04,BB,16,243
240,2019-01-22 09:38:28,BB,4,229
240,2019-01-22 10:38:48,BB,199,234
240,2019-01-22 11:17:05,RB,245,78
240,2019-01-22 12:52:49,RB,121,79
240,2019-01-22 12:55:13,BB,5,233
240,2019-01-22 13:00:14,BB,1,199
240,2019-01-22 13:05:15,BB,2,235
240,2019-01-22 13:10:15,BB,0,219
240,2019-01-22 13:37:10,BB,266,234
240,2019-01-22 13:51:24,RB,134,88
240,2019-01-22 15:55:32,RB,405,99
240,2019-01-22 15:57:53,BB,1,190
240,2019-01-22 16:04:09,BB,13,224
240,2019-01-22 16:09:57,BB,4,247
240,2019-01-22 16:15:43,BB,5,181
240,2019-01-22 16:26:45,BB,69,197
240,2019-01-22 16:33:49,RB,28,110
