no,timestamp,type,times,amount
186,2019-01-14 15:54:32,BB,158,221
186,2019-01-14 16:01:54,BB,19,210
186,2019-01-14 16:10:25,BB,28,229
186,2019-01-14 16:16:19,BB,1,217
186,2019-01-14 16:24:56,RB,31,94
186,2019-01-14 16:27:57,RB,5,90
186,2019-01-14 16:43:11,BB,131,215
186,2019-01-14 17:30:36,BB,405,216
186,2019-01-14 18:48:34,BB,624,208
186,2019-01-14 18:54:29,RB,4,90
186,2019-01-14 18:57:35,RB,9,89
186,2019-01-14 19:29:37,RB,323,105
186,2019-01-14 20:01:36,RB,282,100
186,2019-01-14 20:07:10,RB,41,74
186,2019-01-14 20:21:34,BB,138,197
186,2019-01-14 20:27:36,RB,6,81
186,2019-01-14 20:40:44,BB,129,211
186,2019-01-14 20:48:09,BB,18,191
186,2019-01-14 20:54:22,BB,6,211
186,2019-01-14 21:00:23,RB,4,93
186,2019-01-14 21:04:05,BB,19,195
186,2019-01-14 21:12:33,RB,39,98
186,2019-01-14 21:23:20,BB,77,193
186,2019-01-14 22:08:26,BB,384,223
186,2019-01-14 22:15:30,RB,17,97
186,2019-01-14 22:28:59,RB,127,98
186,2019-01-14 22:41:16,RB,117,99
186,2019-01-14 22:45:05,BB,18,243
187,2019-01-14 11:44:03,RB,276,82
187,2019-01-14 12:05:15,RB,217,99
187,2019-01-14 12:08:51,BB,22,231
187,2019-01-14 12:14:52,RB,7,79
187,2019-01-14 12:17:29,BB,7,202
187,2019-01-14 12:23:42,RB,8,83
187,2019-01-14 12:29:45,BB,49,205
187,2019-01-14 12:35:25,BB,7,201
187,2019-01-14 12:40:38,BB,0,209
187,2019-01-14 13:34:03,BB,160,208
187,2019-01-14 13:39:15,BB,2,205
187,2019-01-14 13:44:31,BB,0,231
187,2019-01-14 13:50:11,BB,10,206
187,2019-01-14 13:56:18,BB,15,181
187,2019-01-14 14:22:48,RB,194,90
187,2019-01-14 15:34:02,BB,107,184
187,2019-01-14 15:39:08,RB,1,88
187,2019-01-14 15:42:21,RB,13,89
187,2019-01-14 15:46:06,BB,22,222
187,2019-01-14 15:51:10,BB,1,235
187,2019-01-14 15:56:20,RB,1,67
187,2019-01-14 15:58:41,BB,3,219
187,2019-01-14 17:35:42,BB,412,202
187,2019-01-14 17:55:57,RB,184,69
187,2019-01-14 17:58:39,BB,8,196
187,2019-01-14 18:04:19,BB,4,193
187,2019-01-14 18:11:02,BB,15,196
187,2019-01-14 18:17:57,RB,21,86
187,2019-01-14 18:20:37,BB,6,217
187,2019-01-14 18:26:11,BB,1,202
187,2019-01-14 18:48:34,RB,241,98
187,2019-01-14 18:58:36,RB,108,103
187,2019-01-14 19:26:55,BB,358,213
187,2019-01-14 19:33:38,RB,20,98
187,2019-01-14 20:29:54,RB,293,82
187,2019-01-14 22:25:50,BB,113,237
188,2019-01-14 09:08:36,RB,56,92
188,2019-01-14 10:42:27,BB,395,187
188,2019-01-14 10:48:28,BB,14,204
188,2019-01-14 10:56:17,BB,17,210
188,2019-01-14 11:03:39,BB,17,215
188,2019-01-14 11:16:02,BB,74,182
188,2019-01-14 11:24:06,BB,37,214
188,2019-01-14 11:29:58,RB,9,100
188,2019-01-14 11:32:34,BB,5,237
188,2019-01-14 11:42:09,BB,1,210
188,2019-01-14 11:48:33,BB,1,214
188,2019-01-14 11:55:07,RB,14,98
188,2019-01-14 13:27:20,BB,315,226
188,2019-01-14 13:33:18,RB,12,91
188,2019-01-14 13:36:48,RB,19,57
188,2019-01-14 13:39:43,BB,10,229
188,2019-01-14 13:45:47,RB,14,110
188,2019-01-14 14:42:24,RB,187,87
188,2019-01-14 14:46:04,BB,22,237
188,2019-01-14 15:05:57,RB,189,104
188,2019-01-14 15:08:25,BB,4,191
188,2019-01-14 15:13:53,BB,4,239
188,2019-01-14 15:20:09,BB,9,223
188,2019-01-14 15:26:29,RB,16,102
188,2019-01-14 15:29:28,BB,12,199
188,2019-01-14 15:35:59,BB,21,228
188,2019-01-14 15:42:51,BB,24,243
188,2019-01-14 15:47:58,BB,1,200
188,2019-01-14 15:54:11,RB,11,83
188,2019-01-14 15:56:26,RB,1,101
188,2019-01-14 15:58:47,BB,2,225
188,2019-01-14 16:04:18,RB,6,99
188,2019-01-14 16:06:35,BB,1,200
188,2019-01-14 16:34:01,RB,231,94
188,2019-01-14 16:44:50,RB,115,93
188,2019-01-14 17:08:17,BB,304,217
188,2019-01-14 17:39:34,BB,367,227
188,2019-01-14 17:44:38,BB,1,219
188,2019-01-14 18:03:01,BB,194,221
189,2019-01-14 10:26:55,RB,366,95
189,2019-01-14 10:36:05,RB,68,89
189,2019-01-14 11:21:39,BB,346,191
189,2019-01-14 11:28:52,BB,9,227
189,2019-01-14 11:34:50,BB,1,216
189,2019-01-14 11:43:12,RB,24,65
189,2019-01-14 11:45:54,BB,2,199
189,2019-01-14 11:51:52,BB,1,227
189,2019-01-14 11:57:59,RB,3,107
189,2019-01-14 12:01:35,BB,13,211
189,2019-01-14 12:08:12,BB,0,212
189,2019-01-14 12:25:12,BB,5,215
189,2019-01-14 13:10:50,BB,338,222
189,2019-01-14 15:02:36,BB,782,233
189,2019-01-14 16:46:05,BB,659,180
189,2019-01-14 17:12:12,BB,259,195
189,2019-01-14 17:37:46,BB,271,225
189,2019-01-14 17:48:14,BB,64,227
189,2019-01-14 17:53:51,BB,4,204
189,2019-01-14 18:00:10,BB,6,198
189,2019-01-14 18:06:04,BB,7,182
189,2019-01-14 18:11:35,RB,2,82
189,2019-01-14 18:14:18,BB,6,221
189,2019-01-14 18:20:16,BB,6,226
189,2019-01-14 18:26:32,BB,8,223
189,2019-01-14 19:03:30,BB,336,229
190,2019-01-14 09:06:20,BB,47,203
190,2019-01-14 09:14:46,RB,35,89
190,2019-01-14 09:56:27,BB,326,193
190,2019-01-14 10:09:01,RB,75,98
190,2019-01-14 10:34:11,BB,137,219
190,2019-01-14 11:02:12,RB,140,100
190,2019-01-14 11:05:40,BB,9,207
190,2019-01-14 11:13:25,RB,11,82
190,2019-01-14 11:18:05,BB,18,211
190,2019-01-14 11:46:33,RB,123,76
190,2019-01-14 13:24:49,BB,548,225
190,2019-01-14 13:32:06,BB,13,214
190,2019-01-14 13:38:39,BB,1,207
190,2019-01-14 13:47:55,BB,5,220
190,2019-01-14 13:54:35,BB,7,226
190,2019-01-14 14:00:51,BB,1,210
190,2019-01-14 14:08:16,RB,15,83
190,2019-01-14 14:11:44,RB,9,75
190,2019-01-14 14:14:17,RB,3,102
190,2019-01-14 14:16:38,BB,3,206
190,2019-01-14 14:22:45,BB,1,227
190,2019-01-14 14:29:46,BB,5,199
190,2019-01-14 14:35:53,BB,8,228
190,2019-01-14 14:43:51,BB,2,212
190,2019-01-14 14:50:07,RB,6,54
190,2019-01-14 14:55:02,RB,9,98
190,2019-01-14 14:58:11,BB,7,199
190,2019-01-14 15:23:03,RB,151,93
190,2019-01-14 17:17:37,RB,450,110
190,2019-01-14 18:14:33,BB,350,196
190,2019-01-14 18:32:53,RB,110,67
190,2019-01-14 18:35:50,BB,6,188
190,2019-01-14 18:42:21,BB,4,213
190,2019-01-14 19:29:19,BB,152,204
190,2019-01-14 19:44:09,BB,135,207
190,2019-01-14 19:49:49,BB,9,210
190,2019-01-14 20:04:42,BB,132,205
190,2019-01-14 20:10:04,RB,1,91
190,2019-01-14 20:22:04,BB,139,220
190,2019-01-14 20:53:19,BB,252,229
190,2019-01-14 20:58:34,BB,3,211
190,2019-01-14 21:09:21,BB,62,178
190,2019-01-14 21:23:14,BB,128,217
190,2019-01-14 21:28:33,RB,4,88
190,2019-01-14 21:31:18,RB,9,86
190,2019-01-14 21:33:49,BB,5,202
190,2019-01-14 21:38:55,BB,1,225
190,2019-01-14 21:46:23,BB,35,199
190,2019-01-14 21:51:34,RB,2,104
190,2019-01-14 21:55:18,BB,23,221
190,2019-01-14 22:00:22,BB,1,223
190,2019-01-14 22:05:41,BB,4,185
190,2019-01-14 22:11:15,RB,7,86
190,2019-01-14 22:13:33,BB,1,184
191,2019-01-14 09:05:32,RB,57,86
191,2019-01-14 09:12:12,BB,65,205
191,2019-01-14 09:27:31,RB,151,96
191,2019-01-14 09:56:08,BB,385,221
191,2019-01-14 10:01:30,BB,4,233
191,2019-01-14 13:40:34,BB,584,197
191,2019-01-14 13:46:30,RB,13,111
191,2019-01-14 13:49:47,BB,16,205
191,2019-01-14 13:55:50,BB,9,197
191,2019-01-14 14:01:03,BB,3,193
191,2019-01-14 14:06:19,BB,1,203
191,2019-01-14 14:11:38,BB,1,218
191,2019-01-14 14:17:39,BB,13,219
191,2019-01-14 14:23:21,RB,9,104
191,2019-01-14 18:00:55,BB,475,217
192,2019-01-14 13:24:01,RB,224,92
192,2019-01-14 14:41:45,BB,277,203
192,2019-01-14 15:09:55,BB,207,215
192,2019-01-14 15:27:57,BB,68,220
192,2019-01-14 15:35:44,BB,25,198
192,2019-01-14 15:42:30,BB,7,227
192,2019-01-14 15:49:16,RB,6,82
192,2019-01-14 15:54:17,BB,32,189
192,2019-01-14 16:02:27,BB,30,214
192,2019-01-14 16:09:00,RB,12,103
192,2019-01-14 16:11:37,BB,3,230
192,2019-01-14 16:25:44,BB,60,220
192,2019-01-14 16:32:03,BB,8,223
192,2019-01-14 16:38:28,RB,4,104
192,2019-01-14 18:18:39,BB,341,204
192,2019-01-14 18:24:31,RB,11,71
192,2019-01-14 18:27:15,RB,7,75
192,2019-01-14 18:29:52,BB,6,209
192,2019-01-14 18:37:29,BB,1,213
192,2019-01-14 18:57:47,BB,199,206
192,2019-01-14 19:41:27,RB,543,83
192,2019-01-14 19:51:58,RB,114,93
192,2019-01-14 21:21:53,RB,177,96
192,2019-01-14 21:24:23,BB,5,224
192,2019-01-14 21:29:33,BB,3,192
192,2019-01-14 21:34:37,BB,1,210
192,2019-01-14 21:40:35,BB,14,206
193,2019-01-14 11:14:02,BB,232,200
193,2019-01-14 11:19:35,BB,2,216
193,2019-01-14 11:30:01,BB,60,211
193,2019-01-14 11:36:11,BB,10,211
193,2019-01-14 11:42:03,BB,1,219
193,2019-01-14 12:14:16,RB,290,70
193,2019-01-14 12:37:10,RB,272,111
193,2019-01-14 12:39:32,RB,3,102
193,2019-01-14 12:42:56,BB,16,209
193,2019-01-14 13:17:06,RB,369,90
193,2019-01-14 13:33:36,RB,183,78
193,2019-01-14 13:39:40,BB,51,204
193,2019-01-14 13:49:01,RB,57,95
193,2019-01-14 13:51:17,BB,3,231
193,2019-01-14 13:56:42,RB,2,87
193,2019-01-14 14:12:50,RB,185,84
193,2019-01-14 14:35:20,RB,260,92
193,2019-01-14 15:15:20,BB,445,198
193,2019-01-14 15:21:06,BB,10,204
193,2019-01-14 15:26:35,BB,4,213
193,2019-01-14 15:32:20,BB,9,237
193,2019-01-14 15:37:32,BB,0,247
193,2019-01-14 15:43:12,BB,3,199
193,2019-01-14 15:48:58,BB,5,220
193,2019-01-14 15:58:23,BB,51,211
193,2019-01-14 16:05:34,BB,31,188
193,2019-01-14 16:54:00,BB,565,219
193,2019-01-14 16:59:58,BB,12,221
193,2019-01-14 17:05:17,BB,3,214
193,2019-01-14 17:11:15,BB,11,181
193,2019-01-14 17:49:08,BB,440,188
193,2019-01-14 18:09:41,RB,219,81
193,2019-01-14 18:11:53,BB,1,172
193,2019-01-14 18:17:12,BB,4,201
193,2019-01-14 18:36:29,RB,110,96
193,2019-01-14 18:43:39,RB,63,94
193,2019-01-14 18:52:41,RB,97,101
193,2019-01-14 18:54:50,BB,1,196
193,2019-01-14 19:01:18,RB,19,99
193,2019-01-14 19:05:40,BB,32,210
193,2019-01-14 19:12:29,BB,27,227
193,2019-01-14 19:17:47,BB,3,224
193,2019-01-14 19:23:24,BB,1,204
193,2019-01-14 19:40:15,BB,159,205
193,2019-01-14 19:45:18,BB,2,191
193,2019-01-14 19:50:40,RB,4,102
193,2019-01-14 19:54:41,BB,25,217
193,2019-01-14 19:59:51,BB,1,187
193,2019-01-14 20:08:04,BB,6,202
193,2019-01-14 20:13:32,BB,5,217
193,2019-01-14 20:19:14,RB,8,93
193,2019-01-14 20:23:44,BB,32,189
193,2019-01-14 20:29:24,RB,9,76
193,2019-01-14 20:31:45,BB,4,209
193,2019-01-14 20:36:52,BB,1,210
193,2019-01-14 20:46:36,RB,7,90
193,2019-01-14 20:48:51,BB,1,222
193,2019-01-14 21:40:26,RB,613,110
193,2019-01-14 21:49:03,RB,90,93
193,2019-01-14 21:51:31,BB,5,222
193,2019-01-14 22:10:24,RB,169,84
193,2019-01-14 22:15:03,BB,36,207
194,2019-01-14 09:14:31,BB,165,205
194,2019-01-14 09:21:56,BB,35,203
194,2019-01-14 09:51:02,RB,325,82
194,2019-01-14 10:24:46,BB,132,245
194,2019-01-14 11:36:59,RB,80,95
194,2019-01-14 11:49:03,BB,146,191
194,2019-01-14 11:54:31,BB,5,237
194,2019-01-14 11:59:53,RB,6,95
194,2019-01-14 12:31:43,BB,310,216
194,2019-01-14 12:39:17,RB,28,65
194,2019-01-14 12:42:29,BB,13,197
194,2019-01-14 12:50:03,BB,30,217
194,2019-01-14 15:08:58,BB,606,201
194,2019-01-14 16:34:10,BB,380,195
194,2019-01-14 17:25:26,BB,221,206
194,2019-01-14 17:30:39,RB,3,88
194,2019-01-14 17:32:51,BB,0,199
194,2019-01-14 17:38:04,BB,3,221
194,2019-01-14 18:01:40,RB,102,73
194,2019-01-14 18:03:49,BB,1,219
194,2019-01-14 18:09:14,BB,7,198
194,2019-01-14 18:14:57,BB,11,204
194,2019-01-14 18:19:57,BB,1,192
194,2019-01-14 18:26:17,BB,20,178
194,2019-01-14 18:31:29,RB,3,109
194,2019-01-14 18:33:38,BB,1,237
194,2019-01-14 18:39:51,BB,18,215
194,2019-01-14 18:46:16,BB,20,187
194,2019-01-14 18:51:26,BB,3,217
194,2019-01-14 18:59:24,BB,43,237
194,2019-01-14 19:32:19,BB,143,207
194,2019-01-14 19:51:10,RB,143,87
194,2019-01-14 21:10:27,BB,90,212
194,2019-01-14 21:16:19,BB,1,199
194,2019-01-14 21:36:43,BB,105,204
195,2019-01-14 12:36:52,BB,89,221
195,2019-01-14 12:43:11,BB,15,253
195,2019-01-14 12:49:08,RB,10,94
195,2019-01-14 12:52:09,RB,10,96
195,2019-01-14 12:56:18,BB,22,197
195,2019-01-14 13:02:25,BB,12,219
195,2019-01-14 13:36:06,RB,226,99
195,2019-01-14 13:39:18,BB,13,227
195,2019-01-14 13:46:27,RB,19,86
195,2019-01-14 14:24:46,RB,63,92
195,2019-01-14 14:33:32,RB,95,88
195,2019-01-14 14:37:17,RB,24,90
195,2019-01-14 14:40:21,BB,13,223
195,2019-01-14 14:46:43,BB,20,215
195,2019-01-14 14:52:11,BB,1,222
195,2019-01-14 14:57:56,BB,10,205
195,2019-01-14 15:03:12,BB,4,225
195,2019-01-14 15:08:40,RB,7,67
195,2019-01-14 15:11:01,BB,3,231
195,2019-01-14 15:16:29,BB,7,216
195,2019-01-14 15:21:33,BB,0,193
195,2019-01-14 15:39:11,BB,184,209
195,2019-01-14 15:44:15,BB,1,199
195,2019-01-14 15:59:26,RB,95,93
195,2019-01-14 16:02:39,RB,15,102
195,2019-01-14 17:00:37,RB,392,88
195,2019-01-14 17:13:09,RB,141,95
196,2019-01-14 09:18:46,BB,100,186
196,2019-01-14 09:41:12,RB,117,89
196,2019-01-14 09:45:58,BB,22,205
196,2019-01-14 10:00:30,BB,80,222
196,2019-01-14 10:48:04,RB,373,92
196,2019-01-14 10:51:41,BB,10,213
196,2019-01-14 11:00:09,BB,16,195
196,2019-01-14 13:13:51,BB,596,178
196,2019-01-14 13:20:19,RB,9,86
196,2019-01-14 13:22:49,BB,2,232
196,2019-01-14 13:29:17,RB,7,86
196,2019-01-14 13:32:24,RB,8,76
196,2019-01-14 13:35:09,BB,4,187
196,2019-01-14 13:52:11,BB,123,199
196,2019-01-14 13:58:45,BB,7,227
196,2019-01-14 15:40:06,RB,311,89
196,2019-01-14 15:44:27,BB,7,231
196,2019-01-14 15:51:04,BB,2,195
196,2019-01-14 15:58:02,BB,7,196
196,2019-01-14 16:05:58,BB,1,203
196,2019-01-14 16:14:07,BB,19,181
196,2019-01-14 16:21:39,BB,1,223
196,2019-01-14 16:28:12,BB,2,190
196,2019-01-14 16:42:38,BB,101,189
196,2019-01-14 16:48:54,BB,1,231
196,2019-01-14 16:57:40,RB,15,82
196,2019-01-14 17:00:10,RB,3,114
196,2019-01-14 17:03:11,RB,7,75
196,2019-01-14 17:06:17,BB,2,231
196,2019-01-14 17:31:09,BB,225,226
196,2019-01-14 17:37:37,BB,6,201
196,2019-01-14 17:43:49,RB,3,79
196,2019-01-14 17:46:26,BB,1,216
196,2019-01-14 17:55:18,BB,32,211
196,2019-01-14 18:04:31,BB,37,170
196,2019-01-14 18:10:29,BB,1,223
196,2019-01-14 18:47:34,BB,384,196
196,2019-01-14 19:00:48,RB,60,106
196,2019-01-14 20:37:43,BB,1012,215
196,2019-01-14 20:44:44,RB,4,100
196,2019-01-14 20:49:18,BB,30,217
197,2019-01-14 09:57:57,BB,700,221
197,2019-01-14 10:03:46,BB,12,218
197,2019-01-14 10:09:25,BB,9,243
197,2019-01-14 10:15:08,BB,5,189
197,2019-01-14 10:21:06,RB,3,105
197,2019-01-14 10:25:28,BB,29,222
197,2019-01-14 10:31:14,BB,11,239
197,2019-01-14 10:57:47,RB,156,93
197,2019-01-14 13:29:56,BB,514,220
197,2019-01-14 14:03:19,RB,324,84
197,2019-01-14 14:59:09,BB,448,188
197,2019-01-14 15:04:51,BB,3,243
197,2019-01-14 15:11:13,BB,3,202
197,2019-01-14 15:17:32,BB,9,219
197,2019-01-14 15:24:30,RB,13,98
197,2019-01-14 15:27:24,BB,6,203
197,2019-01-14 15:33:32,BB,7,195
197,2019-01-14 15:39:51,RB,6,83
197,2019-01-14 15:46:06,BB,44,191
197,2019-01-14 16:56:10,BB,595,202
197,2019-01-14 17:04:08,BB,27,218
197,2019-01-14 17:10:18,BB,4,184
197,2019-01-14 17:16:58,BB,1,210
197,2019-01-14 17:23:01,BB,2,192
197,2019-01-14 17:29:23,BB,2,217
197,2019-01-14 17:36:00,RB,7,75
197,2019-01-14 17:41:52,BB,42,187
197,2019-01-14 18:27:21,RB,356,102
197,2019-01-14 20:14:59,BB,1018,228
197,2019-01-14 21:10:36,RB,197,96
197,2019-01-14 21:13:16,BB,8,222
197,2019-01-14 21:18:49,BB,8,225
197,2019-01-14 21:24:11,RB,2,81
197,2019-01-14 21:32:48,BB,90,197
197,2019-01-14 22:12:00,BB,89,206
197,2019-01-14 22:18:49,BB,8,220
197,2019-01-14 22:24:20,BB,1,226
197,2019-01-14 22:30:57,BB,1,256
198,2019-01-14 09:16:25,BB,76,201
198,2019-01-14 11:27:27,RB,501,106
198,2019-01-14 11:55:37,BB,227,192
198,2019-01-14 12:16:16,BB,168,213
198,2019-01-14 12:44:27,RB,80,92
198,2019-01-14 14:04:31,RB,1006,106
198,2019-01-14 14:39:54,BB,354,223
198,2019-01-14 14:46:22,RB,19,95
198,2019-01-14 15:08:58,BB,265,232
198,2019-01-14 15:26:14,RB,167,88
198,2019-01-14 16:07:38,BB,470,212
198,2019-01-14 16:13:49,BB,16,179
198,2019-01-14 16:19:14,RB,6,93
198,2019-01-14 16:23:29,BB,29,205
198,2019-01-14 16:30:00,BB,19,237
198,2019-01-14 16:35:25,BB,4,233
198,2019-01-14 16:40:56,BB,6,251
198,2019-01-14 16:46:14,BB,1,207
198,2019-01-14 16:51:39,BB,4,225
198,2019-01-14 16:57:49,BB,14,237
198,2019-01-14 17:10:30,RB,83,86
198,2019-01-14 17:16:22,BB,50,214
198,2019-01-14 17:23:59,BB,1,223
198,2019-01-14 17:29:08,BB,1,184
198,2019-01-14 17:34:24,BB,1,198
198,2019-01-14 17:46:47,BB,37,181
198,2019-01-14 17:52:00,BB,1,212
198,2019-01-14 19:05:28,BB,572,180
198,2019-01-14 19:13:47,RB,39,83
198,2019-01-14 19:16:32,BB,9,191
198,2019-01-14 19:22:42,BB,15,221
198,2019-01-14 19:28:04,BB,1,195
198,2019-01-14 19:34:17,BB,10,184
198,2019-01-14 19:39:59,RB,6,88
198,2019-01-14 19:45:18,RB,36,97
198,2019-01-14 20:34:37,BB,520,192
198,2019-01-14 20:40:59,BB,17,233
198,2019-01-14 20:47:00,RB,10,89
198,2019-01-14 20:49:54,RB,8,87
198,2019-01-14 20:52:28,BB,6,221
198,2019-01-14 20:58:19,BB,8,195
198,2019-01-14 21:07:39,RB,32,93
198,2019-01-14 21:16:07,RB,83,80
227,2019-01-14 09:51:14,BB,17,205
227,2019-01-14 10:36:17,BB,37,207
227,2019-01-14 11:48:00,BB,544,192
227,2019-01-14 12:13:10,BB,207,211
227,2019-01-14 12:19:20,BB,7,202
227,2019-01-14 12:27:42,BB,4,182
227,2019-01-14 12:34:04,BB,1,199
227,2019-01-14 12:41:23,BB,17,237
227,2019-01-14 12:53:19,BB,12,231
227,2019-01-14 13:13:22,RB,155,89
227,2019-01-14 13:16:04,RB,3,108
227,2019-01-14 13:20:11,BB,19,213
227,2019-01-14 13:26:45,RB,4,83
227,2019-01-14 13:35:22,BB,79,191
227,2019-01-14 13:43:17,BB,24,219
227,2019-01-14 13:52:15,RB,15,94
227,2019-01-14 14:04:11,BB,108,211
227,2019-01-14 14:13:24,BB,37,197
227,2019-01-14 14:19:43,BB,1,213
227,2019-01-14 14:35:27,RB,114,70
227,2019-01-14 14:37:57,RB,3,102
227,2019-01-14 14:40:40,BB,2,203
227,2019-01-14 14:47:38,BB,4,210
227,2019-01-14 14:56:12,BB,20,211
227,2019-01-14 15:10:11,RB,81,106
227,2019-01-14 15:13:48,RB,14,78
227,2019-01-14 15:20:03,BB,54,204
227,2019-01-14 15:26:45,BB,7,208
227,2019-01-14 15:36:54,BB,1,209
227,2019-01-14 15:44:04,RB,12,96
227,2019-01-14 15:47:11,BB,7,189
227,2019-01-14 15:59:34,RB,51,99
227,2019-01-14 16:23:03,RB,204,101
227,2019-01-14 19:03:02,RB,821,86
227,2019-01-14 19:05:56,BB,3,209
227,2019-01-14 19:12:48,BB,2,188
227,2019-01-14 19:19:46,BB,12,213
227,2019-01-14 19:26:41,RB,9,75
227,2019-01-14 19:29:32,RB,7,99
227,2019-01-14 19:33:33,BB,22,199
227,2019-01-14 19:41:01,RB,13,80
227,2019-01-14 19:44:02,BB,1,218
227,2019-01-14 19:51:03,BB,4,206
227,2019-01-14 19:58:22,RB,14,104
227,2019-01-14 20:01:19,BB,5,189
227,2019-01-14 20:08:26,BB,1,218
227,2019-01-14 20:14:51,BB,11,204
227,2019-01-14 20:22:14,RB,10,95
227,2019-01-14 20:36:26,BB,138,229
227,2019-01-14 20:58:48,BB,187,224
227,2019-01-14 21:05:16,BB,5,219
227,2019-01-14 21:12:56,BB,23,188
227,2019-01-14 21:19:57,BB,21,180
227,2019-01-14 21:26:28,BB,16,204
227,2019-01-14 21:33:32,RB,9,90
227,2019-01-14 21:36:47,RB,7,107
228,2019-01-14 10:41:36,RB,48,104
228,2019-01-14 11:04:15,BB,275,225
228,2019-01-14 11:10:40,BB,20,194
228,2019-01-14 11:16:32,BB,12,213
228,2019-01-14 11:23:00,BB,21,202
228,2019-01-14 11:28:07,BB,1,202
228,2019-01-14 11:33:34,BB,7,185
228,2019-01-14 11:38:47,BB,3,227
228,2019-01-14 11:43:57,BB,3,194
228,2019-01-14 12:13:22,RB,2,117
228,2019-01-14 12:15:34,BB,1,229
228,2019-01-14 12:34:07,RB,186,91
228,2019-01-14 14:29:26,BB,195,225
228,2019-01-14 14:35:18,BB,0,219
228,2019-01-14 15:14:48,BB,185,221
228,2019-01-14 15:21:55,RB,30,82
228,2019-01-14 15:24:04,BB,2,244
228,2019-01-14 15:35:24,BB,88,162
228,2019-01-14 15:58:00,BB,136,253
228,2019-01-14 16:03:31,BB,6,200
228,2019-01-14 16:09:38,BB,15,219
228,2019-01-14 16:15:33,BB,9,227
228,2019-01-14 16:20:55,RB,4,91
228,2019-01-14 16:26:16,BB,1,194
228,2019-01-14 16:33:41,BB,32,210
228,2019-01-14 16:39:27,RB,8,95
228,2019-01-14 16:43:30,BB,24,190
228,2019-01-14 17:53:40,BB,710,226
228,2019-01-14 18:00:56,BB,0,235
228,2019-01-14 18:18:11,RB,178,104
228,2019-01-14 18:20:41,BB,6,230
228,2019-01-14 18:27:56,BB,31,204
228,2019-01-14 18:44:35,BB,169,233
228,2019-01-14 18:50:30,BB,14,197
228,2019-01-14 18:56:19,RB,4,86
