no,timestamp,type,times,amount
149,2019-01-24 15:49:02,BB,1,203
149,2019-01-24 15:54:51,BB,9,230
149,2019-01-24 16:00:13,BB,2,216
149,2019-01-24 16:10:42,RB,69,100
149,2019-01-24 16:26:43,BB,185,225
149,2019-01-24 16:32:35,BB,11,227
149,2019-01-24 16:38:03,BB,7,221
149,2019-01-24 16:43:31,RB,4,77
149,2019-01-24 16:46:01,BB,4,217
149,2019-01-24 16:53:31,BB,1,192
149,2019-01-24 17:00:14,RB,19,66
149,2019-01-24 17:02:33,BB,1,229
149,2019-01-24 17:21:11,BB,173,221
150,2019-01-24 14:23:35,BB,222,219
150,2019-01-24 14:28:53,BB,2,233
150,2019-01-24 14:34:21,BB,4,194
150,2019-01-24 14:40:03,BB,6,217
150,2019-01-24 14:45:38,RB,7,86
150,2019-01-24 16:27:55,BB,389,208
150,2019-01-24 16:33:38,RB,8,81
150,2019-01-24 16:36:02,BB,2,221
150,2019-01-24 16:41:39,BB,1,210
150,2019-01-24 16:47:37,RB,8,85
150,2019-01-24 16:50:47,BB,8,179
150,2019-01-24 17:01:53,RB,52,88
150,2019-01-24 17:04:33,BB,1,205
150,2019-01-24 17:10:25,BB,3,243
150,2019-01-24 17:16:35,BB,3,222
150,2019-01-24 17:22:05,BB,1,213
151,2019-01-24 11:23:01,RB,56,84
151,2019-01-24 14:32:00,BB,864,216
151,2019-01-24 14:37:09,BB,1,182
151,2019-01-24 14:42:19,BB,1,198
151,2019-01-24 14:47:35,BB,3,193
151,2019-01-24 14:53:15,BB,8,192
151,2019-01-24 15:10:18,RB,156,103
151,2019-01-24 16:17:24,BB,133,198
151,2019-01-24 16:30:35,RB,78,81
151,2019-01-24 16:35:23,BB,36,219
151,2019-01-24 16:45:49,RB,60,93
152,2019-01-24 09:42:03,BB,82,192
152,2019-01-24 09:47:19,RB,1,84
152,2019-01-24 09:51:35,BB,31,202
152,2019-01-24 09:57:47,RB,17,105
152,2019-01-24 10:00:21,RB,4,95
152,2019-01-24 10:02:48,BB,4,227
152,2019-01-24 10:07:55,BB,1,226
152,2019-01-24 10:17:46,BB,44,255
152,2019-01-24 15:46:02,BB,569,206
