no,timestamp,type,times,amount
145,2019-01-19 10:47:00,BB,558,205
145,2019-01-19 11:03:13,RB,94,94
145,2019-01-19 12:59:27,RB,927,87
145,2019-01-19 13:41:54,RB,153,80
145,2019-01-19 13:55:47,RB,122,83
145,2019-01-19 13:58:18,RB,3,96
145,2019-01-19 14:11:44,RB,108,101
145,2019-01-19 14:17:38,RB,45,91
145,2019-01-19 14:20:45,RB,5,87
145,2019-01-19 14:42:50,RB,223,94
145,2019-01-19 16:11:31,RB,772,99
145,2019-01-19 16:33:22,BB,258,209
145,2019-01-19 16:45:15,BB,59,191
145,2019-01-19 16:58:47,RB,9,107
145,2019-01-19 17:40:08,BB,376,220
145,2019-01-19 17:56:50,RB,132,99
145,2019-01-19 18:42:35,RB,271,99
145,2019-01-19 18:45:03,BB,3,219
145,2019-01-19 19:14:22,RB,317,63
145,2019-01-19 19:16:47,BB,1,231
145,2019-01-19 19:31:07,BB,124,183
145,2019-01-19 19:36:59,BB,6,225
145,2019-01-19 19:42:57,BB,8,228
145,2019-01-19 19:48:00,BB,1,204
145,2019-01-19 19:53:13,BB,2,239
145,2019-01-19 19:58:17,BB,1,213
145,2019-01-19 20:03:39,BB,3,195
145,2019-01-19 20:09:15,BB,8,239
145,2019-01-19 20:14:31,BB,3,187
145,2019-01-19 20:20:05,BB,4,226
145,2019-01-19 20:25:39,BB,8,192
145,2019-01-19 20:39:47,RB,105,103
145,2019-01-19 20:42:50,BB,13,208
145,2019-01-19 20:47:57,BB,1,234
145,2019-01-19 20:53:55,RB,14,79
145,2019-01-19 20:56:58,RB,13,88
145,2019-01-19 20:59:11,BB,2,197
145,2019-01-19 21:05:00,BB,1,229
145,2019-01-19 21:10:06,BB,1,201
145,2019-01-19 21:15:37,RB,6,95
145,2019-01-19 21:17:56,BB,1,215
145,2019-01-19 21:23:06,BB,1,208
145,2019-01-19 21:28:33,RB,6,89
146,2019-01-19 11:55:51,BB,475,203
146,2019-01-19 12:15:33,RB,151,85
146,2019-01-19 14:07:31,BB,291,186
146,2019-01-19 14:58:55,BB,497,205
146,2019-01-19 15:04:53,BB,8,217
146,2019-01-19 15:12:20,BB,1,227
146,2019-01-19 15:17:57,BB,6,210
146,2019-01-19 15:23:28,BB,5,225
146,2019-01-19 15:28:41,BB,1,210
146,2019-01-19 15:34:51,BB,15,207
146,2019-01-19 15:41:07,RB,16,73
146,2019-01-19 16:30:58,RB,178,95
146,2019-01-19 18:36:49,RB,358,97
146,2019-01-19 18:40:50,BB,20,210
146,2019-01-19 18:47:03,BB,7,202
146,2019-01-19 18:55:43,BB,30,204
146,2019-01-19 19:24:09,BB,185,211
146,2019-01-19 20:04:36,RB,324,77
146,2019-01-19 20:07:15,BB,5,204
146,2019-01-19 20:12:52,BB,2,198
146,2019-01-19 20:19:53,BB,7,216
146,2019-01-19 20:26:24,BB,1,217
146,2019-01-19 20:32:31,BB,5,190
146,2019-01-19 20:38:56,BB,1,205
146,2019-01-19 20:46:24,BB,5,215
146,2019-01-19 20:55:04,BB,21,210
146,2019-01-19 21:03:56,BB,2,208
146,2019-01-19 21:10:18,BB,1,225
146,2019-01-19 21:17:20,BB,7,177
146,2019-01-19 21:47:06,BB,188,225
147,2019-01-19 09:06:03,RB,35,103
147,2019-01-19 09:17:51,BB,108,207
147,2019-01-19 09:23:22,BB,5,222
147,2019-01-19 09:29:35,BB,11,221
147,2019-01-19 09:35:24,BB,1,237
147,2019-01-19 10:34:20,RB,216,94
147,2019-01-19 10:36:27,RB,2,100
147,2019-01-19 10:39:17,BB,10,217
147,2019-01-19 10:54:30,BB,144,202
147,2019-01-19 10:59:31,BB,0,207
147,2019-01-19 11:05:07,BB,10,196
147,2019-01-19 11:10:11,BB,2,201
147,2019-01-19 11:15:57,BB,11,199
147,2019-01-19 11:22:13,RB,19,101
147,2019-01-19 11:24:25,RB,2,91
147,2019-01-19 11:26:37,RB,1,100
147,2019-01-19 12:28:47,BB,497,233
147,2019-01-19 12:34:41,BB,3,239
