no,timestamp,type,times,amount
185,2019-01-17 09:40:27,BB,24,224
185,2019-01-17 09:52:29,RB,53,92
185,2019-01-17 09:55:26,BB,12,225
185,2019-01-17 10:18:03,RB,164,79
185,2019-01-17 10:20:33,BB,1,223
185,2019-01-17 10:28:10,RB,30,85
185,2019-01-17 10:31:07,BB,11,225
185,2019-01-17 10:41:00,BB,58,228
185,2019-01-17 10:47:01,BB,10,213
185,2019-01-17 10:56:11,BB,17,225
185,2019-01-17 11:01:36,RB,2,93
185,2019-01-17 11:04:48,BB,11,211
185,2019-01-17 11:11:13,RB,20,104
185,2019-01-17 11:13:34,BB,1,215
185,2019-01-17 11:22:03,BB,15,193
185,2019-01-17 11:28:37,BB,8,231
185,2019-01-17 11:34:10,BB,4,199
185,2019-01-17 11:39:29,BB,1,208
185,2019-01-17 11:51:10,BB,1,176
185,2019-01-17 11:57:47,BB,8,226
185,2019-01-17 13:10:41,BB,1,203
185,2019-01-17 13:16:51,RB,12,104
185,2019-01-17 13:19:36,RB,7,82
185,2019-01-17 13:22:37,BB,10,177
185,2019-01-17 13:28:19,BB,3,179
185,2019-01-17 13:36:11,BB,3,200
185,2019-01-17 13:44:42,RB,11,88
185,2019-01-17 13:47:13,BB,3,223
185,2019-01-17 13:53:17,BB,1,208
185,2019-01-17 14:05:09,BB,1,199
185,2019-01-17 14:10:37,BB,2,223
185,2019-01-17 14:16:59,BB,16,199
185,2019-01-17 14:22:18,BB,1,222
185,2019-01-17 14:30:36,RB,10,91
185,2019-01-17 14:33:03,BB,4,202
185,2019-01-17 14:39:13,BB,5,231
185,2019-01-17 18:22:42,BB,399,210
186,2019-01-17 10:48:16,RB,62,89
186,2019-01-17 10:51:13,RB,12,95
186,2019-01-17 10:54:08,BB,1,227
186,2019-01-17 11:00:54,BB,1,204
186,2019-01-17 11:06:06,RB,2,92
186,2019-01-17 11:10:07,RB,27,72
186,2019-01-17 11:56:29,RB,213,87
186,2019-01-17 12:31:28,BB,330,221
187,2019-01-17 09:46:10,BB,50,223
187,2019-01-17 09:51:47,BB,10,228
187,2019-01-17 09:57:00,RB,4,95
187,2019-01-17 13:12:35,BB,520,218
187,2019-01-17 13:17:45,BB,1,196
187,2019-01-17 13:23:04,BB,2,188
187,2019-01-17 13:37:59,BB,105,228
187,2019-01-17 13:45:49,RB,17,83
187,2019-01-17 13:48:13,BB,3,226
187,2019-01-17 13:53:23,BB,1,213
187,2019-01-17 13:58:41,BB,4,229
187,2019-01-17 14:04:12,BB,6,203
187,2019-01-17 14:09:22,BB,1,197
187,2019-01-17 14:18:17,BB,55,208
187,2019-01-17 14:26:22,RB,37,82
187,2019-01-17 14:28:35,BB,1,195
187,2019-01-17 14:33:45,BB,1,168
187,2019-01-17 14:39:58,BB,6,232
187,2019-01-17 14:59:52,BB,121,208
187,2019-01-17 15:12:45,BB,95,226
187,2019-01-17 15:17:55,BB,1,218
187,2019-01-17 15:23:50,RB,12,75
187,2019-01-17 15:26:02,BB,1,227
187,2019-01-17 15:31:33,BB,5,207
187,2019-01-17 15:36:55,BB,5,212
187,2019-01-17 15:42:26,BB,7,217
187,2019-01-17 15:48:15,BB,12,212
187,2019-01-17 15:53:24,RB,2,76
187,2019-01-17 15:56:43,BB,17,215
