no,timestamp,type,times,amount
185,2019-01-24 10:10:36,RB,451,108
185,2019-01-24 11:04:57,RB,484,84
185,2019-01-24 12:52:03,RB,361,95
185,2019-01-24 12:54:18,RB,2,85
185,2019-01-24 13:07:20,BB,144,211
185,2019-01-24 13:13:39,RB,17,94
185,2019-01-24 13:15:51,BB,1,235
185,2019-01-24 13:20:55,BB,1,201
185,2019-01-24 13:27:23,RB,19,101
185,2019-01-24 14:11:50,RB,216,90
185,2019-01-24 14:14:18,BB,3,225
185,2019-01-24 14:20:43,RB,5,88
185,2019-01-24 14:23:34,BB,10,209
185,2019-01-24 14:31:53,RB,39,72
185,2019-01-24 14:44:28,BB,125,187
185,2019-01-24 14:49:56,RB,3,84
185,2019-01-24 14:52:17,BB,2,199
185,2019-01-24 14:57:57,BB,2,208
185,2019-01-24 15:08:14,BB,62,206
185,2019-01-24 15:45:48,BB,364,186
185,2019-01-24 15:56:40,BB,67,203
185,2019-01-24 16:02:05,BB,0,182
185,2019-01-24 16:07:33,BB,1,227
185,2019-01-24 16:34:09,BB,220,201
186,2019-01-24 09:42:17,BB,126,231
186,2019-01-24 09:47:36,BB,2,199
186,2019-01-24 09:53:07,BB,2,205
186,2019-01-24 09:59:56,RB,16,83
186,2019-01-24 10:02:59,BB,9,184
186,2019-01-24 10:08:39,RB,3,107
186,2019-01-24 10:11:52,RB,10,104
186,2019-01-24 10:14:43,BB,6,203
186,2019-01-24 10:20:47,BB,1,193
186,2019-01-24 10:26:09,BB,1,215
186,2019-01-24 10:31:46,BB,1,213
186,2019-01-24 10:41:17,BB,40,214
186,2019-01-24 14:20:01,RB,251,102
187,2019-01-24 10:55:01,BB,5,213
187,2019-01-24 11:42:08,RB,278,90
187,2019-01-24 13:54:45,BB,514,218
187,2019-01-24 14:03:25,BB,31,215
187,2019-01-24 14:10:20,BB,1,227
187,2019-01-24 14:15:30,BB,1,227
187,2019-01-24 14:27:47,BB,23,215
187,2019-01-24 14:33:30,BB,6,221
187,2019-01-24 14:39:24,RB,2,89
187,2019-01-24 14:47:02,BB,12,227
187,2019-01-24 14:52:35,BB,1,207
187,2019-01-24 14:57:48,BB,2,207
187,2019-01-24 15:04:31,RB,17,94
187,2019-01-24 15:07:35,BB,5,227
187,2019-01-24 15:16:55,RB,10,89
187,2019-01-24 15:21:27,RB,32,110
187,2019-01-24 15:25:43,RB,24,99
187,2019-01-24 15:29:46,BB,13,225
188,2019-01-24 09:19:56,BB,121,220
188,2019-01-24 09:25:39,BB,10,220
188,2019-01-24 09:32:00,RB,9,89
188,2019-01-24 09:34:43,BB,8,192
188,2019-01-24 09:41:50,BB,28,193
188,2019-01-24 09:47:30,RB,8,101
188,2019-01-24 09:49:57,BB,1,230
188,2019-01-24 09:55:25,BB,5,209
188,2019-01-24 10:01:05,BB,4,225
188,2019-01-24 10:07:12,RB,12,83
188,2019-01-24 10:10:09,BB,8,205
188,2019-01-24 10:15:46,RB,8,90
188,2019-01-24 10:19:02,RB,11,102
188,2019-01-24 10:21:53,BB,9,216
188,2019-01-24 10:27:12,BB,4,210
188,2019-01-24 10:53:37,BB,268,216
188,2019-01-24 10:59:29,BB,1,231
188,2019-01-24 11:04:48,RB,3,99
188,2019-01-24 11:20:50,BB,175,193
188,2019-01-24 11:44:14,BB,237,209
188,2019-01-24 12:22:56,RB,390,94
188,2019-01-24 12:25:29,RB,5,85
