no,timestamp,type,times,amount
147,2019-01-21 10:47:30,BB,11,207
147,2019-01-21 11:08:39,BB,129,193
147,2019-01-21 11:47:24,RB,266,90
147,2019-01-21 11:50:39,RB,4,83
147,2019-01-21 11:53:49,BB,2,231
147,2019-01-21 12:02:03,BB,1,205
147,2019-01-21 12:09:50,BB,7,234
147,2019-01-21 12:24:15,RB,46,95
147,2019-01-21 14:01:31,BB,789,207
147,2019-01-21 14:08:53,RB,6,98
147,2019-01-21 14:11:51,BB,4,225
147,2019-01-21 14:18:49,BB,13,214
147,2019-01-21 14:24:47,RB,3,103
147,2019-01-21 14:29:21,BB,22,210
147,2019-01-21 14:35:51,BB,7,229
147,2019-01-21 14:42:28,BB,1,215
147,2019-01-21 14:58:22,RB,95,93
147,2019-01-21 15:01:07,BB,1,190
147,2019-01-21 15:28:47,RB,164,99
147,2019-01-21 15:33:36,RB,10,93
147,2019-01-21 15:37:34,RB,7,101
147,2019-01-21 15:40:58,BB,1,209
147,2019-01-21 15:47:14,BB,3,219
147,2019-01-21 16:01:10,BB,34,221
147,2019-01-21 16:51:24,BB,151,214
148,2019-01-21 09:14:44,RB,81,94
148,2019-01-21 09:17:02,BB,1,186
148,2019-01-21 09:22:57,BB,8,207
148,2019-01-21 09:28:55,BB,1,229
148,2019-01-21 09:34:26,BB,6,217
148,2019-01-21 09:39:45,BB,3,227
148,2019-01-21 09:44:59,BB,1,251
148,2019-01-21 09:50:45,BB,3,214
148,2019-01-21 09:56:01,BB,1,209
148,2019-01-21 10:02:02,BB,4,206
148,2019-01-21 10:07:33,BB,1,213
148,2019-01-21 10:12:46,BB,2,205
148,2019-01-21 10:20:59,BB,44,209
148,2019-01-21 10:26:30,RB,4,91
148,2019-01-21 10:28:57,RB,3,104
148,2019-01-21 10:31:25,BB,1,219
148,2019-01-21 10:38:20,RB,27,69
148,2019-01-21 11:44:08,RB,778,105
148,2019-01-21 11:46:54,RB,9,87
148,2019-01-21 11:49:36,BB,2,176
148,2019-01-21 11:55:34,BB,13,203
148,2019-01-21 12:01:06,BB,4,180
148,2019-01-21 12:34:30,BB,341,214
148,2019-01-21 12:54:37,RB,176,107
148,2019-01-21 12:56:56,BB,3,216
148,2019-01-21 13:02:05,BB,1,208
148,2019-01-21 13:21:32,RB,181,97
148,2019-01-21 14:52:33,BB,259,188
148,2019-01-21 15:05:26,RB,57,102
148,2019-01-21 15:08:14,BB,4,196
148,2019-01-21 15:15:49,BB,25,233
148,2019-01-21 15:21:55,BB,1,217
148,2019-01-21 15:28:26,RB,4,93
148,2019-01-21 15:32:48,BB,22,227
148,2019-01-21 15:39:22,BB,8,224
148,2019-01-21 15:45:38,BB,1,196
148,2019-01-21 15:53:45,BB,26,195
148,2019-01-21 15:59:49,RB,3,104
148,2019-01-21 16:03:25,BB,13,215
148,2019-01-21 16:19:10,BB,109,185
148,2019-01-21 16:44:44,BB,216,180
148,2019-01-21 16:51:24,RB,10,78
149,2019-01-21 10:55:13,RB,43,92
149,2019-01-21 12:33:36,BB,253,194
149,2019-01-21 12:58:38,BB,86,189
149,2019-01-21 13:54:36,RB,312,87
149,2019-01-21 15:58:46,RB,467,97
149,2019-01-21 16:28:23,BB,248,190
149,2019-01-21 16:42:31,RB,119,89
149,2019-01-21 16:45:08,RB,5,93
149,2019-01-21 16:47:47,BB,8,218
149,2019-01-21 16:52:51,BB,1,234
150,2019-01-21 09:17:12,BB,172,199
150,2019-01-21 09:42:35,BB,294,197
150,2019-01-21 09:47:57,BB,6,218
150,2019-01-21 09:53:55,RB,12,93
150,2019-01-21 10:00:11,RB,60,99
150,2019-01-21 10:14:37,RB,169,95
150,2019-01-21 10:40:59,BB,137,215
150,2019-01-21 10:50:52,BB,17,216
150,2019-01-21 10:57:25,BB,14,197
150,2019-01-21 11:03:41,BB,2,205
150,2019-01-21 11:09:45,BB,1,197
150,2019-01-21 11:32:07,RB,63,93
150,2019-01-21 12:16:32,BB,359,241
150,2019-01-21 12:35:46,RB,97,100
150,2019-01-21 12:40:15,BB,1,236
150,2019-01-21 13:51:21,BB,552,226
150,2019-01-21 13:58:34,RB,6,92
150,2019-01-21 14:01:49,RB,6,95
150,2019-01-21 15:47:05,BB,1036,237
150,2019-01-21 15:56:48,BB,55,191
150,2019-01-21 16:06:38,BB,69,225
150,2019-01-21 16:15:21,BB,54,213
150,2019-01-21 16:31:54,BB,135,200
150,2019-01-21 16:37:18,BB,4,181
150,2019-01-21 16:42:49,RB,8,95
150,2019-01-21 16:45:14,BB,5,207
150,2019-01-21 16:50:47,RB,6,91
150,2019-01-21 16:55:21,RB,35,89
151,2019-01-21 10:47:33,RB,217,69
151,2019-01-21 10:50:24,BB,9,216
151,2019-01-21 10:55:52,RB,5,77
151,2019-01-21 10:58:38,RB,7,91
151,2019-01-21 11:01:02,BB,4,240
151,2019-01-21 11:06:30,RB,2,93
151,2019-01-21 11:09:09,BB,7,208
151,2019-01-21 11:14:49,BB,1,238
151,2019-01-21 11:20:05,BB,1,167
151,2019-01-21 11:25:21,BB,1,212
151,2019-01-21 11:35:34,BB,70,224
151,2019-01-21 11:42:50,BB,1,206
151,2019-01-21 12:04:37,BB,235,193
151,2019-01-21 12:11:48,RB,31,111
151,2019-01-21 12:15:38,BB,25,221
151,2019-01-21 12:21:22,RB,9,75
151,2019-01-21 12:23:41,RB,3,87
151,2019-01-21 12:26:13,BB,6,199
151,2019-01-21 12:31:42,RB,1,100
151,2019-01-21 12:34:27,BB,7,200
151,2019-01-21 12:44:34,BB,66,229
151,2019-01-21 13:03:27,BB,200,195
151,2019-01-21 13:27:36,BB,216,202
151,2019-01-21 13:34:50,BB,30,200
151,2019-01-21 13:43:02,BB,1,214
151,2019-01-21 13:48:23,RB,1,93
151,2019-01-21 13:51:03,RB,6,70
151,2019-01-21 13:53:30,BB,1,200
151,2019-01-21 13:59:22,BB,1,201
151,2019-01-21 14:05:11,BB,1,176
151,2019-01-21 14:10:54,BB,5,196
151,2019-01-21 14:17:34,RB,17,100
151,2019-01-21 14:42:37,BB,45,217
151,2019-01-21 14:50:18,BB,38,214
151,2019-01-21 16:08:05,RB,263,92
152,2019-01-21 11:59:50,BB,330,202
152,2019-01-21 12:50:50,BB,566,230
152,2019-01-21 12:56:13,BB,5,222
152,2019-01-21 13:02:44,BB,20,223
152,2019-01-21 13:07:51,RB,1,101
152,2019-01-21 13:11:49,RB,25,97
152,2019-01-21 13:14:07,BB,2,207
152,2019-01-21 13:19:35,RB,5,91
152,2019-01-21 13:22:02,BB,4,249
152,2019-01-21 13:27:54,RB,11,86
152,2019-01-21 13:31:07,RB,14,99
152,2019-01-21 13:39:13,RB,44,85
152,2019-01-21 13:41:31,BB,1,185
152,2019-01-21 13:47:44,BB,14,207
152,2019-01-21 14:14:24,BB,237,185
152,2019-01-21 14:57:55,BB,489,199
152,2019-01-21 15:04:05,BB,15,216
152,2019-01-21 15:10:09,RB,14,99
152,2019-01-21 15:13:06,RB,11,85
152,2019-01-21 15:16:22,BB,15,231
152,2019-01-21 15:21:58,BB,3,229
152,2019-01-21 15:42:58,RB,187,91
152,2019-01-21 15:48:41,RB,51,95
152,2019-01-21 15:51:00,RB,2,99
152,2019-01-21 15:54:21,BB,17,207
152,2019-01-21 15:59:37,BB,2,220
152,2019-01-21 16:06:44,BB,28,203
152,2019-01-21 16:12:45,BB,11,196
152,2019-01-21 16:18:01,BB,1,197
152,2019-01-21 16:23:22,BB,3,203
152,2019-01-21 16:29:20,BB,12,208
152,2019-01-21 16:34:39,BB,2,213
153,2019-01-21 12:35:13,RB,554,89
153,2019-01-21 12:38:18,RB,13,104
153,2019-01-21 12:40:45,BB,3,236
153,2019-01-21 12:47:04,BB,15,235
153,2019-01-21 13:08:45,BB,98,216
153,2019-01-21 13:16:32,BB,1,209
153,2019-01-21 14:21:50,BB,353,205
153,2019-01-21 14:28:17,RB,14,100
153,2019-01-21 14:31:54,BB,15,212
153,2019-01-21 14:49:26,RB,151,80
153,2019-01-21 14:52:00,BB,4,225
153,2019-01-21 14:57:34,BB,3,195
153,2019-01-21 15:10:48,BB,91,222
153,2019-01-21 15:28:05,RB,155,83
153,2019-01-21 15:31:15,BB,13,216
153,2019-01-21 15:37:31,BB,14,236
153,2019-01-21 15:43:01,BB,3,210
153,2019-01-21 15:49:17,BB,13,219
153,2019-01-21 15:54:33,BB,1,215
153,2019-01-21 16:00:34,RB,9,89
153,2019-01-21 16:03:04,BB,1,219
153,2019-01-21 16:19:37,RB,137,89
153,2019-01-21 16:36:33,BB,191,235
154,2019-01-21 09:33:59,BB,49,208
154,2019-01-21 09:40:22,BB,2,241
154,2019-01-21 09:46:27,BB,1,223
154,2019-01-21 09:52:34,BB,4,209
154,2019-01-21 10:34:01,RB,111,111
154,2019-01-21 12:46:13,BB,405,209
154,2019-01-21 13:13:16,BB,169,203
154,2019-01-21 13:43:08,RB,273,84
154,2019-01-21 14:11:12,RB,262,87
154,2019-01-21 15:23:26,RB,355,85
154,2019-01-21 15:25:38,BB,1,201
154,2019-01-21 15:31:03,RB,4,91
154,2019-01-21 15:35:42,BB,1,217
154,2019-01-21 15:41:10,BB,4,243
154,2019-01-21 15:47:14,RB,12,89
154,2019-01-21 15:49:47,BB,1,204
154,2019-01-21 15:55:30,RB,9,101
154,2019-01-21 16:09:14,BB,162,207
154,2019-01-21 16:29:14,RB,187,74
155,2019-01-21 09:10:53,RB,7,81
155,2019-01-21 09:48:42,BB,226,186
155,2019-01-21 09:54:55,BB,9,180
155,2019-01-21 10:03:05,RB,4,67
155,2019-01-21 10:06:24,RB,13,101
155,2019-01-21 11:31:30,RB,287,105
155,2019-01-21 11:37:28,BB,44,206
155,2019-01-21 11:45:12,BB,29,187
155,2019-01-21 11:56:01,RB,66,88
155,2019-01-21 11:58:46,BB,1,216
155,2019-01-21 12:04:43,BB,8,231
155,2019-01-21 12:10:12,BB,1,213
155,2019-01-21 12:17:17,BB,23,189
155,2019-01-21 13:19:32,RB,489,97
155,2019-01-21 13:48:02,RB,246,83
155,2019-01-21 13:51:00,BB,5,223
155,2019-01-21 14:13:36,BB,181,201
155,2019-01-21 14:22:32,BB,9,196
155,2019-01-21 14:27:47,BB,4,212
155,2019-01-21 14:33:33,BB,11,240
155,2019-01-21 14:39:07,RB,5,95
155,2019-01-21 14:41:19,BB,1,201
155,2019-01-21 14:47:44,BB,15,227
155,2019-01-21 14:53:00,BB,3,179
155,2019-01-21 15:01:10,BB,12,200
155,2019-01-21 15:06:47,BB,9,200
155,2019-01-21 15:12:00,BB,3,229
155,2019-01-21 15:18:19,BB,19,211
155,2019-01-21 15:36:09,BB,162,213
155,2019-01-21 16:02:25,BB,291,212
155,2019-01-21 16:07:59,BB,5,199
155,2019-01-21 16:14:12,BB,11,211
155,2019-01-21 16:19:31,BB,3,206
155,2019-01-21 16:25:23,RB,13,103
155,2019-01-21 16:49:56,RB,240,85
156,2019-01-21 09:13:47,BB,14,221
156,2019-01-21 09:47:48,RB,277,105
156,2019-01-21 11:12:25,BB,386,214
156,2019-01-21 11:34:22,BB,113,218
156,2019-01-21 13:33:10,RB,760,96
156,2019-01-21 13:35:35,BB,4,203
156,2019-01-21 13:41:47,BB,5,194
156,2019-01-21 13:47:47,RB,5,83
156,2019-01-21 14:05:41,BB,172,188
156,2019-01-21 15:48:53,BB,627,219
156,2019-01-21 15:54:27,RB,2,99
156,2019-01-21 15:57:36,BB,2,199
156,2019-01-21 16:03:22,BB,4,200
156,2019-01-21 16:09:23,BB,11,210
156,2019-01-21 16:15:51,BB,16,192
156,2019-01-21 16:34:48,BB,135,213
156,2019-01-21 16:47:11,RB,45,111
156,2019-01-21 16:53:27,BB,57,205
157,2019-01-21 10:22:53,BB,36,228
157,2019-01-21 10:33:22,BB,75,205
157,2019-01-21 10:45:39,BB,106,222
157,2019-01-21 11:08:09,RB,144,80
157,2019-01-21 11:52:37,BB,301,201
157,2019-01-21 11:58:07,BB,7,189
157,2019-01-21 12:04:01,BB,4,205
157,2019-01-21 12:25:45,BB,170,193
157,2019-01-21 12:38:06,RB,75,99
157,2019-01-21 13:50:48,BB,212,225
157,2019-01-21 13:57:19,BB,6,205
157,2019-01-21 14:11:51,RB,102,87
157,2019-01-21 14:17:19,RB,41,101
157,2019-01-21 14:21:05,BB,1,209
157,2019-01-21 14:28:11,BB,20,203
157,2019-01-21 14:34:39,RB,10,89
157,2019-01-21 14:37:37,BB,4,212
157,2019-01-21 15:21:10,RB,466,101
157,2019-01-21 15:34:21,BB,136,193
157,2019-01-21 15:40:25,RB,9,91
157,2019-01-21 15:43:22,BB,5,212
157,2019-01-21 16:00:43,BB,149,217
157,2019-01-21 16:17:58,BB,155,223
157,2019-01-21 16:42:07,RB,189,83
157,2019-01-21 16:46:02,BB,17,189
158,2019-01-21 11:40:23,RB,117,99
158,2019-01-21 11:44:32,BB,28,212
158,2019-01-21 11:51:12,BB,8,224
158,2019-01-21 11:56:28,BB,2,214
158,2019-01-21 12:15:32,RB,70,83
159,2019-01-21 10:33:22,RB,629,87
159,2019-01-21 10:36:43,RB,5,98
159,2019-01-21 10:39:38,BB,1,194
159,2019-01-21 10:46:45,BB,2,220
159,2019-01-21 10:52:58,BB,0,190
159,2019-01-21 10:59:53,BB,4,230
159,2019-01-21 11:07:18,RB,12,89
159,2019-01-21 11:10:45,BB,10,184
159,2019-01-21 11:32:19,BB,143,219
159,2019-01-21 11:41:23,RB,34,105
159,2019-01-21 11:55:46,BB,120,210
159,2019-01-21 12:21:40,BB,196,244
159,2019-01-21 12:27:53,BB,1,220
159,2019-01-21 13:36:54,RB,470,82
159,2019-01-21 13:40:31,RB,22,67
159,2019-01-21 13:46:08,BB,23,221
159,2019-01-21 15:52:42,BB,999,175
159,2019-01-21 15:59:07,BB,13,207
159,2019-01-21 16:05:11,BB,9,240
159,2019-01-21 16:10:48,RB,5,103
159,2019-01-21 16:13:15,BB,2,204
160,2019-01-21 12:29:50,BB,655,204
160,2019-01-21 14:07:05,BB,266,219
160,2019-01-21 14:12:36,BB,6,218
160,2019-01-21 14:27:08,RB,140,79
160,2019-01-21 14:29:36,BB,1,204
160,2019-01-21 14:58:46,BB,189,226
160,2019-01-21 15:42:25,BB,240,203
160,2019-01-21 15:54:06,RB,89,84
160,2019-01-21 16:04:35,RB,110,111
160,2019-01-21 16:10:06,BB,47,191
160,2019-01-21 16:53:33,BB,288,207
161,2019-01-21 11:24:53,RB,120,101
161,2019-01-21 11:41:08,BB,126,204
161,2019-01-21 11:46:30,BB,0,196
161,2019-01-21 12:29:59,RB,273,86
161,2019-01-21 12:32:15,BB,1,242
161,2019-01-21 12:40:18,BB,43,200
161,2019-01-21 13:00:53,RB,214,96
161,2019-01-21 13:08:12,BB,71,212
161,2019-01-21 13:29:15,RB,219,81
161,2019-01-21 13:31:55,BB,8,221
161,2019-01-21 13:37:06,BB,2,229
161,2019-01-21 13:42:32,RB,4,84
161,2019-01-21 13:45:23,BB,8,237
161,2019-01-21 13:50:57,RB,5,87
161,2019-01-21 14:07:41,BB,169,209
161,2019-01-21 14:12:54,BB,3,219
161,2019-01-21 14:18:10,BB,2,221
161,2019-01-21 14:25:32,RB,32,77
161,2019-01-21 14:27:50,RB,2,96
161,2019-01-21 14:30:21,RB,5,112
161,2019-01-21 14:33:15,BB,9,215
161,2019-01-21 14:39:10,BB,10,227
161,2019-01-21 14:45:20,BB,16,215
161,2019-01-21 14:50:54,BB,3,196
161,2019-01-21 14:56:36,RB,10,111
161,2019-01-21 14:59:13,RB,7,99
161,2019-01-21 15:01:46,RB,4,73
161,2019-01-21 15:05:29,BB,15,221
161,2019-01-21 15:11:03,BB,1,193
161,2019-01-21 16:34:24,RB,1000,85
161,2019-01-21 16:36:42,BB,2,195
161,2019-01-21 16:50:53,BB,131,194
162,2019-01-21 09:49:39,BB,267,224
162,2019-01-21 10:04:23,BB,87,224
162,2019-01-21 10:10:27,BB,8,211
162,2019-01-21 10:29:45,BB,112,245
162,2019-01-21 10:42:53,RB,59,91
162,2019-01-21 10:51:37,BB,53,216
162,2019-01-21 10:56:49,BB,1,216
162,2019-01-21 11:02:35,RB,4,104
162,2019-01-21 11:06:03,BB,6,191
162,2019-01-21 12:21:49,BB,608,222
162,2019-01-21 12:27:34,BB,3,213
162,2019-01-21 12:35:31,RB,21,103
162,2019-01-21 12:49:41,BB,98,172
162,2019-01-21 13:35:26,RB,315,85
162,2019-01-21 14:21:47,RB,315,123
162,2019-01-21 15:29:57,BB,292,191
163,2019-01-21 09:38:27,RB,30,91
163,2019-01-21 09:41:25,BB,12,216
163,2019-01-21 09:47:24,BB,11,223
163,2019-01-21 09:54:04,BB,20,198
163,2019-01-21 10:00:35,RB,8,90
163,2019-01-21 10:03:08,BB,5,217
163,2019-01-21 10:08:48,BB,7,225
163,2019-01-21 10:14:37,BB,7,223
163,2019-01-21 10:22:08,RB,32,77
163,2019-01-21 10:25:02,BB,10,209
163,2019-01-21 10:30:42,BB,7,210
163,2019-01-21 10:36:52,BB,7,231
163,2019-01-21 10:43:08,BB,7,211
163,2019-01-21 10:48:45,RB,5,79
163,2019-01-21 10:51:43,RB,4,101
163,2019-01-21 10:54:16,BB,3,239
163,2019-01-21 11:00:23,RB,13,81
163,2019-01-21 11:02:41,BB,1,194
163,2019-01-21 11:08:30,RB,7,91
163,2019-01-21 11:13:58,BB,1,208
163,2019-01-21 11:20:47,BB,22,190
163,2019-01-21 11:26:33,RB,4,97
163,2019-01-21 11:29:39,BB,7,222
163,2019-01-21 11:36:19,BB,9,194
163,2019-01-21 11:42:17,BB,1,203
163,2019-01-21 11:49:30,BB,1,220
163,2019-01-21 11:55:04,BB,2,231
163,2019-01-21 12:01:18,RB,13,109
163,2019-01-21 12:03:46,BB,3,233
163,2019-01-21 12:09:56,BB,1,227
163,2019-01-21 12:15:08,RB,1,92
163,2019-01-21 12:18:14,RB,9,107
163,2019-01-21 12:21:25,BB,11,211
163,2019-01-21 12:27:07,RB,6,88
163,2019-01-21 12:30:18,RB,9,77
163,2019-01-21 12:33:09,BB,7,224
163,2019-01-21 12:39:21,BB,12,202
163,2019-01-21 12:44:58,BB,4,239
163,2019-01-21 13:04:54,RB,146,97
163,2019-01-21 13:08:36,BB,21,219
163,2019-01-21 13:20:44,BB,87,180
163,2019-01-21 13:36:51,BB,138,241
163,2019-01-21 15:05:56,BB,353,221
163,2019-01-21 15:21:43,BB,142,196
163,2019-01-21 15:37:31,RB,128,89
163,2019-01-21 15:52:18,BB,168,214
163,2019-01-21 15:57:30,RB,2,95
163,2019-01-21 15:59:46,BB,1,212
163,2019-01-21 16:05:53,BB,1,206
163,2019-01-21 16:19:31,RB,108,91
163,2019-01-21 16:53:57,BB,413,226
164,2019-01-21 10:52:01,BB,42,206
164,2019-01-21 10:57:52,BB,5,221
164,2019-01-21 11:06:09,BB,32,234
164,2019-01-21 11:29:18,BB,215,214
164,2019-01-21 11:35:25,BB,6,201
164,2019-01-21 11:41:14,BB,2,205
164,2019-01-21 11:46:57,BB,1,212
164,2019-01-21 11:53:25,BB,8,187
164,2019-01-21 11:59:35,BB,5,201
164,2019-01-21 12:22:01,RB,198,89
165,2019-01-21 09:11:17,BB,18,223
165,2019-01-21 09:32:56,BB,186,213
165,2019-01-21 09:38:27,BB,1,222
165,2019-01-21 09:44:05,BB,1,211
165,2019-01-21 09:49:54,BB,1,239
165,2019-01-21 09:55:52,BB,4,186
165,2019-01-21 10:01:53,BB,2,193
165,2019-01-21 10:07:45,BB,4,239
165,2019-01-21 10:14:04,BB,8,217
165,2019-01-21 10:22:47,RB,35,110
165,2019-01-21 11:40:20,RB,243,89
165,2019-01-21 11:45:12,BB,33,203
165,2019-01-21 11:50:51,BB,6,201
165,2019-01-21 11:56:22,BB,3,208
165,2019-01-21 12:03:16,RB,3,104
165,2019-01-21 12:06:53,BB,1,185
165,2019-01-21 12:12:46,BB,13,201
165,2019-01-21 12:18:57,BB,14,219
165,2019-01-21 12:28:14,BB,39,170
165,2019-01-21 13:01:41,RB,300,111
165,2019-01-21 13:04:24,RB,8,91
165,2019-01-21 13:06:48,BB,4,199
165,2019-01-21 13:12:31,BB,8,202
165,2019-01-21 13:18:44,BB,5,237
165,2019-01-21 13:24:27,BB,3,189
165,2019-01-21 13:30:28,BB,4,208
165,2019-01-21 13:36:11,BB,5,202
165,2019-01-21 13:41:59,BB,4,199
165,2019-01-21 13:50:39,BB,34,217
165,2019-01-21 15:47:23,RB,288,107
165,2019-01-21 16:27:11,RB,461,79
165,2019-01-21 16:50:50,BB,289,201
166,2019-01-21 11:22:44,RB,255,101
166,2019-01-21 11:25:05,BB,3,224
166,2019-01-21 11:38:37,BB,94,200
166,2019-01-21 13:49:15,BB,971,196
166,2019-01-21 13:56:28,BB,26,208
166,2019-01-21 14:01:56,BB,3,213
166,2019-01-21 14:07:44,BB,5,212
166,2019-01-21 14:13:21,BB,6,234
166,2019-01-21 14:20:28,BB,26,177
166,2019-01-21 14:26:14,BB,5,207
166,2019-01-21 14:31:36,BB,1,225
166,2019-01-21 14:37:49,BB,16,235
166,2019-01-21 14:43:29,BB,8,234
166,2019-01-21 14:48:38,BB,1,203
166,2019-01-21 15:51:12,BB,557,173
166,2019-01-21 16:52:09,RB,256,83
167,2019-01-21 12:06:38,RB,65,99
167,2019-01-21 12:18:27,RB,135,87
167,2019-01-21 12:21:52,BB,19,190
167,2019-01-21 14:20:19,RB,424,93
167,2019-01-21 14:23:53,BB,19,211
167,2019-01-21 14:29:36,RB,10,87
167,2019-01-21 14:33:39,BB,28,223
167,2019-01-21 14:40:52,BB,32,213
167,2019-01-21 14:46:11,BB,1,217
167,2019-01-21 14:51:48,BB,7,199
167,2019-01-21 14:57:52,BB,13,207
167,2019-01-21 15:03:04,BB,1,201
167,2019-01-21 15:08:26,BB,4,218
167,2019-01-21 16:18:43,BB,298,218
168,2019-01-21 13:13:34,BB,294,209
168,2019-01-21 13:56:16,RB,174,87
168,2019-01-21 13:58:49,BB,4,187
168,2019-01-21 14:05:41,BB,22,215
168,2019-01-21 14:10:54,BB,1,213
168,2019-01-21 14:20:16,BB,60,193
168,2019-01-21 14:39:25,BB,202,239
168,2019-01-21 14:53:03,RB,124,95
168,2019-01-21 14:55:30,BB,4,228
169,2019-01-21 11:09:09,BB,354,189
169,2019-01-21 11:15:52,BB,18,220
169,2019-01-21 11:21:29,BB,1,220
169,2019-01-21 11:27:12,BB,1,203
169,2019-01-21 11:33:34,BB,7,210
169,2019-01-21 11:39:53,BB,1,198
169,2019-01-21 11:45:51,BB,7,213
169,2019-01-21 11:52:01,BB,4,207
169,2019-01-21 12:00:26,BB,1,225
169,2019-01-21 12:07:08,BB,13,197
169,2019-01-21 12:12:52,BB,7,171
169,2019-01-21 12:18:33,BB,2,202
169,2019-01-21 12:24:51,RB,6,87
169,2019-01-21 12:28:29,BB,20,227
169,2019-01-21 12:34:36,RB,5,97
169,2019-01-21 12:37:38,RB,8,82
169,2019-01-21 12:39:57,BB,1,198
169,2019-01-21 12:46:52,BB,12,207
169,2019-01-21 12:54:13,RB,22,79
169,2019-01-21 12:57:05,RB,9,73
169,2019-01-21 13:00:08,BB,1,212
169,2019-01-21 13:06:57,BB,21,231
169,2019-01-21 13:13:55,RB,7,100
169,2019-01-21 13:16:29,BB,4,228
169,2019-01-21 13:22:26,BB,5,195
169,2019-01-21 13:29:18,RB,17,87
169,2019-01-21 13:31:40,BB,2,204
169,2019-01-21 13:38:31,BB,12,217
169,2019-01-21 13:46:29,BB,32,226
169,2019-01-21 14:02:44,RB,136,87
169,2019-01-21 14:05:29,BB,7,206
169,2019-01-21 14:10:51,BB,1,191
169,2019-01-21 14:16:58,BB,6,202
169,2019-01-21 14:55:00,RB,327,108
170,2019-01-21 09:06:43,BB,54,208
170,2019-01-21 09:37:08,BB,347,237
170,2019-01-21 10:45:12,RB,804,83
170,2019-01-21 10:53:04,BB,78,164
170,2019-01-21 10:58:26,RB,3,84
170,2019-01-21 11:04:54,RB,58,88
170,2019-01-21 11:09:12,RB,30,96
170,2019-01-21 11:20:59,BB,135,235
170,2019-01-21 11:26:15,RB,2,97
170,2019-01-21 11:28:48,BB,5,235
170,2019-01-21 11:45:03,BB,153,193
170,2019-01-21 11:50:24,BB,1,202
170,2019-01-21 11:55:43,RB,2,92
170,2019-01-21 11:58:49,BB,12,231
170,2019-01-21 12:04:19,BB,3,240
170,2019-01-21 12:09:56,BB,0,212
170,2019-01-21 12:20:49,RB,80,95
170,2019-01-21 12:40:09,BB,239,207
170,2019-01-21 12:54:46,RB,137,107
170,2019-01-21 13:04:00,BB,99,197
170,2019-01-21 13:09:30,BB,6,200
170,2019-01-21 13:16:20,BB,24,199
170,2019-01-21 13:22:05,BB,8,234
170,2019-01-21 13:32:01,BB,43,219
170,2019-01-21 13:57:25,BB,278,211
170,2019-01-21 14:02:41,BB,1,210
170,2019-01-21 14:07:56,BB,1,201
170,2019-01-21 14:35:27,BB,282,189
170,2019-01-21 14:40:43,BB,2,216
170,2019-01-21 14:45:59,RB,2,87
170,2019-01-21 14:48:47,BB,1,225
170,2019-01-21 14:54:09,BB,1,221
170,2019-01-21 15:00:13,RB,7,82
170,2019-01-21 15:02:34,BB,1,211
170,2019-01-21 15:08:29,BB,6,227
170,2019-01-21 15:14:24,BB,5,204
170,2019-01-21 15:21:10,BB,17,227
170,2019-01-21 15:26:47,BB,3,226
170,2019-01-21 15:32:36,BB,1,211
170,2019-01-21 15:38:49,RB,5,103
