no,timestamp,type,times,amount
188,2019-01-27 20:29:54,RB,18,95
188,2019-01-27 20:33:49,BB,8,211
189,2019-01-27 11:40:30,BB,155,215
189,2019-01-27 18:01:12,BB,772,212
189,2019-01-27 18:06:28,BB,1,207
189,2019-01-27 18:16:09,BB,6,200
189,2019-01-27 18:21:30,BB,3,230
189,2019-01-27 18:32:31,BB,66,224
189,2019-01-27 19:33:05,BB,1,202
189,2019-01-27 19:38:21,BB,1,194
189,2019-01-27 19:45:07,BB,22,239
189,2019-01-27 19:51:35,RB,18,92
189,2019-01-27 19:53:59,BB,1,210
189,2019-01-27 20:07:16,RB,8,90
189,2019-01-27 20:09:40,RB,1,98
189,2019-01-27 20:13:07,BB,18,211
189,2019-01-27 20:18:25,BB,1,241
189,2019-01-27 20:24:11,BB,9,225
189,2019-01-27 20:29:39,BB,1,210
189,2019-01-27 20:35:04,BB,1,185
189,2019-01-27 20:42:38,RB,10,76
189,2019-01-27 20:46:46,BB,25,191
189,2019-01-27 20:52:06,BB,2,203
190,2019-01-27 11:44:52,BB,155,212
190,2019-01-27 12:01:26,BB,93,209
190,2019-01-27 12:09:00,BB,13,190
190,2019-01-27 12:15:13,RB,10,81
190,2019-01-27 12:17:53,RB,3,102
190,2019-01-27 12:21:00,BB,7,221
190,2019-01-27 12:29:08,BB,28,233
190,2019-01-27 12:35:58,RB,14,91
190,2019-01-27 12:38:24,BB,1,197
190,2019-01-27 12:47:51,BB,1,202
190,2019-01-27 12:56:11,BB,25,195
190,2019-01-27 13:03:12,BB,18,194
190,2019-01-27 13:11:55,BB,9,203
190,2019-01-27 13:18:14,RB,5,97
190,2019-01-27 13:21:33,RB,12,102
190,2019-01-27 13:25:06,BB,13,208
190,2019-01-27 13:53:37,BB,173,203
190,2019-01-27 14:10:49,RB,157,86
190,2019-01-27 14:23:39,RB,147,84
190,2019-01-27 14:55:31,BB,233,223
190,2019-01-27 15:08:32,BB,107,204
190,2019-01-27 16:42:07,RB,1000,91
190,2019-01-27 17:27:13,RB,459,90
190,2019-01-27 17:29:37,BB,2,214
190,2019-01-27 17:36:08,BB,18,194
190,2019-01-27 17:42:09,BB,10,200
190,2019-01-27 17:47:31,BB,1,192
190,2019-01-27 20:13:31,RB,117,97
191,2019-01-27 16:35:51,BB,357,241
191,2019-01-27 16:59:25,BB,172,213
191,2019-01-27 17:17:09,BB,140,200
191,2019-01-27 17:23:36,RB,4,97
191,2019-01-27 17:26:13,RB,1,74
191,2019-01-27 17:29:31,BB,11,233
191,2019-01-27 17:36:38,BB,8,219
191,2019-01-27 17:43:15,BB,1,218
191,2019-01-27 17:49:55,BB,10,211
191,2019-01-27 17:56:59,RB,10,89
191,2019-01-27 17:59:30,BB,1,232
191,2019-01-27 18:09:04,BB,18,226
191,2019-01-27 18:17:01,RB,17,90
191,2019-01-27 18:20:02,RB,8,98
191,2019-01-27 18:22:51,BB,1,199
192,2019-01-27 11:06:34,BB,205,231
192,2019-01-27 11:24:58,BB,157,197
192,2019-01-27 12:12:19,BB,480,225
192,2019-01-27 14:01:33,BB,278,232
192,2019-01-27 14:08:03,BB,20,219
192,2019-01-27 14:13:13,BB,3,216
192,2019-01-27 14:18:35,RB,0,65
192,2019-01-27 18:36:59,RB,591,73
192,2019-01-27 21:55:32,RB,318,88
192,2019-01-27 21:58:08,BB,8,194
192,2019-01-27 22:03:24,BB,1,215
192,2019-01-27 22:09:07,BB,11,235
192,2019-01-27 22:15:59,BB,26,216
193,2019-01-27 11:23:18,BB,270,233
193,2019-01-27 11:32:07,RB,33,80
193,2019-01-27 11:34:47,RB,3,78
193,2019-01-27 11:38:11,BB,7,204
193,2019-01-27 11:52:52,BB,82,218
193,2019-01-27 12:01:08,BB,25,234
193,2019-01-27 12:07:21,RB,4,99
193,2019-01-27 12:13:28,RB,4,105
193,2019-01-27 12:17:10,BB,1,224
193,2019-01-27 12:33:54,BB,91,217
193,2019-01-27 15:33:15,BB,881,191
193,2019-01-27 15:45:02,RB,55,84
193,2019-01-27 15:54:18,RB,94,81
193,2019-01-27 15:57:25,RB,6,74
193,2019-01-27 16:00:01,BB,3,239
193,2019-01-27 16:06:23,RB,11,86
193,2019-01-27 16:09:02,BB,1,218
193,2019-01-27 16:29:20,RB,151,99
193,2019-01-27 16:32:21,BB,2,181
193,2019-01-27 16:39:52,BB,16,221
193,2019-01-27 17:13:02,BB,183,224
193,2019-01-27 17:45:04,BB,158,184
193,2019-01-27 17:51:59,BB,1,195
194,2019-01-27 12:33:27,BB,430,207
194,2019-01-27 14:42:36,BB,282,193
194,2019-01-27 15:26:38,RB,234,93
194,2019-01-27 15:30:12,BB,21,227
194,2019-01-27 15:35:31,RB,6,79
194,2019-01-27 15:37:49,BB,1,226
194,2019-01-27 15:43:02,BB,2,182
194,2019-01-27 15:48:08,BB,1,207
194,2019-01-27 15:53:18,RB,2,103
194,2019-01-27 15:55:49,RB,6,97
194,2019-01-27 16:29:59,BB,111,210
194,2019-01-27 16:35:57,BB,13,221
194,2019-01-27 16:41:19,BB,4,214
194,2019-01-27 16:51:03,RB,30,90
194,2019-01-27 16:53:33,BB,5,212
194,2019-01-27 16:59:28,BB,1,209
194,2019-01-27 17:04:38,BB,1,219
194,2019-01-27 17:09:59,BB,5,199
194,2019-01-27 17:16:30,BB,21,231
194,2019-01-27 17:21:44,BB,1,239
194,2019-01-27 17:26:52,BB,1,203
194,2019-01-27 17:32:14,BB,1,201
194,2019-01-27 17:38:02,RB,11,100
194,2019-01-27 17:41:36,RB,12,89
194,2019-01-27 17:45:16,RB,22,95
194,2019-01-27 17:47:31,BB,0,215
194,2019-01-27 17:52:53,BB,5,206
194,2019-01-27 17:58:20,BB,4,219
194,2019-01-27 18:03:33,BB,1,203
194,2019-01-27 18:09:16,RB,9,65
194,2019-01-27 18:11:46,BB,4,252
194,2019-01-27 18:17:01,BB,2,217
194,2019-01-27 18:22:18,BB,1,210
194,2019-01-27 18:27:28,BB,1,201
194,2019-01-27 18:32:56,RB,4,96
194,2019-01-27 18:36:05,BB,14,215
194,2019-01-27 19:31:02,RB,136,81
194,2019-01-27 19:38:12,RB,64,73
194,2019-01-27 20:00:51,BB,212,229
194,2019-01-27 20:06:19,RB,5,90
194,2019-01-27 20:08:49,BB,3,213
194,2019-01-27 20:17:15,BB,1,232
194,2019-01-27 20:22:41,RB,3,98
194,2019-01-27 20:25:35,BB,8,237
194,2019-01-27 20:32:36,RB,8,92
194,2019-01-27 20:41:47,BB,84,225
194,2019-01-27 21:04:49,BB,251,223
194,2019-01-27 21:39:51,RB,411,89
194,2019-01-27 21:55:11,BB,182,217
194,2019-01-27 22:16:20,RB,234,100
194,2019-01-27 22:18:32,BB,1,197
194,2019-01-27 22:23:45,RB,4,98
194,2019-01-27 22:26:45,BB,14,202
194,2019-01-27 22:32:04,BB,5,215
194,2019-01-27 22:38:53,BB,5,235
194,2019-01-27 22:44:18,RB,7,93
194,2019-01-27 22:46:36,BB,2,233
194,2019-01-27 22:51:40,RB,1,98
194,2019-01-27 22:53:52,BB,2,246
194,2019-01-27 22:58:53,BB,0,198
194,2019-01-27 23:04:09,BB,4,206
194,2019-01-27 23:09:45,RB,10,87
194,2019-01-27 23:12:13,BB,5,228
194,2019-01-27 23:17:32,BB,5,230
194,2019-01-27 23:22:59,RB,7,100
195,2019-01-27 11:07:52,BB,63,205
195,2019-01-27 14:08:33,RB,792,86
195,2019-01-27 14:12:40,BB,23,224
195,2019-01-27 14:18:20,BB,1,232
195,2019-01-27 14:24:33,BB,13,205
195,2019-01-27 14:31:31,RB,17,114
195,2019-01-27 14:34:04,BB,1,223
195,2019-01-27 14:39:50,RB,7,65
195,2019-01-27 14:42:39,BB,4,225
195,2019-01-27 14:48:54,BB,7,190
195,2019-01-27 14:54:58,RB,7,93
195,2019-01-27 14:58:44,BB,18,203
195,2019-01-27 15:04:21,BB,2,228
195,2019-01-27 17:22:27,BB,321,213
195,2019-01-27 17:29:01,RB,15,79
195,2019-01-27 17:36:17,RB,67,95
195,2019-01-27 17:41:48,RB,45,96
195,2019-01-27 17:44:18,BB,5,202
195,2019-01-27 17:50:19,BB,12,228
195,2019-01-27 17:55:38,BB,1,229
195,2019-01-27 18:01:21,RB,10,89
195,2019-01-27 18:03:33,BB,1,202
195,2019-01-27 18:08:49,BB,1,212
195,2019-01-27 18:53:00,BB,127,194
195,2019-01-27 18:58:31,BB,1,191
195,2019-01-27 19:04:59,BB,1,208
195,2019-01-27 20:25:14,BB,589,227
195,2019-01-27 20:34:25,RB,60,75
195,2019-01-27 20:36:58,BB,6,195
196,2019-01-27 11:57:34,RB,381,71
196,2019-01-27 12:03:08,BB,10,215
196,2019-01-27 12:37:29,RB,111,83
196,2019-01-27 12:40:27,BB,1,212
196,2019-01-27 12:51:25,BB,11,215
196,2019-01-27 13:02:00,BB,9,221
196,2019-01-27 13:14:05,BB,18,214
196,2019-01-27 13:21:48,BB,3,222
196,2019-01-27 13:29:16,BB,1,211
196,2019-01-27 13:37:38,BB,8,223
196,2019-01-27 13:50:28,BB,31,215
196,2019-01-27 13:59:32,BB,11,242
196,2019-01-27 14:05:57,BB,1,210
196,2019-01-27 14:13:58,RB,8,93
196,2019-01-27 14:24:12,BB,32,197
196,2019-01-27 14:31:28,BB,4,220
196,2019-01-27 14:43:51,RB,23,91
196,2019-01-27 14:47:12,BB,2,217
196,2019-01-27 14:54:46,RB,5,95
196,2019-01-27 14:59:44,BB,9,213
196,2019-01-27 15:06:13,BB,1,228
196,2019-01-27 15:12:51,BB,1,197
196,2019-01-27 15:19:43,BB,1,213
196,2019-01-27 15:25:50,BB,2,235
196,2019-01-27 15:33:18,BB,7,204
196,2019-01-27 15:40:31,BB,5,229
196,2019-01-27 15:47:05,BB,2,203
196,2019-01-27 15:53:42,RB,1,100
196,2019-01-27 15:59:37,BB,6,184
196,2019-01-27 18:41:12,BB,259,193
196,2019-01-27 18:46:30,RB,6,88
196,2019-01-27 18:48:52,BB,1,229
196,2019-01-27 18:58:31,BB,67,226
197,2019-01-27 11:25:16,BB,89,205
197,2019-01-27 11:30:34,BB,4,204
197,2019-01-27 11:37:05,BB,9,193
197,2019-01-27 11:42:12,BB,2,215
197,2019-01-27 11:48:51,BB,23,199
197,2019-01-27 12:03:05,BB,129,205
197,2019-01-27 12:10:03,BB,30,191
197,2019-01-27 12:15:19,BB,4,193
197,2019-01-27 12:20:57,BB,9,221
197,2019-01-27 12:31:00,RB,72,114
197,2019-01-27 12:33:45,BB,5,217
197,2019-01-27 12:39:06,BB,5,203
197,2019-01-27 12:48:33,BB,41,228
197,2019-01-27 12:54:29,BB,3,230
197,2019-01-27 12:59:48,RB,4,94
197,2019-01-27 13:02:03,BB,2,204
197,2019-01-27 13:07:37,RB,8,91
197,2019-01-27 13:10:34,RB,13,98
197,2019-01-27 13:15:14,RB,37,98
197,2019-01-27 13:18:05,BB,11,225
197,2019-01-27 13:35:20,BB,176,214
197,2019-01-27 13:50:10,BB,143,231
197,2019-01-27 13:55:20,BB,3,211
197,2019-01-27 14:00:56,RB,1,106
197,2019-01-27 14:03:06,BB,1,228
197,2019-01-27 14:14:58,BB,3,214
197,2019-01-27 14:21:11,RB,5,95
197,2019-01-27 14:23:27,BB,3,239
197,2019-01-27 14:29:46,BB,19,209
197,2019-01-27 14:35:59,RB,16,83
197,2019-01-27 15:06:31,BB,415,201
197,2019-01-27 15:16:10,RB,66,87
197,2019-01-27 15:23:05,BB,71,233
197,2019-01-27 15:29:06,BB,3,207
197,2019-01-27 15:34:28,BB,1,220
197,2019-01-27 15:41:41,BB,10,192
197,2019-01-27 15:47:02,BB,4,223
197,2019-01-27 15:53:30,BB,18,227
197,2019-01-27 15:59:10,RB,3,65
197,2019-01-27 16:01:20,BB,1,211
197,2019-01-27 16:06:20,BB,1,227
197,2019-01-27 16:12:12,RB,14,93
197,2019-01-27 16:14:39,BB,5,173
197,2019-01-27 16:19:58,BB,2,234
197,2019-01-27 16:28:59,RB,5,93
197,2019-01-27 16:32:24,RB,12,77
197,2019-01-27 16:34:57,BB,5,207
197,2019-01-27 16:40:49,BB,8,213
197,2019-01-27 16:46:26,RB,7,76
197,2019-01-27 16:48:59,RB,3,104
197,2019-01-27 16:53:45,BB,32,193
197,2019-01-27 17:01:16,RB,32,71
197,2019-01-27 17:03:52,BB,5,177
197,2019-01-27 17:10:23,BB,7,205
197,2019-01-27 17:24:58,BB,101,223
197,2019-01-27 17:30:19,BB,6,206
197,2019-01-27 17:37:23,BB,29,238
197,2019-01-27 17:43:09,BB,10,213
197,2019-01-27 17:48:16,BB,1,206
197,2019-01-27 17:57:08,RB,30,50
197,2019-01-27 17:59:42,BB,6,178
197,2019-01-27 18:07:28,BB,37,186
197,2019-01-27 18:29:13,BB,232,215
197,2019-01-27 18:39:32,RB,76,106
197,2019-01-27 18:42:18,RB,9,76
197,2019-01-27 18:44:36,BB,2,235
197,2019-01-27 18:50:01,BB,2,197
197,2019-01-27 18:55:46,BB,10,228
197,2019-01-27 19:14:21,RB,187,67
197,2019-01-27 19:22:40,BB,64,214
197,2019-01-27 19:28:13,BB,6,220
197,2019-01-27 19:34:08,BB,13,209
197,2019-01-27 19:40:30,BB,17,185
197,2019-01-27 19:45:46,BB,3,227
197,2019-01-27 19:51:17,BB,7,217
197,2019-01-27 19:56:26,BB,3,208
197,2019-01-27 20:01:39,BB,3,216
197,2019-01-27 20:07:22,BB,10,188
197,2019-01-27 20:17:52,BB,4,205
197,2019-01-27 20:23:08,BB,4,171
197,2019-01-27 20:29:18,BB,14,199
197,2019-01-27 20:34:25,BB,1,221
197,2019-01-27 20:40:07,BB,6,186
197,2019-01-27 20:46:37,BB,17,200
197,2019-01-27 20:51:39,BB,0,208
197,2019-01-27 20:57:24,BB,1,222
197,2019-01-27 21:03:00,RB,8,106
197,2019-01-27 21:05:46,RB,9,87
197,2019-01-27 21:08:29,BB,9,191
197,2019-01-27 21:13:44,BB,3,225
197,2019-01-27 21:37:14,BB,243,235
197,2019-01-27 21:43:24,BB,5,234
197,2019-01-27 21:52:43,RB,53,106
198,2019-01-27 10:54:42,BB,93,175
198,2019-01-27 11:01:10,BB,19,210
198,2019-01-27 11:10:40,BB,64,211
198,2019-01-27 13:58:41,BB,515,208
198,2019-01-27 14:09:10,RB,63,78
198,2019-01-27 14:11:43,BB,2,178
198,2019-01-27 14:21:02,BB,0,195
198,2019-01-27 14:29:03,RB,25,96
198,2019-01-27 14:31:46,BB,4,232
198,2019-01-27 14:37:50,RB,4,107
198,2019-01-27 14:41:45,BB,20,232
198,2019-01-27 14:47:54,RB,7,83
198,2019-01-27 14:51:19,RB,14,82
198,2019-01-27 14:55:07,RB,19,102
198,2019-01-27 14:58:47,BB,16,211
198,2019-01-27 15:04:42,RB,2,92
198,2019-01-27 15:08:11,RB,13,114
198,2019-01-27 15:11:06,RB,6,86
198,2019-01-27 15:23:32,BB,117,221
198,2019-01-27 15:33:12,BB,1,206
198,2019-01-27 15:41:35,BB,29,215
198,2019-01-27 15:47:26,BB,1,207
198,2019-01-27 15:54:15,BB,11,205
198,2019-01-27 16:03:20,RB,31,95
198,2019-01-27 16:06:29,RB,9,95
198,2019-01-27 16:23:01,RB,166,90
227,2019-01-27 11:53:52,RB,99,79
227,2019-01-27 12:27:38,BB,396,200
227,2019-01-27 12:39:36,BB,94,223
227,2019-01-27 13:19:05,BB,299,193
227,2019-01-27 13:47:03,RB,91,97
227,2019-01-27 14:29:12,BB,287,223
227,2019-01-27 14:54:40,BB,259,209
227,2019-01-27 15:07:01,BB,92,217
227,2019-01-27 15:12:39,BB,1,231
227,2019-01-27 15:54:51,RB,473,75
227,2019-01-27 15:58:52,RB,23,95
227,2019-01-27 16:01:01,BB,1,223
227,2019-01-27 16:06:44,BB,9,233
227,2019-01-27 16:13:42,BB,29,203
227,2019-01-27 16:22:22,BB,41,235
227,2019-01-27 18:41:09,RB,721,101
227,2019-01-27 18:44:57,BB,18,176
227,2019-01-27 18:54:22,BB,48,209
227,2019-01-27 21:08:44,RB,265,90
227,2019-01-27 21:11:54,BB,3,213
227,2019-01-27 21:18:35,RB,10,99
228,2019-01-27 11:39:05,RB,202,101
228,2019-01-27 11:43:45,RB,36,85
228,2019-01-27 11:46:19,BB,6,185
228,2019-01-27 11:52:31,BB,5,215
228,2019-01-27 16:29:38,RB,573,101
228,2019-01-27 16:31:57,RB,2,103
228,2019-01-27 16:47:08,BB,145,212
228,2019-01-27 16:52:21,BB,2,214
228,2019-01-27 19:49:43,BB,236,218
228,2019-01-27 19:54:53,BB,2,221
228,2019-01-27 20:31:48,BB,118,225
228,2019-01-27 22:59:47,BB,406,215
228,2019-01-27 23:05:39,BB,2,218
228,2019-01-27 23:11:52,BB,5,226
228,2019-01-27 23:17:47,BB,5,182
228,2019-01-27 23:24:26,RB,16,82
229,2019-01-27 13:19:23,BB,377,236
229,2019-01-27 13:25:03,BB,0,203
229,2019-01-27 13:51:16,RB,284,83
229,2019-01-27 14:11:52,BB,244,213
229,2019-01-27 14:45:30,RB,375,95
229,2019-01-27 15:56:34,RB,321,88
229,2019-01-27 16:20:40,BB,287,198
229,2019-01-27 16:45:20,BB,283,193
229,2019-01-27 17:13:20,RB,331,77
229,2019-01-27 17:15:42,RB,4,82
229,2019-01-27 17:18:00,BB,2,217
229,2019-01-27 17:23:21,BB,1,213
229,2019-01-27 17:28:31,BB,1,213
229,2019-01-27 17:38:23,RB,11,96
229,2019-01-27 17:41:21,BB,12,215
229,2019-01-27 17:46:49,RB,7,97
229,2019-01-27 18:00:12,BB,164,214
229,2019-01-27 18:22:45,RB,240,84
229,2019-01-27 18:35:26,RB,154,77
229,2019-01-27 18:37:59,RB,6,96
229,2019-01-27 18:40:09,BB,1,219
229,2019-01-27 18:45:24,BB,1,214
229,2019-01-27 18:50:32,RB,2,81
229,2019-01-27 18:54:04,RB,20,104
229,2019-01-27 19:02:26,BB,91,226
229,2019-01-27 19:14:48,BB,108,230
229,2019-01-27 19:23:04,BB,46,217
229,2019-01-27 21:19:57,RB,565,87
229,2019-01-27 21:27:40,BB,80,205
230,2019-01-27 12:04:14,BB,97,225
230,2019-01-27 12:10:22,RB,13,86
230,2019-01-27 12:13:01,BB,1,220
230,2019-01-27 12:19:05,RB,5,81
230,2019-01-27 12:22:16,RB,15,82
230,2019-01-27 12:24:53,BB,4,236
230,2019-01-27 12:31:45,BB,17,226
230,2019-01-27 17:05:05,RB,227,87
230,2019-01-27 17:07:34,BB,5,217
230,2019-01-27 17:13:14,BB,7,212
230,2019-01-27 20:19:22,BB,161,202
231,2019-01-27 10:35:19,BB,133,217
231,2019-01-27 10:40:58,BB,8,228
231,2019-01-27 10:47:20,BB,5,217
231,2019-01-27 10:54:15,BB,1,221
231,2019-01-27 10:59:52,RB,5,86
231,2019-01-27 11:10:28,BB,107,220
231,2019-01-27 11:15:50,BB,2,201
231,2019-01-27 14:50:55,BB,423,195
231,2019-01-27 14:57:38,BB,24,204
231,2019-01-27 15:02:57,BB,3,214
231,2019-01-27 15:09:00,BB,14,203
231,2019-01-27 15:14:58,BB,11,193
231,2019-01-27 15:21:02,RB,10,80
231,2019-01-27 16:20:52,RB,153,80
231,2019-01-27 16:24:38,RB,22,92
231,2019-01-27 16:27:47,BB,13,201
231,2019-01-27 16:33:09,BB,3,212
231,2019-01-27 16:38:49,RB,4,98
231,2019-01-27 16:52:48,RB,147,88
231,2019-01-27 17:10:11,BB,199,213
231,2019-01-27 17:16:03,BB,6,227
231,2019-01-27 17:22:05,BB,6,197
231,2019-01-27 17:28:04,BB,8,199
231,2019-01-27 17:34:17,BB,11,203
231,2019-01-27 17:39:36,BB,1,182
231,2019-01-27 17:45:37,BB,9,220
231,2019-01-27 17:53:08,RB,31,97
231,2019-01-27 17:56:17,RB,12,87
231,2019-01-27 17:59:06,BB,5,198
231,2019-01-27 18:13:53,BB,117,213
231,2019-01-27 18:40:36,BB,154,222
231,2019-01-27 18:46:18,BB,4,249
231,2019-01-27 18:51:59,RB,3,105
231,2019-01-27 18:55:19,RB,9,64
231,2019-01-27 18:59:11,BB,19,213
231,2019-01-27 19:04:50,RB,7,98
231,2019-01-27 19:13:05,RB,76,95
231,2019-01-27 19:22:40,RB,85,70
231,2019-01-27 19:43:58,RB,250,90
231,2019-01-27 20:28:27,RB,486,78
231,2019-01-27 20:45:15,BB,206,236
231,2019-01-27 20:51:21,BB,9,199
231,2019-01-27 20:57:24,RB,12,101
231,2019-01-27 21:00:29,BB,10,197
231,2019-01-27 21:06:46,BB,14,205
231,2019-01-27 21:12:43,BB,9,225
231,2019-01-27 21:18:32,BB,7,180
231,2019-01-27 21:23:54,BB,1,185
231,2019-01-27 21:29:25,RB,6,109
231,2019-01-27 21:31:55,BB,2,210
233,2019-01-27 13:10:07,BB,118,215
233,2019-01-27 17:34:53,BB,848,207
233,2019-01-27 17:40:27,BB,4,223
233,2019-01-27 17:46:07,BB,7,239
233,2019-01-27 17:53:05,BB,21,185
233,2019-01-27 17:58:29,BB,1,194
233,2019-01-27 18:03:39,BB,1,215
233,2019-01-27 18:08:55,BB,2,220
233,2019-01-27 18:15:14,BB,16,217
233,2019-01-27 18:20:30,BB,1,202
233,2019-01-27 18:30:31,BB,62,195
233,2019-01-27 19:11:34,BB,186,199
234,2019-01-27 13:03:30,RB,269,79
234,2019-01-27 14:24:30,BB,416,237
234,2019-01-27 14:32:22,BB,16,201
234,2019-01-27 14:38:35,BB,5,197
234,2019-01-27 14:45:24,BB,16,208
234,2019-01-27 14:51:07,BB,1,217
234,2019-01-27 15:08:47,BB,155,178
234,2019-01-27 16:02:05,BB,359,232
234,2019-01-27 16:45:41,BB,376,196
234,2019-01-27 16:52:15,BB,10,204
234,2019-01-27 16:58:40,BB,5,188
