no,timestamp,type,times,amount
190,2019-01-19 14:00:32,RB,17,85
190,2019-01-19 14:03:58,RB,16,95
190,2019-01-19 14:06:44,RB,4,100
190,2019-01-19 14:09:38,RB,8,102
190,2019-01-19 14:12:57,BB,11,217
190,2019-01-19 14:19:28,BB,9,210
190,2019-01-19 14:32:45,RB,32,103
190,2019-01-19 14:35:36,BB,10,212
190,2019-01-19 14:42:25,BB,23,226
190,2019-01-19 14:47:44,BB,2,215
190,2019-01-19 14:53:09,RB,2,83
190,2019-01-19 14:56:39,BB,20,188
190,2019-01-19 15:02:19,BB,8,224
190,2019-01-19 15:07:35,BB,2,231
190,2019-01-19 15:12:59,BB,5,197
190,2019-01-19 15:23:37,BB,25,196
190,2019-01-19 15:29:08,BB,5,221
190,2019-01-19 15:34:54,BB,9,223
190,2019-01-19 15:40:06,BB,1,197
190,2019-01-19 15:45:16,BB,1,202
190,2019-01-19 15:51:00,BB,9,223
190,2019-01-19 15:57:38,BB,1,225
190,2019-01-19 16:04:45,BB,26,235
190,2019-01-19 16:11:16,RB,21,110
190,2019-01-19 16:13:31,BB,1,241
190,2019-01-19 16:19:29,RB,12,85
190,2019-01-19 16:22:23,BB,11,224
190,2019-01-19 16:27:33,BB,1,176
190,2019-01-19 16:33:16,BB,7,211
190,2019-01-19 16:38:49,BB,5,191
190,2019-01-19 16:44:20,RB,5,97
190,2019-01-19 16:47:15,BB,11,219
190,2019-01-19 16:52:35,BB,4,205
190,2019-01-19 16:57:39,BB,1,209
190,2019-01-19 17:02:52,RB,3,102
190,2019-01-19 17:05:43,BB,10,241
190,2019-01-19 22:31:35,BB,447,197
191,2019-01-19 09:04:12,RB,15,103
191,2019-01-19 09:12:03,RB,52,103
191,2019-01-19 09:24:11,BB,106,179
191,2019-01-19 09:29:35,BB,2,190
191,2019-01-19 09:35:48,RB,12,83
191,2019-01-19 09:38:49,BB,7,195
191,2019-01-19 09:44:34,BB,1,223
191,2019-01-19 09:50:02,BB,3,238
191,2019-01-19 09:55:33,BB,2,224
191,2019-01-19 10:01:56,BB,13,197
191,2019-01-19 10:07:55,BB,7,219
191,2019-01-19 10:14:32,BB,10,188
191,2019-01-19 10:20:24,RB,5,87
191,2019-01-19 10:24:49,BB,16,225
191,2019-01-19 10:42:06,BB,67,239
191,2019-01-19 10:59:35,RB,146,85
191,2019-01-19 11:03:18,BB,22,204
191,2019-01-19 11:09:19,BB,1,209
191,2019-01-19 14:16:42,BB,747,198
191,2019-01-19 14:21:55,BB,1,211
191,2019-01-19 14:28:05,BB,17,188
191,2019-01-19 14:34:06,BB,15,221
191,2019-01-19 14:39:24,BB,3,203
191,2019-01-19 14:44:43,RB,5,96
191,2019-01-19 14:49:47,RB,43,94
191,2019-01-19 14:57:24,BB,80,215
191,2019-01-19 15:04:04,BB,24,205
191,2019-01-19 15:09:11,BB,3,231
191,2019-01-19 15:14:54,BB,9,179
191,2019-01-19 15:21:10,RB,15,95
191,2019-01-19 15:23:49,BB,7,236
191,2019-01-19 15:49:41,BB,302,199
191,2019-01-19 16:00:02,RB,77,93
191,2019-01-19 16:02:15,RB,1,91
191,2019-01-19 16:04:42,RB,4,103
191,2019-01-19 16:07:29,RB,10,72
191,2019-01-19 16:10:30,BB,14,194
191,2019-01-19 16:33:37,BB,261,204
191,2019-01-19 16:43:53,BB,78,204
191,2019-01-19 16:48:54,BB,2,213
191,2019-01-19 17:01:34,RB,111,81
191,2019-01-19 18:38:35,BB,536,173
191,2019-01-19 18:45:24,RB,7,91
191,2019-01-19 18:48:21,BB,10,206
191,2019-01-19 18:53:52,BB,1,215
191,2019-01-19 18:59:47,BB,1,212
191,2019-01-19 20:20:01,BB,222,220
191,2019-01-19 21:35:37,RB,310,105
191,2019-01-19 22:08:50,RB,89,78
191,2019-01-19 22:12:00,RB,12,93
191,2019-01-19 22:16:12,RB,28,90
192,2019-01-19 10:32:18,BB,400,211
192,2019-01-19 11:25:03,RB,223,104
192,2019-01-19 11:29:55,BB,38,208
192,2019-01-19 12:41:02,BB,194,209
192,2019-01-19 12:57:44,RB,166,91
192,2019-01-19 14:43:13,BB,324,206
192,2019-01-19 16:49:18,BB,396,208
192,2019-01-19 18:11:02,BB,1001,174
192,2019-01-19 19:19:43,RB,558,89
192,2019-01-19 19:22:29,BB,6,221
192,2019-01-19 19:28:32,RB,8,99
192,2019-01-19 19:32:24,BB,1,218
192,2019-01-19 19:38:52,RB,5,63
192,2019-01-19 19:41:22,BB,1,210
192,2019-01-19 20:26:23,BB,213,225
192,2019-01-19 20:42:56,BB,72,195
193,2019-01-19 10:50:46,RB,70,97
193,2019-01-19 10:58:50,RB,80,85
193,2019-01-19 11:09:43,BB,107,208
193,2019-01-19 11:48:54,BB,200,233
193,2019-01-19 11:54:19,RB,6,83
193,2019-01-19 11:57:32,RB,17,100
193,2019-01-19 12:00:11,BB,7,209
193,2019-01-19 12:06:39,BB,4,217
193,2019-01-19 12:12:34,RB,10,92
193,2019-01-19 15:28:23,BB,575,202
193,2019-01-19 17:48:11,BB,300,217
193,2019-01-19 17:54:23,BB,16,204
193,2019-01-19 18:01:03,RB,3,86
193,2019-01-19 19:04:30,RB,373,72
193,2019-01-19 21:45:20,RB,348,92
194,2019-01-19 15:32:38,RB,474,90
194,2019-01-19 15:39:24,BB,62,189
194,2019-01-19 15:44:31,BB,1,187
194,2019-01-19 15:49:44,BB,3,198
194,2019-01-19 15:55:26,BB,9,227
194,2019-01-19 16:03:24,BB,1,190
194,2019-01-19 16:15:37,BB,95,219
194,2019-01-19 18:41:02,RB,325,91
194,2019-01-19 18:43:42,BB,6,220
194,2019-01-19 19:28:47,BB,243,210
194,2019-01-19 20:22:20,BB,334,205
194,2019-01-19 20:33:30,BB,72,211
194,2019-01-19 20:41:34,BB,37,206
194,2019-01-19 20:51:09,BB,56,205
194,2019-01-19 20:56:55,BB,3,212
194,2019-01-19 21:02:47,RB,8,93
194,2019-01-19 22:34:12,RB,175,93
194,2019-01-19 22:40:49,BB,59,238
194,2019-01-19 22:48:23,RB,35,105
194,2019-01-19 22:53:48,RB,45,105
195,2019-01-19 09:04:06,RB,34,106
195,2019-01-19 09:10:47,BB,65,207
195,2019-01-19 09:16:07,BB,2,206
195,2019-01-19 09:21:57,BB,5,203
195,2019-01-19 09:28:14,BB,1,194
195,2019-01-19 09:34:15,BB,3,218
195,2019-01-19 09:42:16,RB,39,95
195,2019-01-19 09:44:28,BB,1,211
195,2019-01-19 10:01:26,RB,164,110
195,2019-01-19 10:05:16,BB,22,211
195,2019-01-19 10:11:47,BB,9,213
195,2019-01-19 10:18:30,RB,8,101
195,2019-01-19 10:21:09,BB,8,217
195,2019-01-19 10:50:34,BB,319,234
195,2019-01-19 10:56:08,BB,7,217
195,2019-01-19 11:02:18,BB,16,197
195,2019-01-19 11:07:58,BB,8,188
195,2019-01-19 11:14:50,BB,21,219
195,2019-01-19 11:20:47,RB,14,103
195,2019-01-19 11:24:42,BB,26,203
195,2019-01-19 11:30:29,BB,6,203
195,2019-01-19 11:36:26,BB,13,224
195,2019-01-19 11:43:44,RB,26,81
195,2019-01-19 12:00:26,RB,202,91
195,2019-01-19 12:07:39,RB,72,85
195,2019-01-19 12:10:43,BB,14,237
195,2019-01-19 12:19:47,RB,10,95
195,2019-01-19 12:22:57,RB,6,109
195,2019-01-19 12:27:12,BB,12,179
195,2019-01-19 12:37:29,BB,6,197
195,2019-01-19 12:46:54,BB,33,215
195,2019-01-19 12:52:04,BB,1,218
195,2019-01-19 12:57:47,BB,7,235
195,2019-01-19 13:04:48,BB,15,199
195,2019-01-19 13:10:49,RB,13,96
195,2019-01-19 13:59:01,BB,225,216
195,2019-01-19 15:26:41,RB,778,94
195,2019-01-19 15:30:11,RB,19,85
195,2019-01-19 16:14:13,RB,149,65
195,2019-01-19 16:30:57,RB,169,87
195,2019-01-19 16:34:19,RB,11,75
195,2019-01-19 16:38:58,BB,32,186
195,2019-01-19 16:45:45,RB,23,103
195,2019-01-19 16:49:24,BB,10,209
195,2019-01-19 16:54:27,BB,0,202
195,2019-01-19 17:00:01,BB,3,208
195,2019-01-19 17:07:29,RB,28,82
195,2019-01-19 17:10:14,BB,1,221
195,2019-01-19 17:15:42,RB,3,101
195,2019-01-19 17:18:48,BB,3,196
195,2019-01-19 17:24:46,BB,5,202
195,2019-01-19 17:30:20,BB,3,197
195,2019-01-19 17:35:33,BB,1,216
195,2019-01-19 22:39:00,BB,250,197
196,2019-01-19 09:45:47,BB,101,211
196,2019-01-19 10:01:44,BB,92,223
196,2019-01-19 10:07:49,BB,7,188
196,2019-01-19 10:30:11,RB,148,80
196,2019-01-19 10:32:55,RB,5,106
196,2019-01-19 10:38:26,RB,30,79
196,2019-01-19 10:41:00,BB,4,219
196,2019-01-19 10:49:07,BB,25,253
196,2019-01-19 10:56:23,BB,8,219
196,2019-01-19 11:05:00,BB,1,240
196,2019-01-19 11:12:16,BB,11,225
196,2019-01-19 11:25:51,RB,55,99
196,2019-01-19 16:38:43,BB,411,210
196,2019-01-19 16:46:33,BB,4,216
196,2019-01-19 16:52:47,BB,1,221
196,2019-01-19 17:01:58,BB,4,201
196,2019-01-19 17:10:53,BB,1,197
196,2019-01-19 17:17:30,BB,3,204
196,2019-01-19 17:26:25,BB,8,223
196,2019-01-19 17:34:24,BB,3,198
196,2019-01-19 17:41:52,BB,6,205
196,2019-01-19 17:50:26,BB,7,187
196,2019-01-19 18:06:01,RB,105,81
196,2019-01-19 18:34:49,BB,291,212
196,2019-01-19 18:43:27,RB,11,82
196,2019-01-19 18:47:42,BB,8,218
196,2019-01-19 18:55:34,RB,8,106
196,2019-01-19 18:58:56,BB,1,216
196,2019-01-19 19:06:43,BB,5,208
196,2019-01-19 19:13:54,RB,4,61
196,2019-01-19 19:17:37,RB,3,99
196,2019-01-19 19:22:14,RB,13,87
196,2019-01-19 19:26:53,BB,13,198
196,2019-01-19 19:33:39,BB,1,220
196,2019-01-19 19:40:58,BB,19,204
196,2019-01-19 21:43:53,BB,585,190
196,2019-01-19 22:24:13,RB,402,70
196,2019-01-19 22:26:35,BB,3,199
196,2019-01-19 22:35:36,RB,60,110
196,2019-01-19 22:38:51,BB,17,249
196,2019-01-19 22:46:04,RB,32,102
196,2019-01-19 22:49:56,RB,26,98
197,2019-01-19 12:06:30,RB,87,82
197,2019-01-19 12:11:07,BB,34,223
197,2019-01-19 12:22:06,RB,79,105
197,2019-01-19 12:24:45,BB,7,227
197,2019-01-19 12:30:07,BB,1,193
197,2019-01-19 12:37:23,BB,23,240
197,2019-01-19 12:42:51,BB,2,202
197,2019-01-19 12:48:27,BB,5,216
197,2019-01-19 12:54:41,BB,12,193
197,2019-01-19 13:00:18,BB,5,193
197,2019-01-19 13:09:46,BB,6,209
197,2019-01-19 13:15:35,BB,6,232
197,2019-01-19 13:21:12,BB,1,234
197,2019-01-19 13:40:59,BB,169,194
197,2019-01-19 13:51:00,RB,60,82
197,2019-01-19 13:54:37,BB,18,229
197,2019-01-19 14:11:11,RB,143,85
197,2019-01-19 14:43:16,BB,356,191
197,2019-01-19 15:35:03,BB,304,206
197,2019-01-19 15:41:10,BB,0,214
197,2019-01-19 17:12:02,BB,276,223
197,2019-01-19 17:21:58,RB,56,107
197,2019-01-19 18:02:43,RB,374,94
197,2019-01-19 18:37:26,RB,317,77
197,2019-01-19 18:39:38,BB,3,226
197,2019-01-19 18:45:09,BB,0,193
197,2019-01-19 18:50:12,BB,2,208
197,2019-01-19 18:55:28,RB,4,98
197,2019-01-19 18:58:01,BB,7,224
197,2019-01-19 19:03:59,BB,12,193
197,2019-01-19 19:12:00,BB,1,213
197,2019-01-19 19:17:52,RB,12,93
197,2019-01-19 19:36:49,BB,125,193
197,2019-01-19 19:42:16,BB,1,216
197,2019-01-19 19:47:53,RB,3,105
197,2019-01-19 19:51:42,BB,1,227
197,2019-01-19 19:57:22,RB,5,74
197,2019-01-19 19:59:46,BB,2,219
197,2019-01-19 20:25:32,BB,144,174
197,2019-01-19 20:31:03,BB,8,226
197,2019-01-19 20:36:22,BB,5,203
198,2019-01-19 09:40:52,BB,47,213
198,2019-01-19 11:02:48,BB,318,194
198,2019-01-19 11:08:37,BB,1,231
198,2019-01-19 11:13:58,BB,2,195
198,2019-01-19 11:19:59,RB,6,62
198,2019-01-19 11:41:37,BB,203,197
198,2019-01-19 11:47:51,BB,7,224
198,2019-01-19 11:53:22,RB,2,101
198,2019-01-19 11:56:07,BB,6,225
198,2019-01-19 12:01:51,BB,4,227
198,2019-01-19 12:07:18,BB,2,194
198,2019-01-19 12:13:37,BB,13,190
198,2019-01-19 12:19:23,BB,2,219
198,2019-01-19 12:24:51,BB,4,220
198,2019-01-19 12:30:46,BB,6,212
198,2019-01-19 12:36:17,RB,2,75
198,2019-01-19 12:39:20,BB,11,225
198,2019-01-19 12:44:57,BB,0,207
198,2019-01-19 12:50:46,RB,6,97
198,2019-01-19 12:53:25,BB,3,210
198,2019-01-19 13:00:12,BB,17,208
198,2019-01-19 13:05:37,BB,0,203
198,2019-01-19 13:11:19,BB,4,233
198,2019-01-19 13:37:16,BB,147,195
198,2019-01-19 13:42:29,BB,0,204
198,2019-01-19 13:48:23,RB,9,109
198,2019-01-19 13:51:27,BB,11,246
198,2019-01-19 13:57:04,RB,3,77
198,2019-01-19 14:00:32,BB,17,212
198,2019-01-19 14:06:14,BB,4,227
198,2019-01-19 14:12:27,BB,14,189
198,2019-01-19 14:17:51,BB,1,203
198,2019-01-19 14:23:19,BB,1,190
198,2019-01-19 14:28:32,BB,1,207
198,2019-01-19 14:34:30,BB,5,191
198,2019-01-19 14:40:19,BB,5,224
198,2019-01-19 14:50:14,RB,64,98
198,2019-01-19 15:05:22,BB,152,213
198,2019-01-19 15:20:37,BB,123,208
198,2019-01-19 16:10:21,BB,351,228
198,2019-01-19 16:15:55,BB,5,216
198,2019-01-19 16:21:23,BB,4,239
198,2019-01-19 16:26:39,BB,1,175
198,2019-01-19 16:33:04,BB,5,198
198,2019-01-19 21:06:50,BB,629,207
198,2019-01-19 21:15:04,RB,29,98
198,2019-01-19 21:20:13,BB,27,220
198,2019-01-19 21:26:11,BB,1,209
198,2019-01-19 21:35:40,BB,7,213
198,2019-01-19 21:42:02,RB,12,84
198,2019-01-19 21:44:56,RB,5,89
198,2019-01-19 21:48:06,BB,8,218
198,2019-01-19 21:54:15,BB,7,220
198,2019-01-19 21:59:46,BB,3,212
198,2019-01-19 22:05:41,BB,10,211
198,2019-01-19 22:10:59,BB,0,197
198,2019-01-19 22:16:24,RB,2,87
227,2019-01-19 09:41:10,RB,123,101
227,2019-01-19 09:54:30,RB,163,79
227,2019-01-19 09:56:51,BB,3,218
227,2019-01-19 10:07:43,BB,84,189
227,2019-01-19 10:16:30,RB,54,97
227,2019-01-19 10:27:37,BB,131,182
227,2019-01-19 10:34:05,BB,1,213
227,2019-01-19 10:39:35,RB,7,83
227,2019-01-19 10:41:57,RB,3,77
227,2019-01-19 10:44:24,BB,4,242
227,2019-01-19 10:49:34,RB,1,92
227,2019-01-19 10:52:52,RB,17,84
227,2019-01-19 10:56:35,BB,1,233
227,2019-01-19 11:02:00,BB,4,224
227,2019-01-19 11:07:52,RB,8,91
227,2019-01-19 11:11:31,RB,5,71
227,2019-01-19 11:13:46,BB,1,212
227,2019-01-19 11:20:08,BB,1,212
227,2019-01-19 11:25:21,BB,1,203
227,2019-01-19 11:31:36,BB,18,231
227,2019-01-19 11:37:50,RB,17,87
227,2019-01-19 11:52:49,RB,150,93
227,2019-01-19 13:01:09,RB,534,101
227,2019-01-19 13:39:08,RB,347,97
227,2019-01-19 13:41:32,BB,2,211
227,2019-01-19 13:48:50,RB,26,110
227,2019-01-19 13:51:33,BB,5,237
227,2019-01-19 13:57:19,RB,6,98
227,2019-01-19 14:03:28,BB,41,219
227,2019-01-19 14:30:05,RB,213,96
227,2019-01-19 15:27:50,RB,366,85
227,2019-01-19 15:51:36,RB,270,95
227,2019-01-19 16:24:20,BB,354,207
227,2019-01-19 16:29:39,BB,1,219
227,2019-01-19 16:43:44,BB,114,182
227,2019-01-19 16:58:58,RB,129,97
227,2019-01-19 17:02:07,BB,15,222
227,2019-01-19 17:30:20,RB,337,94
227,2019-01-19 17:32:53,RB,7,78
227,2019-01-19 17:35:06,BB,1,227
227,2019-01-19 17:46:07,RB,87,88
227,2019-01-19 17:51:11,BB,42,206
227,2019-01-19 17:57:33,RB,21,109
227,2019-01-19 18:04:22,RB,68,106
227,2019-01-19 18:07:37,BB,17,209
227,2019-01-19 18:13:41,BB,16,227
227,2019-01-19 18:19:33,RB,11,97
227,2019-01-19 18:21:52,BB,3,193
227,2019-01-19 18:28:03,RB,14,86
227,2019-01-19 18:30:55,RB,10,85
227,2019-01-19 18:34:31,RB,22,106
227,2019-01-19 18:37:08,BB,5,199
227,2019-01-19 18:42:23,BB,2,213
227,2019-01-19 18:49:39,BB,32,213
227,2019-01-19 18:55:52,BB,19,192
227,2019-01-19 19:01:17,BB,0,215
227,2019-01-19 19:06:43,BB,1,196
227,2019-01-19 19:12:24,BB,7,212
227,2019-01-19 19:18:22,BB,14,208
227,2019-01-19 19:23:41,BB,3,203
227,2019-01-19 19:30:42,RB,29,97
227,2019-01-19 19:35:12,BB,35,215
227,2019-01-19 19:41:04,BB,11,204
227,2019-01-19 19:46:17,BB,3,230
227,2019-01-19 19:51:39,BB,5,214
227,2019-01-19 22:25:53,RB,280,87
227,2019-01-19 22:28:32,BB,8,215
227,2019-01-19 22:47:50,BB,94,206
228,2019-01-19 09:04:06,RB,43,104
228,2019-01-19 10:49:28,RB,259,102
228,2019-01-19 11:08:19,BB,184,235
228,2019-01-19 11:24:21,RB,85,77
228,2019-01-19 11:26:42,BB,1,199
228,2019-01-19 11:32:33,RB,11,101
228,2019-01-19 11:34:52,BB,2,204
228,2019-01-19 11:40:18,BB,1,201
228,2019-01-19 11:47:30,BB,27,202
228,2019-01-19 11:52:37,BB,1,227
228,2019-01-19 11:57:47,BB,1,191
228,2019-01-19 12:03:45,BB,13,180
228,2019-01-19 12:10:01,RB,12,51
228,2019-01-19 12:13:19,RB,16,94
228,2019-01-19 12:15:32,BB,1,199
228,2019-01-19 12:25:21,RB,35,80
228,2019-01-19 14:04:50,BB,456,180
228,2019-01-19 14:11:29,BB,25,211
228,2019-01-19 14:17:00,BB,8,215
228,2019-01-19 14:22:25,BB,7,225
228,2019-01-19 14:27:38,BB,4,222
228,2019-01-19 14:33:15,BB,10,231
228,2019-01-19 14:39:06,RB,12,86
228,2019-01-19 14:41:31,BB,5,211
228,2019-01-19 14:47:32,RB,16,99
228,2019-01-19 14:49:41,BB,0,216
228,2019-01-19 15:00:28,BB,81,199
228,2019-01-19 15:18:24,RB,183,82
228,2019-01-19 16:24:59,BB,371,233
228,2019-01-19 16:30:18,BB,2,233
228,2019-01-19 16:40:32,BB,53,250
228,2019-01-19 16:58:03,BB,174,212
228,2019-01-19 17:03:25,BB,1,210
228,2019-01-19 17:09:17,BB,10,201
228,2019-01-19 17:14:39,BB,3,237
228,2019-01-19 17:19:57,RB,3,101
228,2019-01-19 17:22:22,BB,3,212
228,2019-01-19 17:27:41,RB,2,89
228,2019-01-19 17:30:59,RB,15,90
228,2019-01-19 17:33:32,RB,6,89
228,2019-01-19 17:36:12,BB,8,219
228,2019-01-19 17:42:01,BB,9,231
228,2019-01-19 17:48:44,BB,1,194
228,2019-01-19 17:56:27,RB,38,81
228,2019-01-19 18:04:28,BB,81,202
228,2019-01-19 22:37:21,RB,409,79
229,2019-01-19 09:41:31,RB,91,95
229,2019-01-19 10:14:02,RB,77,82
229,2019-01-19 10:17:06,BB,15,222
229,2019-01-19 10:23:31,BB,0,223
229,2019-01-19 10:29:56,BB,3,222
229,2019-01-19 10:35:26,RB,6,105
229,2019-01-19 13:24:42,BB,184,219
229,2019-01-19 14:20:49,RB,594,114
229,2019-01-19 14:24:01,RB,16,106
229,2019-01-19 14:26:29,RB,3,102
