no,timestamp,type,times,amount
145,2019-01-28 09:07:49,RB,66,97
145,2019-01-28 09:26:19,BB,173,198
145,2019-01-28 09:32:11,BB,1,225
145,2019-01-28 09:42:24,RB,62,94
145,2019-01-28 09:52:56,RB,93,99
145,2019-01-28 12:09:25,BB,695,220
145,2019-01-28 12:18:36,BB,10,223
145,2019-01-28 12:24:28,RB,4,95
145,2019-01-28 12:27:58,BB,16,215
145,2019-01-28 12:34:20,BB,6,224
145,2019-01-28 12:40:24,BB,1,211
145,2019-01-28 12:46:04,BB,1,192
145,2019-01-28 12:52:44,BB,13,209
145,2019-01-28 12:59:29,BB,12,220
145,2019-01-28 13:05:36,BB,7,198
145,2019-01-28 14:21:09,BB,336,209
145,2019-01-28 16:12:57,RB,612,87
145,2019-01-28 16:15:49,BB,6,209
145,2019-01-28 16:22:11,BB,1,212
145,2019-01-28 16:28:42,BB,1,202
145,2019-01-28 16:35:40,RB,20,82
145,2019-01-28 16:39:19,BB,16,222
145,2019-01-28 16:48:45,BB,49,209
145,2019-01-28 16:58:15,BB,50,210
145,2019-01-28 17:04:46,RB,15,84
145,2019-01-28 17:09:17,RB,26,82
145,2019-01-28 17:38:09,RB,185,103
145,2019-01-28 18:09:05,RB,363,95
145,2019-01-28 18:11:32,BB,5,191
145,2019-01-28 18:18:21,RB,19,103
145,2019-01-28 18:21:01,BB,6,225
145,2019-01-28 18:47:33,BB,208,186
145,2019-01-28 19:43:17,RB,344,91
145,2019-01-28 19:47:30,RB,26,97
145,2019-01-28 19:51:43,BB,30,223
145,2019-01-28 20:04:26,BB,83,199
145,2019-01-28 20:39:15,RB,201,98
145,2019-01-28 21:00:46,RB,203,99
145,2019-01-28 21:04:46,RB,13,77
145,2019-01-28 21:08:29,BB,5,187
145,2019-01-28 21:21:07,RB,102,91
145,2019-01-28 21:37:03,RB,194,75
145,2019-01-28 21:44:04,RB,67,83
145,2019-01-28 21:59:39,BB,189,205
146,2019-01-28 10:01:00,BB,230,204
146,2019-01-28 10:52:02,BB,449,247
146,2019-01-28 10:59:33,BB,5,195
146,2019-01-28 11:42:27,BB,307,222
146,2019-01-28 11:54:29,RB,88,88
146,2019-01-28 11:57:05,BB,0,199
146,2019-01-28 12:02:45,BB,4,230
146,2019-01-28 12:08:22,BB,1,217
146,2019-01-28 12:20:06,RB,4,104
146,2019-01-28 12:23:12,BB,7,194
146,2019-01-28 12:29:19,BB,3,225
146,2019-01-28 12:35:11,BB,1,202
146,2019-01-28 12:41:24,RB,5,93
146,2019-01-28 12:44:21,BB,8,203
146,2019-01-28 12:52:10,RB,27,87
146,2019-01-28 12:56:14,RB,22,87
146,2019-01-28 13:00:03,RB,20,72
146,2019-01-28 13:03:09,RB,12,87
146,2019-01-28 13:05:57,BB,5,177
146,2019-01-28 13:13:52,BB,26,228
146,2019-01-28 13:19:41,RB,2,105
146,2019-01-28 13:22:06,BB,1,195
146,2019-01-28 13:28:52,BB,4,209
146,2019-01-28 13:35:08,RB,14,95
146,2019-01-28 13:37:38,BB,0,217
146,2019-01-28 13:43:18,BB,2,206
146,2019-01-28 13:48:49,BB,1,195
146,2019-01-28 13:59:35,BB,38,190
146,2019-01-28 14:12:19,RB,93,103
146,2019-01-28 14:15:38,BB,15,227
146,2019-01-28 14:22:57,BB,26,205
146,2019-01-28 14:31:34,RB,42,71
146,2019-01-28 14:34:32,RB,5,71
146,2019-01-28 14:37:38,BB,12,210
146,2019-01-28 14:44:27,BB,19,217
146,2019-01-28 14:54:50,BB,62,223
146,2019-01-28 15:04:03,RB,46,87
146,2019-01-28 15:18:47,RB,128,107
146,2019-01-28 15:27:51,BB,78,194
146,2019-01-28 15:33:49,BB,3,207
146,2019-01-28 15:41:50,BB,19,208
146,2019-01-28 15:48:12,BB,0,211
146,2019-01-28 15:55:01,RB,8,100
146,2019-01-28 15:57:56,BB,2,193
146,2019-01-28 16:04:27,BB,1,203
146,2019-01-28 16:10:39,RB,3,89
146,2019-01-28 16:18:28,BB,60,223
146,2019-01-28 16:34:00,RB,107,89
146,2019-01-28 16:36:37,BB,1,203
146,2019-01-28 16:43:20,BB,15,228
146,2019-01-28 16:55:33,BB,67,211
146,2019-01-28 17:03:13,RB,25,92
146,2019-01-28 17:06:01,BB,1,208
146,2019-01-28 17:12:59,RB,19,82
146,2019-01-28 17:16:39,BB,10,177
146,2019-01-28 17:25:22,BB,3,220
146,2019-01-28 17:31:02,BB,1,217
146,2019-01-28 17:41:34,BB,52,201
146,2019-01-28 18:53:50,RB,654,79
146,2019-01-28 18:56:08,RB,3,107
146,2019-01-28 19:08:10,BB,104,218
146,2019-01-28 20:03:56,BB,328,219
146,2019-01-28 20:09:24,RB,4,92
146,2019-01-28 20:11:47,BB,3,234
146,2019-01-28 20:17:07,BB,2,211
146,2019-01-28 20:24:22,RB,28,94
146,2019-01-28 20:28:02,BB,21,208
146,2019-01-28 20:34:00,BB,9,180
146,2019-01-28 20:39:09,BB,1,220
146,2019-01-28 20:59:42,RB,113,108
146,2019-01-28 21:04:01,RB,18,84
146,2019-01-28 21:08:59,BB,1,185
146,2019-01-28 21:25:52,RB,88,79
146,2019-01-28 21:28:14,BB,1,214
146,2019-01-28 21:41:13,BB,50,191
146,2019-01-28 21:50:38,BB,28,230
146,2019-01-28 21:56:33,BB,7,222
146,2019-01-28 22:07:01,BB,25,225
146,2019-01-28 22:32:49,RB,139,103
147,2019-01-28 10:16:13,RB,275,97
147,2019-01-28 10:48:40,BB,364,221
147,2019-01-28 10:55:41,RB,29,119
147,2019-01-28 12:16:48,BB,256,181
147,2019-01-28 12:22:54,BB,1,214
147,2019-01-28 12:28:37,RB,4,89
147,2019-01-28 12:39:33,BB,44,205
147,2019-01-28 13:40:36,BB,322,219
147,2019-01-28 13:47:27,RB,5,99
147,2019-01-28 14:02:00,RB,138,95
147,2019-01-28 14:27:40,BB,8,223
147,2019-01-28 14:33:53,BB,10,198
147,2019-01-28 14:39:59,BB,4,212
147,2019-01-28 14:46:06,BB,4,235
147,2019-01-28 14:53:22,BB,30,227
147,2019-01-28 15:12:27,RB,147,79
147,2019-01-28 15:14:49,BB,4,229
147,2019-01-28 16:06:43,RB,443,99
147,2019-01-28 17:57:45,BB,859,209
147,2019-01-28 19:24:27,RB,305,83
