no,timestamp,type,times,amount
145,2019-01-23 09:06:45,BB,32,209
145,2019-01-23 09:16:22,BB,28,222
145,2019-01-23 09:23:43,BB,8,212
145,2019-01-23 09:29:50,BB,5,198
145,2019-01-23 09:35:21,BB,1,187
145,2019-01-23 09:41:07,BB,1,217
145,2019-01-23 09:50:05,RB,29,93
145,2019-01-23 10:09:20,BB,124,211
145,2019-01-23 10:16:27,BB,10,212
145,2019-01-23 10:22:19,RB,4,107
145,2019-01-23 10:25:44,RB,6,91
145,2019-01-23 10:47:38,BB,169,221
145,2019-01-23 11:03:31,BB,96,248
145,2019-01-23 11:30:53,BB,189,182
145,2019-01-23 11:45:37,BB,80,232
145,2019-01-23 11:52:08,BB,8,208
145,2019-01-23 11:59:00,RB,13,112
145,2019-01-23 12:02:07,RB,4,67
145,2019-01-23 12:05:31,RB,9,91
145,2019-01-23 12:08:53,BB,7,215
145,2019-01-23 12:15:45,BB,11,210
145,2019-01-23 12:21:55,BB,7,222
145,2019-01-23 13:08:50,BB,338,212
145,2019-01-23 13:16:03,RB,5,100
145,2019-01-23 13:19:04,BB,8,202
145,2019-01-23 13:42:37,RB,197,89
145,2019-01-23 13:45:35,BB,9,201
145,2019-01-23 14:01:28,RB,141,97
145,2019-01-23 14:18:58,RB,208,107
145,2019-01-23 14:36:06,BB,176,170
145,2019-01-23 15:03:07,BB,229,179
145,2019-01-23 15:11:24,BB,43,225
145,2019-01-23 15:16:49,BB,3,220
145,2019-01-23 15:22:25,BB,8,169
145,2019-01-23 15:27:59,BB,8,216
145,2019-01-23 15:40:43,BB,111,235
145,2019-01-23 15:46:17,BB,8,213
145,2019-01-23 15:54:33,BB,43,249
145,2019-01-23 16:00:25,BB,12,223
145,2019-01-23 16:07:38,RB,32,93
145,2019-01-23 16:10:02,RB,4,97
145,2019-01-23 16:13:06,BB,14,215
145,2019-01-23 16:23:07,BB,73,241
145,2019-01-23 17:33:00,BB,335,210
145,2019-01-23 18:42:52,RB,622,84
145,2019-01-23 18:49:01,BB,1,190
145,2019-01-23 19:04:54,RB,118,86
145,2019-01-23 19:41:34,BB,396,202
145,2019-01-23 20:05:47,BB,240,211
145,2019-01-23 20:11:45,RB,2,89
145,2019-01-23 20:14:21,BB,7,210
145,2019-01-23 20:23:53,RB,46,99
145,2019-01-23 20:32:24,BB,59,225
145,2019-01-23 20:45:22,BB,76,223
145,2019-01-23 20:52:27,BB,1,190
145,2019-01-23 20:58:42,BB,7,217
145,2019-01-23 21:04:43,BB,1,201
145,2019-01-23 21:11:47,BB,1,217
145,2019-01-23 21:17:30,BB,4,205
145,2019-01-23 21:25:59,BB,41,206
145,2019-01-23 21:32:11,BB,4,211
145,2019-01-23 21:39:18,BB,21,201
145,2019-01-23 21:46:50,BB,25,225
145,2019-01-23 21:53:45,BB,15,215
145,2019-01-23 22:00:40,BB,14,204
145,2019-01-23 22:05:55,BB,1,201
146,2019-01-23 09:24:47,BB,64,208
146,2019-01-23 09:30:08,BB,1,224
146,2019-01-23 09:38:10,BB,38,199
146,2019-01-23 09:45:23,BB,26,238
146,2019-01-23 09:51:00,RB,2,90
146,2019-01-23 09:53:36,BB,4,210
146,2019-01-23 10:04:53,BB,1,223
146,2019-01-23 10:10:20,BB,1,228
146,2019-01-23 10:48:41,BB,435,214
146,2019-01-23 10:58:18,BB,54,237
146,2019-01-23 11:27:02,BB,284,214
146,2019-01-23 11:34:00,BB,15,215
146,2019-01-23 12:28:08,BB,457,203
146,2019-01-23 12:33:39,RB,3,82
146,2019-01-23 13:38:51,RB,380,81
146,2019-01-23 13:41:40,BB,7,194
146,2019-01-23 13:47:38,RB,12,67
146,2019-01-23 13:52:15,BB,33,216
146,2019-01-23 16:01:49,RB,491,88
