no,timestamp,type,times,amount
145,2019-01-30 21:17:10,BB,1,233
145,2019-01-30 21:12:00,BB,1,203
145,2019-01-30 21:09:42,RB,13,86
145,2019-01-30 21:03:41,BB,3,196
145,2019-01-30 20:57:34,BB,9,219
145,2019-01-30 20:54:43,RB,733,101
145,2019-01-30 18:16:17,BB,7,210
145,2019-01-30 18:13:35,RB,6,95
145,2019-01-30 18:10:49,RB,7,95
145,2019-01-30 18:04:39,BB,16,209
145,2019-01-30 18:01:00,RB,204,71
145,2019-01-30 17:06:22,RB,64,83
145,2019-01-30 16:52:44,BB,22,218
145,2019-01-30 16:44:55,BB,9,183
145,2019-01-30 16:38:33,BB,115,211
145,2019-01-30 15:00:37,BB,1,244
145,2019-01-30 14:58:24,RB,84,97
145,2019-01-30 14:43:22,BB,5,218
145,2019-01-30 14:35:36,BB,17,195
145,2019-01-30 14:32:08,RB,107,64
145,2019-01-30 14:08:05,BB,1,204
145,2019-01-30 14:02:28,BB,12,207
145,2019-01-30 13:59:31,RB,78,95
145,2019-01-30 13:49:39,RB,987,92
145,2019-01-30 11:36:46,BB,6,195
145,2019-01-30 11:30:57,BB,1012,225
145,2019-01-30 09:04:09,BB,3,210
146,2019-01-30 22:37:28,BB,7,215
146,2019-01-30 22:32:00,BB,12,208
146,2019-01-30 22:29:06,RB,2,95
146,2019-01-30 22:23:53,BB,5,226
146,2019-01-30 22:21:23,RB,25,103
146,2019-01-30 22:14:45,BB,1,196
146,2019-01-30 22:12:33,RB,3,86
146,2019-01-30 22:10:15,RB,0,79
146,2019-01-30 22:05:11,BB,4,192
146,2019-01-30 21:59:46,BB,125,236
146,2019-01-30 21:06:38,BB,0,222
146,2019-01-30 21:04:23,RB,202,93
146,2019-01-30 20:46:17,RB,45,91
146,2019-01-30 20:37:07,BB,142,219
146,2019-01-30 19:55:34,BB,76,195
146,2019-01-30 19:42:00,BB,21,209
146,2019-01-30 19:35:20,BB,6,219
146,2019-01-30 19:29:43,BB,139,223
146,2019-01-30 19:14:07,BB,44,218
146,2019-01-30 19:08:39,RB,197,102
146,2019-01-30 18:37:59,BB,5,211
146,2019-01-30 18:32:25,BB,1,229
146,2019-01-30 18:26:39,BB,388,211
146,2019-01-30 15:42:22,BB,222,179
146,2019-01-30 15:19:48,BB,4,210
146,2019-01-30 15:14:06,BB,1,210
146,2019-01-30 15:08:38,BB,10,232
146,2019-01-30 15:02:46,BB,1,188
146,2019-01-30 15:00:28,RB,32,89
146,2019-01-30 14:52:53,BB,324,212
146,2019-01-30 12:07:50,RB,8,83
146,2019-01-30 12:02:04,BB,5,233
146,2019-01-30 11:56:36,BB,0,229
146,2019-01-30 11:51:24,BB,2,212
146,2019-01-30 11:46:11,BB,13,234
146,2019-01-30 11:39:55,BB,2,217
146,2019-01-30 11:34:42,BB,13,195
146,2019-01-30 11:28:47,BB,6,189
146,2019-01-30 11:23:20,BB,441,214
146,2019-01-30 10:25:30,BB,271,199
146,2019-01-30 09:50:28,BB,232,199
146,2019-01-30 09:25:03,BB,0,220
146,2019-01-30 09:19:59,BB,77,197
147,2019-01-30 21:14:27,BB,25,233
147,2019-01-30 21:07:47,BB,603,178
147,2019-01-30 19:06:36,BB,208,223
147,2019-01-30 18:46:42,RB,150,92
147,2019-01-30 18:15:38,BB,367,190
147,2019-01-30 16:22:13,BB,10,233
147,2019-01-30 16:19:24,RB,1,94
147,2019-01-30 16:14:11,BB,229,176
147,2019-01-30 15:47:31,BB,151,182
147,2019-01-30 15:31:38,BB,13,220
147,2019-01-30 15:28:32,RB,4,107
147,2019-01-30 15:25:49,RB,83,97
147,2019-01-30 15:17:39,RB,490,115
147,2019-01-30 14:08:20,RB,321,104
147,2019-01-30 13:11:09,BB,89,192
147,2019-01-30 12:52:36,BB,5,241
147,2019-01-30 12:49:50,RB,8,99
147,2019-01-30 12:43:29,BB,16,203
147,2019-01-30 12:36:48,BB,26,227
147,2019-01-30 12:32:48,RB,59,99
147,2019-01-30 12:25:59,RB,107,107
148,2019-01-30 22:20:44,BB,57,216
148,2019-01-30 22:11:21,BB,29,245
148,2019-01-30 22:06:56,RB,5,100
148,2019-01-30 22:01:26,BB,2,221
148,2019-01-30 21:56:13,BB,0,215
148,2019-01-30 21:53:51,RB,2,93
148,2019-01-30 21:48:30,BB,8,204
148,2019-01-30 21:42:32,BB,125,191
148,2019-01-30 21:05:08,BB,102,203
148,2019-01-30 20:52:03,BB,8,218
148,2019-01-30 20:46:26,BB,187,213
148,2019-01-30 20:27:39,BB,3,222
148,2019-01-30 20:22:17,BB,8,185
148,2019-01-30 20:16:28,BB,4,207
148,2019-01-30 20:10:53,BB,3,226
148,2019-01-30 20:05:39,BB,3,206
148,2019-01-30 20:03:21,RB,222,79
148,2019-01-30 19:44:30,RB,52,99
148,2019-01-30 19:35:32,BB,1,205
148,2019-01-30 19:30:10,BB,118,219
148,2019-01-30 19:15:53,BB,1,209
148,2019-01-30 19:13:34,RB,19,67
148,2019-01-30 19:10:07,RB,45,71
148,2019-01-30 19:04:39,RB,277,105
148,2019-01-30 17:23:25,BB,19,203
148,2019-01-30 17:19:48,RB,11,92
148,2019-01-30 17:13:47,BB,13,210
148,2019-01-30 17:07:43,BB,8,207
148,2019-01-30 17:01:58,BB,9,208
148,2019-01-30 16:56:06,BB,0,206
148,2019-01-30 16:50:47,BB,12,171
148,2019-01-30 16:44:34,BB,2,230
148,2019-01-30 16:39:09,BB,1,233
148,2019-01-30 16:33:20,BB,1,216
148,2019-01-30 16:27:40,BB,11,224
148,2019-01-30 16:21:33,BB,27,199
148,2019-01-30 16:17:27,RB,36,94
148,2019-01-30 16:09:41,BB,32,219
148,2019-01-30 16:02:03,BB,2,219
148,2019-01-30 15:55:29,BB,3,226
148,2019-01-30 15:49:53,BB,11,206
148,2019-01-30 15:46:55,RB,4,84
148,2019-01-30 15:41:30,BB,7,212
148,2019-01-30 15:38:51,RB,1,103
148,2019-01-30 15:36:39,RB,235,86
148,2019-01-30 14:54:42,BB,1,225
148,2019-01-30 14:49:02,BB,599,210
148,2019-01-30 13:26:32,BB,43,222
148,2019-01-30 13:16:28,BB,701,198
148,2019-01-30 11:46:17,RB,6,100
148,2019-01-30 11:40:10,BB,358,217
148,2019-01-30 10:50:52,RB,150,104
148,2019-01-30 10:27:18,BB,452,223
148,2019-01-30 09:29:21,RB,176,95
149,2019-01-30 22:55:04,RB,534,96
149,2019-01-30 19:51:16,RB,11,93
149,2019-01-30 19:44:33,BB,61,226
149,2019-01-30 19:31:19,BB,136,226
149,2019-01-30 19:19:14,RB,6,103
149,2019-01-30 19:16:41,RB,493,89
149,2019-01-30 18:01:03,BB,442,179
149,2019-01-30 16:43:04,RB,125,90
149,2019-01-30 16:27:31,BB,5,209
149,2019-01-30 16:21:42,BB,21,203
149,2019-01-30 16:14:47,BB,6,201
149,2019-01-30 16:08:46,BB,9,203
149,2019-01-30 16:05:55,RB,3,107
149,2019-01-30 16:02:46,RB,616,96
149,2019-01-30 15:06:46,RB,23,91
149,2019-01-30 14:59:48,BB,1,225
149,2019-01-30 14:52:38,BB,14,218
149,2019-01-30 14:45:28,BB,3,226
149,2019-01-30 14:39:00,BB,2,247
149,2019-01-30 14:33:29,BB,10,209
149,2019-01-30 14:27:05,BB,4,202
149,2019-01-30 14:19:07,BB,5,213
149,2019-01-30 14:13:27,BB,4,213
149,2019-01-30 14:11:00,RB,16,82
149,2019-01-30 14:04:38,BB,12,240
149,2019-01-30 13:58:07,BB,62,208
149,2019-01-30 13:49:15,RB,352,89
150,2019-01-30 20:32:18,BB,550,214
150,2019-01-30 14:35:12,RB,112,105
150,2019-01-30 14:20:10,BB,1,236
150,2019-01-30 14:15:06,BB,11,200
150,2019-01-30 14:12:09,RB,246,83
150,2019-01-30 13:44:26,BB,140,190
150,2019-01-30 13:29:21,RB,139,104
150,2019-01-30 13:13:33,RB,161,87
150,2019-01-30 12:52:09,BB,0,212
150,2019-01-30 12:46:44,BB,53,208
150,2019-01-30 12:37:06,BB,28,194
150,2019-01-30 12:29:20,BB,16,204
150,2019-01-30 12:25:50,RB,587,109
151,2019-01-30 22:13:54,BB,9,221
151,2019-01-30 22:08:11,BB,1,216
151,2019-01-30 22:05:53,RB,1,92
